bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AC107241.1,LINC01219,RTCA,AC005532.1
AC067751.1,RAD54L2,PNKD,AL121917.2
AC019077.1,FCRLB,GNRHR,ZCCHC18
TRNP1,LINC02139,LKAAEAR1,FTCDNL1
ROCR,TOMM40L,MTRNR2L5,LARP6
AC068792.1,UBE3D,AC010624.1,DSE
AC240565.2,ARL8B,AP001437.2,RGS17
DPPA2,AC010975.1,LYRM7,CHIC1
FAM72B,LINC02250,C1R,SCAND1
AC097534.2,PDYN,DLC1,AC055854.1
LINC02519,SURF2,DPYD-IT1,AC012184.4
AC017076.1,ZNF836,C11orf94,TUBA8
TMEM198,AL358472.2,OR52N1,ST6GALNAC5
AC112770.1,RPL6,AL078590.2,LINC02282
C19orf48,NPHP1,LINC00879,CABYR
AC090164.5,AC074031.1,AMER2,ZNF646
AC121320.1,LZTS1-AS1,BHMT,AOC2
CCL5,TMCC3,USP1,AC011472.2
AC018926.3,HLA-DRB1,KCNE3,RHOG
AC009163.4,AC093159.1,OGFOD2,RASGRP2
AC087500.2,AC009065.5,CHURC1,CCR10
AC104462.1,HSPB9,DTHD1,AC109927.1
AP002505.1,AC048380.1,TPBGL,LINC01119
SMYD3-IT1,TBX2,LINC02698,AC112484.3
AC012313.9,DNAJC25,ANGPTL3,AC106791.1
C1QTNF8,COMMD3,NAPG,TRMT12
AC110491.3,AL589826.2,LAMB2,NAA38
AC006064.1,AC087362.1,SOD2-OT1,KIF9
SULT2B1,AL359764.3,AC015722.2,ADGRD2
CATSPER4,EVC2,ADH1A,TRIM45
LINC00526,AC145207.1,NFE4,LINC00437
COCH,AL096870.8,SLC41A2,LINC00311
AL121899.1,PDP1,CBLN1,TUBB4A
HAGHL,C1orf147,AL138966.2,TARBP2
IRF4,SH3D21,KLHDC7A,GMNN
AC106864.1,MZB1,AL391056.1,RAB8A
FAM245B,AC090403.1,AC087620.1,ORAI1
LINC01770,NUP188,ASIC5,AC138304.1
AP000842.3,CYB5R4,AL031714.1,RAMAC
EGFR-AS1,AC091132.1,GATB,SCOC-AS1
AC087672.2,OOSP3,COA5,PCDHGB1
AC073254.1,ACAA2,OR14I1,FOLH1
RASSF1-AS1,AC244197.2,FAM76B,CES4A
CCDC153,AC107463.1,KHDC1,PRELP
AC024257.4,AC136604.3,SPIN2B,VANGL2
AC142472.1,ACVR2B-AS1,LINC02595,AC007666.1
CEBPA-DT,AL390195.1,CALR3,AC096637.2
LRP1-AS,CLEC18B,FKBP7,OSTM1-AS1
LYZL4,AC096759.2,AL117353.1,AC012470.1
AC003101.1,AC011773.4,LINC02512,ASIP
AC013472.2,KLK3,AL359894.1,SATL1
MMP26,CCNQ,DCUN1D1,ZNF513
ACTN3,NLE1,CTNNA2,AL353708.3
TEKT3,CLTRN,KMT2D,MAPT-AS1
LINC00470,LINC02308,MDK,KLK14
AL512641.1,LIAS,PHF7,AC104964.3
DCAF12L2,AC005920.3,PRPF18,AC009120.4
AC034154.1,RGS4,AC097065.2,AC011468.1
ZNF728,AP1M1,AC022558.2,ALDH16A1
ZNF695,DDX28,AC073342.1,A2M-AS1
AC003982.1,AC104170.2,OAZ3,TPPP
ADAT3,CDC14A,DPPA3,AL513314.2
AL391095.3,RAI2,AL158847.1,AC024075.1
SMPDL3B,AC112484.1,SYNJ2BP,AHNAK2
AL049839.3,AL359541.1,AC103858.1,C22orf23
LINC01192,FBLN1,AC005393.1,AL451069.2
AC005081.1,INO80-AS1,AC093627.5,PSMB3
AC044840.1,NHEJ1,LINC02660,AL353759.1
AC034228.3,AL354710.2,KDM4B,BBC3
AC087752.4,AC005726.4,CST7,OGFOD2
AC009812.4,AL117381.1,PIEZO2,AL359643.3
GNG8,RABGAP1,DEUP1,SNX18
PLAC4,AL445228.2,AC011997.2,ETV7
AC005736.2,AP000322.2,ERICH3-AS1,ASH1L-AS1
AC078962.2,JMJD1C-AS1,LARP6,EXOC8
RDH16,WNT7A,MPV17L,CCHCR1
AC027237.3,PUM3,PPP6R2,GLIS2-AS1
AC010761.2,TRIO,ALG10B,AC008056.1
EEF1B2,ADAM21,AL662884.3,SLC2A9
ADAMTSL5,RSPH3,AC104113.1,SNAPC1
AC106707.1,ANKRD20A3,ZBTB1,FCER1G
OCIAD1-AS1,AC021723.2,AL049840.2,MROH6
AC019294.2,C19orf84,NEMP2,TBX19
GLT1D1,ZKSCAN3,AL592114.3,AC135178.4
AL807757.1,AL031775.1,DBR1,LRRK1
AC232271.3,AC073140.2,DMRTA2,DLGAP1-AS1
AC009152.6,ZNF160,LINC01492,PAPPA2
AC138904.3,LDLR,AL583829.1,AL590062.1
CLEC6A,AC004464.1,FAM221B,SET
AC022211.3,CFTR,AL590714.1,VBP1
MYEOV,MTUS2-AS1,CYP2C19,LINC02447
AC245187.1,LINC02833,SIRT3,ISOC2
PLAT,AZU1,AC145625.2,BUD31
BX640515.1,AP002478.1,ABHD3,AC130650.1
AC116611.1,CALHM6,DIS3L,TCIRG1
CHRND,AC008060.1,NCKAP5-IT1,SLC10A3
PRSS36,AL049836.2,AL160412.1,PIP5KL1
ZNF256,AC009646.2,PIGY-DT,PCDHB13
AC010149.1,AC083902.1,PDIA5,TMCO1-AS1
AL596325.1,LCN8,AL445489.1,ASB16
PCDHB8,AL136982.2,AL391001.1,TMEM99
AC079793.1,HEATR6,ALKBH3,UMODL1-AS1
TUB-AS1,SOHLH1,SIK1,AL355916.2
AC004765.1,ZNF214,AC010487.2,AC023480.1
PXT1,AC114956.2,AL603832.2,Z97055.2
LINC02009,AL390816.2,HIST1H2AE,AC025423.1
AL356310.1,CTDSPL2,HDLBP,MAGEC3
AC022017.1,Z82217.1,PEX5L-AS2,ZNF761
AP001208.1,CD44-AS1,LPAR5,AC009996.1
AC092941.1,AL627232.1,AC027763.2,BICDL1
AC113618.2,TGFB2-AS1,LINC00967,ZMYND15
AC004847.1,AC078909.2,LINC02362,DUSP8
AC108517.1,FXYD2,HMX3,AL121652.1
AC092687.2,RAG2,AC114802.1,EHMT2-AS1
AC009878.1,OR51M1,AC078993.1,MRTO4
PSPC1-AS2,IGHEP2,PEX10,KIRREL3
AC009248.2,ZDHHC22,AL138976.2,AC093227.1
C1orf50,SPATA25,ZFPL1,ZNF101
AC078880.3,CLDN5,AC016737.1,AL442067.3
AC005759.1,NRROS,AKIP1,ARMC7
CD36,TMEM86B,HPYR1,CHORDC1
SLC1A6,SLX1A,LINC01780,NUDT1
AL513318.2,AL031666.2,AC012640.1,CRIP2
AL137003.2,AC009118.2,AC079305.1,ETS1
SLC18A2,AC005954.2,MAP9,KIF2C
AC096733.2,AC068643.2,SEC62-AS1,LIF
NUTM2F,AC093577.1,VNN2,P2RY11
GDPD4,CU639417.4,SCP2,CFAP58
AC131009.1,AP002793.1,DISP1,AC104078.1
AC069029.1,ZNF280B,AC105460.2,WDR77
GRIFIN,AC116345.3,ZNF713,NUAK2
AC109811.1,SLC36A1,FHL3,ARIH2OS
COX15,NUTM2B-AS1,AC099521.3,LINC02254
RAI1-AS1,AC083880.1,ZNF775,TMED6
TMEM275,BCAS4,AC117834.1,HMMR
AC133637.2,AL009178.2,LINC01337,RET
CCR5,AL354863.1,AC008440.1,MEG8
AC022535.1,AC006160.1,KLRF1,KCTD16
LINC01142,WAPL,AC023421.1,NUDT15
AC130343.1,ODC1,AC037193.1,AC021739.2
AC026461.3,PHF24,AL359764.1,MRPL41
LINC02301,AC004943.1,PPP4C,CENPS
LINC02567,GNPNAT1,ODC1-DT,AL354977.2
SOX5-AS1,LRIT2,WDR12,LINC02777
ARSG,AC091488.1,LINC00891,AC063979.2
BTNL8,ANO5,FER1L5,LINC02094
ZNRD1,CLEC4F,AC018371.1,AC005746.2
BACH1-IT2,AC019193.2,AC010335.1,AC132192.1
AC007687.1,OR4F6,AC127002.2,MAG
RDH8,AC108097.1,AC007773.1,AC022382.1
LINC02583,AC011505.1,INKA2,PNMA1
AP003119.3,AC100808.1,CHRAC1,SH2D4A
AC107909.2,AL592463.1,PSMD8,ZNF835
AC104118.1,AC078852.1,TMX3,ZNF18
AC019130.1,AC010998.2,USP36,AP003071.2
SERPINB8,EFNA3,AC137590.1,TSPAN4
TMEM52B,VAV3,FAM230B,LINC02009
AC078795.2,TP53TG5,AC136475.4,AL109936.6
AC016587.1,AC092069.1,TACO1,MST1
TAS1R3,AL035658.1,LINC01311,LINC02803
LINC01428,TF,AC135050.5,PARD6A
AL589765.4,AC010359.2,BASP1,AC006115.2
U91324.1,VIM-AS1,AC091544.5,AC007541.1
AC009053.2,AC087741.2,AC010503.1,CD72
AC020908.3,OPCML-IT1,AC099501.1,CCR1
AC099568.2,AC011899.4,AL357513.1,TRAPPC1
LINC02578,EFCAB5,AC011303.1,PGBD2
FAM209A,SLC6A7,TMEM89,SELPLG
RSF1-IT2,LINC01144,AL162425.1,DMRTA1
BCOR,GPX7,AL356489.1,AC002072.1
MYBPC3,ATF6,AC009301.1,AC083862.3
IFI30,AP006333.2,AF181450.1,AC026803.1
AC108471.3,AL513188.1,IFNE,SECTM1
AC018653.3,PKHD1L1,LINC00408,AC073476.3
LINC01521,AP3S2,AP001652.1,LIN9
RRS1-AS1,NCAM1,ABCC5-AS1,AC005041.5
STK26,OR4D9,AP002360.1,AC034236.2
AC019330.1,TPRN,GADL1,ZBTB3
LINC00863,DNAH10,AC093151.3,PPP1CA
AC244093.3,LINC01118,ERICH6,AC120114.1
BCL2L10,BCAS1,ZNF366,TIMELESS
LINC01342,AC079834.2,TSNAX,GMPPB
AC092720.2,HCST,LINC02254,DAPL1
AL357141.1,AC007652.3,PPIL3,CRACR2A
CDCA3,AC012150.1,CMTM2,AL499616.1
AL606760.3,AC010632.1,AC073046.3,ANAPC15
UPK1B,LRRC27,AC131097.3,AC005753.1
AC008060.3,KCTD14,LINC02031,AC012254.3
AL022097.1,AC079906.1,AC069285.2,FBXO16
ITPKB-AS1,AL360178.2,AL160408.6,AL136317.2
AC064874.1,GPC6-AS1,TIGD3,RMI1
LINC01288,LINC01002,ZSCAN23,SLC16A11
AP001267.4,AC127537.1,ALKBH4,HOMEZ
AL603783.1,AL353796.2,DVL1,AC007952.2
AL117190.2,ZNF530,AL590302.1,AC069437.1
AC093915.1,FOXO6,TEKT3,TRDN
MIR3663HG,HIGD1C,MATR3,LRFN3
AL590434.1,ALOX15B,TRIM59,AL137025.1
FCAR,NFYC,RCE1,AC010547.1
AP000146.1,AL024497.1,AC096543.1,BLID
AL645728.1,IKBIP,CRB3,AL390208.1
AC240565.1,MESTIT1,AMBN,ARSI
CCDC148-AS1,RAG1,AC079801.1,AL158212.1
NDST3,ATP6V1G2,AC234644.2,MRPL40
AL590009.1,AL158214.2,AC093599.1,TTC39A
AC095350.1,AC011503.2,KLK7,AC010531.3
LINC00678,WTIP,ENOX1-AS2,CCDC30
AC100814.1,ALB,PFDN5,Z84468.1
ABCA4,CENPP,LSP1,AC090945.1
THRSP,SH3PXD2A-AS1,TNS1,UBL5
OR1D2,PSAPL1,L2HGDH,RBM38
AC091973.1,PTPN7,AC084824.3,AL117344.2
IL7R,AC113410.4,PSMB8-AS1,OSM
AC018752.1,LINC02397,AC023510.2,AIRE
ASB17,CD302,AL121906.2,GGN
CYBC1,AL355388.2,BEX1,AC074286.1
PEAR1,DPY19L2,WNT10B,THNSL1
PKD1L3,ACBD7,AL022397.1,AC010519.1
METTL21C,PAQR6,KDM4C,EVA1A
AL096828.3,AC090617.4,BORA,LINC01715
SLCO4C1,AC148477.1,EEF1D,AP000442.1
AC023908.1,STRN,LEPROTL1,CYB5RL
AC004775.1,UBOX5,RGS16,ANTXR1
MTRNR2L11,PSMB8,AC010326.3,REEP1
SOX1,AL162595.1,AC008875.1,ALDH8A1
UBE2QL1,CLINT1,USP5,BCL2L2
AL121908.1,AL109659.1,AL158801.2,TECTA
AADACL4,CEP135,ALG13-AS1,REN
AC117382.2,TSPAN4,LINC02089,AC007292.2
AC105460.2,TRMU,LINC00364,ACKR1
SMIM10L2B-AS1,XDH,AC025162.2,RGS14
LINC00616,PPT2,PRUNE1,CDCA4
LINC02568,DKKL1,SAPCD1-AS1,GK-AS1
LINC01098,AC027020.1,TNFRSF8,MON1A
DRD4,ERI3-IT1,AC000120.1,KRTAP5-AS1
FAM221B,TMPRSS3,AL512283.2,KLHDC8B
AC092803.2,TNFAIP3,FBXO46,PRIM2
AP001007.2,AC116913.1,NUDT17,MRPS2
AL590302.1,TSBP1-AS1,FRAS1,NLRC3
SLC10A4,ACAN,NOL7,ZFP30
AL355512.1,AC007220.2,TMPO,NIPAL4
RHOXF1-AS1,PCDHB11,WWTR1-AS1,SPATA24
PODNL1,EPHX4,LINC01359,LAIR1
KCNC3,TRAFD1,KCNK4,WDR66
AC104472.1,ITGB2,AC004803.1,STKLD1
AC126763.1,PARVG,AF305872.2,AC010201.2
AC122129.2,AC007126.1,AC108861.1,HEXIM2
LRIT1,TXN,GUSB,JUND
AC007406.2,AC022506.2,ILF3,PRXL2C
AC106897.1,AL358115.1,LINC02066,HRH4
AC112907.3,AC108451.1,AC025470.2,XKR9
AC084024.4,AC027682.3,AC244517.11,AC024361.2
AC073973.1,MX2,MAN2B1,ZNF676
AC108134.1,METTL22,CEACAM6,AC010542.2
AC084024.1,SPRY4-AS1,AC009135.1,AP000759.1
AL445363.2,SLC25A15,AC104260.1,WTIP
LINC02415,AC005632.6,HID1-AS1,AL450998.3
SLC17A2,AC007681.1,AC022809.1,PRPH2
AC008517.1,AC010967.1,AL133406.2,LINC01717
OR52E8,AC006333.2,AL133481.1,ROMO1
LINC00358,AC144833.1,FAM87A,ZNF843
CFAP58-DT,AC079341.2,TMEM156,MSTN
AC024267.1,AC011294.1,NMNAT1,AFAP1L2
AC102941.1,AL162311.1,LINC01922,GRM2
AL109807.1,ADNP2,OR2T6,KCNH4
AC022966.1,SUSD4,AL392172.2,AC139530.1
AL133343.2,AL356417.1,AC122710.1,RARA
AC093864.1,RNF181,OXER1,GINS2
AL138999.1,MICU1,CHMP1B-AS1,AC092171.4
PRSS57,AC002310.1,SERPINA12,CHST14
ARL14EPL,AC117503.1,MAGEA8-AS1,ARRB2
CARD6,TTLL11,KCNMA1-AS2,ADCK5
MND1,PRKAR1B,ZNF143,KLHL4
AC064836.3,SF1,AL049543.1,NAPSA
PLD2,AL033539.2,AL157895.1,GPC4
TMEM45B,RELB,CYTH3,AP001831.1
C20orf204,C1orf226,AC005343.4,PTPMT1
AP000438.1,AC007686.2,AC116099.1,CATSPER3
LINC00488,LRRN4,CNGA4,ACTR8
DUSP13,CYSRT1,NDUFB3,CRYBB2
AC083795.2,AC005523.1,GPA33,RECQL4
AC005845.1,MIPOL1,KXD1,MLST8
LINC02808,AL162386.2,AL590399.1,FOXC1
AF131215.2,AC009955.4,HPGDS,LINC00240
AC022154.1,UBE2D1,DMTF1,TC2N
AC004870.3,PLA2G4B,AL359233.1,KIRREL3-AS1
KLRB1,AL512598.1,AL353709.1,CHRM5
YRDC,AC067945.4,DOCK8-AS1,TRPT1
AC034222.2,FMR1-IT1,CATSPER3,TUBB6
AC104076.1,PON3,FXYD5,CHL1-AS2
LRRTM3,PRPF40B,ATP2B1-AS1,AL355488.1
ROBO4,WDR35,DNHD1,WDR74
AC112496.1,AC004702.1,AP000462.3,ITGB2
AC107308.1,LYST,OR52A5,LINC01597
FAS,AL357500.1,AIPL1,TTC3-AS1
LAMB3,MICALL1,FGF8,R3HCC1
ELK3,AC128709.3,AC007336.1,AL163952.1
SPHKAP,HORMAD2-AS1,PABPC5-AS1,DIRAS3
LINC01571,AC011330.2,AC026341.1,ACER2
AC004522.5,SLC35G2,SCAT1,FGFBP3
AC018878.1,Z73429.1,SNTG1,TARID
IFITM1,KIAA0319L,AC007381.1,RAB9B
AC025262.4,GLIPR2,NFE2,AL356417.3
AC008966.2,AL390763.1,EHHADH,SEMA5B
AC005009.2,AC011005.4,AP001094.2,RASSF10-DT
AL035411.3,C11orf58,KISS1R,AC092720.1
LINC02712,MALL,C2orf66,AC013270.1
AC004241.3,AL158196.1,AC107081.2,LRRCC1
ZNF563,C7orf50,LINC01160,AC103974.1
AQP6,AC009549.1,WDR64,ESS2
TSPAN16,AC027808.2,AL354936.1,OPA1-AS1
AC010327.4,AC069224.1,SLITRK3,AC010538.1
AC011477.3,PDCD2L,PPL,AC114956.3
AL139393.2,TEX22,AC093799.1,LINC01982
AC023043.4,HTR5A-AS1,AP003393.1,EIF6
AC026471.3,GPATCH1,BCDIN3D-AS1,AP003469.2
TMEM202,GPD1,MPP4,MTNR1A
AC007922.1,AC093585.1,AL353689.3,AL022069.3
HHEX,AC009133.2,AC005096.1,CUZD1
AL109933.1,MIR1915HG,SSX3,ALG1L
AC027013.1,AC104521.1,RBBP8NL,KCTD21
LINC01517,BLVRA,AC243585.1,LRRC37A
PAGE2B,MIA,AC111149.1,AC073270.2
LTB4R,SNX30,AC011498.3,AC073342.1
FKBP1C,TDRD12,AL592164.1,AP000866.6
INAVA,VPS8,AC013437.1,SLC52A1
LIPN,AC090164.5,AC099344.2,ZNF662
C11orf45,AP001059.2,AC004160.2,PSORS1C1
AL354928.1,CERNA1,FAM74A1,PITPNA-AS1
IHH,AC138028.1,AC009511.1,LINC02762
AL135905.2,MIR378D2HG,LINC01822,TEX30
PDILT,KLHL34,AL035045.1,SPATA20
AC090241.3,FAM201A,LHX5-AS1,YEATS4
PCDHA5,DNAH12,LINC01953,WDR18
SIGLEC5,ULBP2,OR7A17,C9orf129
KNG1,ATXN3,AC136777.1,ZNF670
NTNG2,LINC00173,BACE1-AS,OR51I2
LINC01998,AC026748.3,C14orf39,AC008945.2
AC244093.4,FEM1C,IL1RAPL1,TSSC4
AC211486.5,BTN3A3,AL157378.1,AP005329.3
AL162493.1,AL358232.2,AP000959.1,MBD6
AC111152.2,CLVS2,MIR1-1HG-AS1,AC025449.2
GSTZ1,AC124016.1,FAM155A-IT1,AC084880.2
ANGPTL6,NCBP3,AC079210.1,FAM24B
SH3RF2,BTNL9,CYB561D2-1,PTPRD
HTR7,AP003721.1,PRKCD,BPI
AL020997.2,NENF,AC240565.2,MIR4435-2HG
SYCE1L,AC048382.5,ZNF512B,NUBPL
TPX2,LINC00838,KCNJ14,TMPRSS7
LINGO3,IGLC2,CLDN16,PCDHB14
AC123912.2,IGFL1,MTRR,RASEF
AC012615.6,C1QTNF5,USP21,ESYT3
ACSM1,AC024884.2,SLC16A11,AC055874.1
AL359513.1,FOXL2,CDKN1C,AC064807.1
AC074366.1,AC104051.2,ADGRG5,AC104009.1
AC012358.1,AC061975.7,FMNL1,MEGF9
AC090527.3,AL096828.5,SCEL,LARGE-AS1
AC118757.1,AL365181.3,AC055854.1,GPN3
RNF222,PSG7,AL049780.2,AC016717.2
AL031709.1,AC025839.1,C15orf32,AC005840.4
AC020558.6,AC007535.1,AL121929.3,AL359764.3
RABEPK,AC011346.1,IL10,AC021723.2
GDNF,KDM7A,HLX,ATP2B2-IT2
AL161851.1,FO393418.1,SUGCT,VASP
AC114980.1,MAOB,TRIP6,PROSER3
KCNE3,AC068234.2,TRAPPC11,RIPK2
NAALADL1,AL359762.2,AHSG,AC146944.4
WDR87,CCSAP,AC004241.2,LINC01273
AL110115.2,GAS5-AS1,GOLGA8S,NEURL1B
AC008067.1,AC093677.2,AL390719.3,AC006355.2
AC011751.1,CSNK2A3,GJC3,SKAP1
AC064852.1,AC011471.2,TRAPPC8,UTP25
ACP7,LEXM,ONECUT3,SPATA41
LINC01392,LMAN2L,CA10,AC040168.1
AC004130.2,TMEM38B,CCDC69,F10
DPP9-AS1,AP002754.1,DDX1,MRPS26
PLP1,COL4A2-AS1,CC2D1A,TMSB4Y
AC116337.3,AC011825.4,AC113418.1,AL035071.1
C3AR1,CPNE9,AC074050.4,AC006296.3
MAGEE2,PPIE,AC021660.2,LINC01686
AF131215.7,PPIL3,LINC00958,FO681492.1
AC016229.2,AC004982.2,SHLD3,EEF1AKMT3
AL805961.1,MOSPD1,BX276092.9,SPATA12
AC099565.1,CTAG2,LINC02356,LINC02224
GOLGA6L7,EYA3,GLB1L3,ASB11
AC044839.3,AC087428.1,LINC00525,NELFE
AL355816.2,AC114546.2,ZNF750,GOLGA6L10
SH3KBP1,RGS12,MRAP,UBQLNL
AC002101.1,AL136418.1,TP53AIP1,AC104850.2
AC093824.2,AL008721.2,AC073348.2,PACSIN3
AL162724.1,EFNA2,IL4,CLRN1-AS1
AC087623.2,AC090772.1,LINC01872,C17orf100
ZNF252P-AS1,AC097658.3,AC015909.3,CDH19
AL031717.1,LINC00518,TMEM184A,RPP25L
SIGLECL1,ZNF79,AC113370.1,AP003721.2
AC073657.1,LINC00324,CTSZ,SDHAF4
PSKH2,AL031848.2,AP003071.2,DCXR-DT
ADCY6-DT,E2F3,AL391425.1,AC079866.2
AL358781.1,TRIM68,ZBED9,ZNF30-AS1
AC243829.4,AC004160.1,C3orf52,TRIM5
AC092053.4,ETV3,TRIT1,AL078590.2
AC093583.1,NUTM2G,SLC25A48-AS1,PTPRQ
SSTR3,AL008727.1,AP005059.2,NANS
AC131009.3,FALEC,SLC30A4,CMTM5
AP002748.2,QPCTL,AL122003.2,AL132780.2
AC104653.2,AP003721.4,AC100834.2,AL035681.1
STAP1,ADORA2A,MBD3L1,TEPSIN
AL450344.3,Z99496.2,COMP,AL604028.1
LRRC52,LINC02578,HAUS4,LZTFL1
PPP2R2B-IT1,LINC01396,ABHD17B,AC099661.1
AC129507.3,TM4SF1-AS1,LINC02252,PDGFD
AC126323.5,IQCC,LRATD1,RRAS
AC093772.2,ZBTB12,MCM8-AS1,XBP1
AC008753.3,AL121956.4,LINC02037,SNRNP27
RBMXL3,AL138966.2,LGI2,COMMD8
AL137076.1,LINC01489,AC022079.2,FGFR4
AL450469.2,AC025575.1,ATP6V1FNB,AC096642.2
OR1S1,AP000777.3,RAB11B-AS1,AC012615.1
AL445123.1,KCNK16,TERC,AL136988.2
OR10G8,MYOZ1,ALDH1B1,TNFRSF1B
AP003501.2,NLRP13,AC108935.1,COMMD4
SCGB1D1,CTNNA1,MAP7D2,PDK4
LINC00974,AC089998.1,AC016405.3,PWWP2B
AC117522.2,AQP3,TGFB1I1,NCR3LG1
AC133644.2,ACSM4,PCBP3,AC011481.2
CCDC185,ITGB1BP2,DTD2,MIR9-3HG
AL360013.2,TRIM65,DDX25,AC138969.1
LINC00428,AC007527.1,AL023803.2,PAXBP1-AS1
OR1A2,LINC00237,GNG2,LINC00471
KRT33A,CACNA1S,ATP13A2,AC020915.1
KRTAP4-12,TNNC1,LINC01986,LAMTOR5-AS1
OR8B2,AC068535.1,LINC00940,CU634019.5
AL034376.1,AL138724.1,AC092070.4,LSM11
DMD-AS3,EPHA10,AC018766.1,TOPBP1
AC068688.1,LINC00446,CGRRF1,PCOLCE
KRTAP3-3,AC002310.2,AC068987.3,SND1-IT1
AC103740.2,AC005329.3,AL451047.1,AP001160.2
TRAV20,LRP8,AC010536.3,PRRG2
AC009305.1,AL136169.1,TRUB2,AL627171.1
AC016999.1,AC006062.1,RHOB,ZNF669
AC018511.1,C10orf88,DPP9-AS1,LINC01909
AL033381.2,AC016644.1,STN1,ZMIZ1-AS1
AC013644.1,AC113618.2,CELA3A,ZC3H12D
AL445238.2,AC069540.2,AL353147.1,AL355922.4
HMGB4,BTG4,NDUFA12,AL137127.1
AC106799.1,FGF22,AC012146.1,AC002553.2
LINC01955,ZNF461,FRMD4B,ISLR2
AL035250.2,TRIM56,MPND,LINC02774
AP002505.3,ABHD10,LSM5,GRAMD2A
AP001198.2,TBC1D22A-AS1,CYP3A43,AC024563.1
LCE1C,Z69720.1,AC068707.1,AC009283.1
DEFB113,RNF8,AC125611.3,AL138999.2
SCGB1C2,PDE6D,AC093567.1,MTHFD1L
APCS,GNAQ,CCNC,CFAP69
AC126323.3,AC004023.1,ERBB3,ZBTB8B
AC099499.2,VWA8-AS1,AC093824.2,AC009118.3
AC106821.1,MLIP,FIBIN,AL161421.1
AC025183.1,AC089987.2,AL035701.1,AC105383.1
BARX1,MASP2,LINC01483,CKLF
AL035694.1,LINC00350,TBCC,EIF4EBP3
AC023866.1,INO80C,TMEM54,INSL6
AC025280.1,BCAR4,FBP2,AC027514.1
AC004837.3,AC008735.1,ERLIN2,AL365181.2
AL354984.2,MEIS1-AS2,AL021408.1,SOX8
AL354984.1,CCDC77,AC040173.1,C22orf39
AC138854.1,SMC4,AC022182.2,AL035401.1
ZBED2,AL132639.2,OSBP,AC087491.1
AC004415.1,SFRP5,NPIPB13,OLAH
LINC02562,NNT,LILRA2,XKR8
AC020922.3,LINC01030,AC138356.1,DND1
AC107958.3,NFS1,ADRB2,AL592435.1
AC009432.1,LINC01680,TBC1D3L,AL138828.1
TRAV1-1,ZNF132,C1orf185,EGR3
RNASE8,AC100849.1,AL355075.6,ALKBH6
LINC02619,LRRTM2,MAP1LC3C,ADNP-AS1
PF4,HTR7,AC007496.1,JPH4
SPATA8,ARID3B,SRC,GYS2
AC019133.1,AL391422.4,OST4,AC093627.5
LCE3E,KLHL23,AC072026.2,LPCAT2
KCNA10,ITGBL1,CMAS,AL355338.1
PDX1,LINC01353,AC007879.2,ZNF511
SPANXN2,AC009159.1,AC106870.1,THG1L
AL133335.2,CDR2L,AC004223.4,AC016705.2
NPY4R,AC006064.4,MORF4L2-AS1,AC015813.4
AL133371.2,AL445223.1,FAM92B,AC098479.1
EDDM3B,AC005722.3,SELL,AC131011.1
AC090707.2,BAG4,AC005304.3,CD53
MRGPRX1,AC079089.1,AC061975.1,AC010260.1
AL121823.1,AC011365.2,LINC02280,AC007786.1
LINC02623,RNF26,C2orf49,AL133475.1
OR4M1,CACNG3,ASIC4,AC021491.1
CYMP-AS1,AL139424.2,AL645608.7,MPND
AL512363.1,AC010982.1,Z94721.3,LINC00877
AL590648.2,LINC02723,NPIPA3,SNORC
AL512357.1,C7orf61,AC034231.1,AC116913.1
RD3L,AGK,GRK1,FAM122A
AL355096.1,CRB1,AL133268.3,AC010735.2
AL355836.3,HDHD2,IL12RB1,AC006435.2
AL049833.4,AF111169.3,TMCO2,AC012636.1
OR4L1,NOC4L,NPIPB7,ACOT1
AC010223.1,AL050343.2,AC037459.2,POLR3K
AC116348.2,RIT2,AL390195.2,TRAF5
KRT6C,LINC02129,CTRB1,BRF2
KRT6B,HIGD1B,AC119396.2,AL031073.2
IL1F10,MRPL37,LIMD1-AS1,DQX1
PMIS2,MS4A7,LINC02016,LINC00664
SLC22A12,NEU3,ZMYND15,SLC8A1-AS1
AP001619.2,AC108452.1,AP005229.1,LINC02733
ARHGAP22-IT1,AC097716.1,LINC00336,AP000350.5
AL035447.1,DIXDC1,GAB4,PRR18
AC024940.1,AL358790.1,C5orf58,FUZ
HOXC-AS3,ANGPTL5,AC008948.1,RIC8A
AL583722.3,AL583856.2,AP003498.2,C11orf91
AC018558.1,AP002433.1,TM2D2,SMIM11A
AC025162.1,AC009320.1,AC009506.1,AC084125.4
AL358613.2,AC064843.1,TMUB1,CDC25B
AL355990.2,AC069287.3,PCAT19,KIF19
AC121764.3,KLF1,GRIA1,AC243830.2
AL139351.1,BNC2-AS1,TMED6,ZNF77
MBL2,CGA,CCDC196,STK39
LILRB1-AS1,AC136475.4,ENGASE,AC114763.1
SCYGR6,CLPSL2,SOCS4,RERE-AS1
VCX2,AC207130.1,AC022150.4,AC078923.1
AC020743.3,AL355312.4,AL590705.3,AC010201.1
OR9Q2,AC040169.4,MAGI2-AS1,AP001412.1
GLYATL1B,AC020658.3,AC004597.1,Z92544.2
AP000821.1,AC092941.2,EIF6,AC093627.3
LGALS14,LINC01646,PCNP,KIAA1211
CD1E,AC055788.2,HSP90B1,LINC02718
AL451081.1,OR52D1,SDHC,GPR157
