bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AL109811.1,VPS33B-DT,PABPC4L,ATF4
AL022318.5,CPNE6,MZB1,AL137786.1
OR2T2,ING4,AL512641.1,TUBA1C
PFKFB1,LINC00841,AC009034.1,CHCHD7
IFI44,FBXO43,AL353581.1,RSPH1
AC233992.3,MANSC1,C5AR2,AL354771.1
AL391834.2,AC156455.1,NSUN6,DLX4
AC009095.1,STPG3-AS1,EXOC3L4,LRRC42
FAM3A,PPP3CB-AS1,FIRRE,OTULINL
AP001042.3,CA3-AS1,XIRP1,MON1B
AC132216.1,AC008676.1,ACTBL2,GLIS3
PGK1,CXCL3,AC211486.7,PLAC1
HSPBP1,KLRB1,AC069257.1,STARD13
COX6B2,PAQR6,NOTCH2NLB,TMEM144
AC015871.7,TSPAN2,SERPINB3,MRPL21
AC148477.1,RYBP,AC008568.1,LAMTOR3
CNNM3,ADAM10,TDGF1,PRDM8
AC105940.2,NMI,AC008522.1,GCNT1
AC093791.1,AC069294.1,LINC02428,DCHS2
AL359538.4,AC078795.3,H2AFB1,TMEM185A
AC012464.2,S100B,AC010285.1,TAF8
AL136084.2,AC246785.3,TMEM178A,LSG1
AC118755.1,MCUR1,TLR8-AS1,GNPDA1
ENY2,AC073349.5,AC087501.4,CENPP
AC112253.1,CENPK,AC124290.2,BLVRA
CD163,AC025259.1,MYRF-AS1,AL158154.3
F7,GPATCH2,KPTN,GNG3
AC009061.1,LINC02640,LRIT1,RNF212
AC108142.1,AC092159.2,ATXN7L2,AC076968.2
DANT1,AC003659.1,AC011313.1,IQCH
IFNGR1,LINC00492,LINC01729,MRPL52
PNPLA2,LINC01152,ZMYND10-AS1,MELTF-AS1
AC018682.2,AC124804.1,ZACN,LINC00836
NKX2-6,ZMIZ1-AS1,C4BPA,PRPF31
IFNL2,LINC02805,AC011676.4,AP005262.2
AC116038.1,AC022217.3,AC022113.1,AC063979.2
AL354712.1,PCOLCE2,AC090673.1,SLC9A3-AS1
TMEFF1,MDC1,AC084756.1,DHX40
A4GNT,AC055839.2,AC093879.2,NRAV
CDK20,MAPRE2,AC244102.3,NECTIN2
MFSD8,AC005722.3,PICART1,ZNF213-AS1
AL021707.2,AL512328.1,LINC01964,RHPN2
AC021755.3,AC092354.1,LINC00707,DERL1
AC004147.3,AC007595.1,AP000547.4,CCAR2
AC243571.2,FAM13A-AS1,SPEM1,WDYHV1
TRIM25,TRIM41,AL161757.2,CTXN1
CYB561D1,SDK1,AL033519.4,AK5
TMEM89,HSF5,AL365215.2,PGAM5
KRTAP19-8,AC023157.3,SLFN13,ABLIM3
AL022313.3,AC115220.1,GUCA2A,HEY1
PKN3,AC245052.4,MIR3681HG,NCK1-DT
AC013356.4,AC005229.4,AC006059.4,Z95331.1
AL589787.2,PHKG2,CD248,FALEC
TSNAXIP1,AC116535.1,LINC02719,SMCO2
DIRC3-AS1,AC022506.2,MPC1L,GSTCD
AC096536.1,ZDHHC7,LINC02434,ATAD5
AC010998.3,ACSL5,HOXC9,GTF3C6
CCNF,GOLGA8N,POU2F3,PIGC
AC009039.1,CCNO,HIST1H4I,SWAP70
TUBB3,PTBP1,AC099518.5,SARS2
AC099541.2,CLPSL1,AC091047.1,ATL3
DERA,FAM155B,LINC02812,SRSF8
IDNK,AC141930.1,OR5V1,LINC02552
EVI2B,AC114321.1,AL353803.4,LRRIQ3
TAS2R39,AC104663.1,AC009141.1,RHBDL2
PSCA,SP3,AC104167.1,PHLDA1
AC123786.1,AC006111.2,ITGB6,ANKRD23
IL9,AC006517.2,PI3,LINC01435
AC021188.1,PATL1,AC012433.2,CTSS
HBP1,FAM117B,FCMR,AL034427.1
LRMDA,AC011484.1,AL139424.1,EGLN3
AC015908.4,AL592146.1,AC138028.5,ODC1
SYT13,AL355974.1,AL353152.1,PRSS3
LINC00269,AL049840.4,AL358976.2,TXNRD2
AC015712.1,LINC01193,AKAP4,TMEM222
AC053503.4,AC135178.6,AC007528.1,C5orf15
FOXRED2,GJD2,CRLF2,POLR2C
LRWD1,OVOL1-AS1,AL161782.1,AHR
AC093732.2,AL355377.3,AC006019.2,RACK1
AC105052.5,NR2C2AP,LRATD2,FAM207A
AC087362.2,ETFA,AC009884.1,DAW1
PRR9,CLDN3,TRMT2A,LINC01811
AC021072.1,AC116317.1,DNAJB7,TRMT10C
LCE1C,ABCD1,TMEM154,TCEAL3
SPRR2D,AL137026.1,Z80897.2,CUEDC2
OR51F2,MCHR2-AS1,TSSK3,UCKL1
PRR33,TMEM161B-AS1,AP000893.2,A1BG-AS1
TRAJ34,AC068790.6,SMIM2-IT1,ERVK3-1
TRAV28,CCDC28A,AL136987.1,PLXND1
HMX2,ATM,AC239584.1,NOLC1
TRAJ36,WDR77,AC008738.4,JHY
AC010183.1,BUD13,AC107241.1,AC073114.1
AC025162.1,AGBL5-IT1,ACADL,DDA1
TRAJ42,AC110491.1,AC007950.2,DEPTOR
IGKV3-11,TONSL,IFNL1,FAM200A
LCE3C,AC104574.2,TEX37,MKKS
MAGEA9,ZNF845,PCBP4,JADE3
LCE4A,AC025259.3,AP001630.1,KIRREL3-AS1
AC004241.4,TMEM71,SLC22A10,TMEM258
AC123768.1,BCHE,CD79B,AL139393.1
AL512603.2,LINC00269,PDCD1,NMRAL1
AC016831.6,AC011472.2,GPR65,AC090340.1
CLDN20,NDUFA5,KLHL7-DT,LINC01983
SEPTIN7,LINC01565,AC245140.1,AL445623.2
PKP1,AL136146.2,BACH1-IT1,GATC
AL161757.5,AC092608.1,OR2C1,AL162231.1
AC092134.1,AL161757.3,AC097375.1,RHOU
LINC02656,BX088723.1,TARM1,DUSP12
POTEF,DDX58,AC087645.2,AC091946.1
AC007881.4,C19orf33,NHSL1,CNDP2
EHF,AC005695.1,AC087463.1,SDR16C5
CCL2,DNAJC4,AC099535.2,LINC01116
CD27,RGR,LINC01925,ZNF324
AL031705.1,RNF31,BACE2-IT1,AC137770.1
LINC02850,NRROS,KIR2DL1,ZNHIT1
AC015853.1,LINC01800,PRSS41,EPB41L4A-AS1
AL162718.3,CCL2,AC092120.1,CHAF1B
AC093766.1,LINC01227,ERVV-1,OSTC
GABARAPL1,HNRNPA1L2,LINC01976,MAP2K7
AC139795.2,FAM242E,AMBN,SLC2A12
AC122710.2,AC002059.1,LINC00308,CDKN1B
COL9A2,LINC00570,AC099328.2,NUP155
AC068295.1,LINC01591,AC136188.1,SNAP29
AC009088.2,AC092071.1,AC011333.1,SHISAL1
AC096861.2,UEVLD,AC106772.2,KDSR
AC008496.2,ZBTB41,ESM1,ADRA1D
AC002094.4,BCL2L10,AL035416.1,SLC16A1
AC025521.1,IGFALS,NTM-IT,PRELID1
DUPD1,AC091939.1,NRN1L,EPHA7
AC009145.3,AL929601.1,NAT1,RGCC
FXYD4,AC023510.2,AC027279.2,VSIG10
PALLD,AC084809.1,CEP295NL,POLR1B
RAB41,OR56A1,LINC00397,CSNK2B
AC073326.1,PCDH12,AC027601.1,SOX9
AC015802.7,LINC02413,KRT27,CNIH4
AL158212.5,EHHADH-AS1,CSF3,AC010275.1
ITGB2-AS1,TAS2R5,AL021918.3,PTH2R
AC074011.1,PGRMC2,AL132639.3,THYN1
GRID1-AS1,AC068870.1,ELN-AS1,COL19A1
COG1,C11orf58,AP001922.3,NOTCH2
PRDM13,CDH7,AC022535.1,PARP2
FGFBP2,LRTOMT,LINC02429,COPZ1
AL355112.1,TUFT1,LINC02391,NOMO1
AC011472.3,WDR31,AC092580.4,POLR3D
CAMKV,AF038458.3,LINC01896,AMER3
POLE4,NOC4L,AC021180.1,PAICS
SPIN4-AS1,FGFR4,CEP112,ETV4
TAF11L2,AC010181.2,RTP2,MMUT
AC127540.2,SLC33A1,AL022313.3,COL25A1
AP002761.4,AC068234.3,UGT2B28,GIHCG
SP6,RAB34,AC015911.6,SLC35F1
PSG11,EXD2,TCTEX1D4,CD8A
AL445309.1,SCAT2,AL139254.2,POMK
AC008877.1,ZNF597,OPN1MW2,GDPD5
DLL3,AC069421.3,AL391704.2,CEP135
TDO2,POLR1E,AL035250.2,ZNF8
AC034102.7,AL021707.1,RTL3,ZNF17
AL627443.3,SLC35B4,AL162718.3,DCAF12
TMBIM6,NDUFAF7,AC007879.4,AGAP9
AC016995.1,AC024558.2,AL158168.1,CASC1
AC016042.1,RBP5,CCR5,ZNF852
PTGDR2,RTP1,CDC37L1-DT,STK31
GLB1L2,LINC01054,AP001360.1,NUDT19
ELL,AP001341.1,U2AF1L5,TUBD1
AC079466.2,ALDH1L1,MSLNL,LONRF3
AL137230.1,AC003035.2,C1QTNF8,TMEM213
C3orf38,LINC00488,AL109976.1,DHDH
LINC01448,ITIH4-AS1,AL589986.2,PDE12
AP000879.1,PPP1R27,AC240565.2,ITFG2
AC008555.5,C2CD4D,LARGE-IT1,RNASEK
LAPTM4B,AC009163.1,MS4A12,SWI5
AL035071.2,SFPQ,AC107294.3,SPARC
AC005180.1,LINC02446,C8orf89,RAD51-AS1
PIM3,AC010307.2,UGT8,GPRIN1
LINC01585,AC018413.1,AC005914.1,CCDC43
AC007278.1,AC009630.2,DNASE2B,GMNN
MAGEA12,AC008121.2,AC087276.3,GID4
AC025271.2,SEPTIN4-AS1,AL391839.2,LRTM2
AP000477.2,AL358779.1,AC008735.4,DPM2
CNGA2,UPK3BL2,EHD4-AS1,GTPBP1
FAM236D,AL365434.2,AC114488.1,ZNF426
GPR152,ITGB1,AC074117.1,RNF14
AC011396.3,ZNF221,CXCL11,PLAUR
AL034376.1,MIMT1,TCF4-AS2,RBMXL1
VPS13A-AS1,TPTE,AL160413.1,AL158801.3
CCR1,DNAJA4,AF129408.1,AP006623.1
TNR-IT1,PLEKHF1,LINC02047,AL158212.1
LINC01066,GGA1,IL6,DMAC1
SFTPD,AC007848.1,EZHIP,CKMT2
NOSIP,TVP23B,PLA2G4E,GGCX
AC090578.3,BX469938.1,AC136443.3,ZNF776
CCDC89,ADAMTS9-AS2,TGFB3-AS1,AL354740.1
LINC02216,SURF1,QRFP,MADCAM1
SLC35G3,GJA1,TBATA,GLIPR1L2
AC114277.1,SCAMP1-AS1,PRAME,NECAB3
OR1F1,TCTE1,AC011284.1,TMEM234
ALPL,UNC50,AC027804.1,AL138828.1
AC004263.1,HTR3A,DQX1,PRDM6
AC000068.3,DOK1,AP002761.4,PEX11B
LRP10,AL359921.1,AP002982.2,CPT1A
OR52E4,MAPK15,ADAM15,SCAT8
AC010680.3,CYP2U1,AC093525.3,OSER1-DT
AL357793.1,AL158163.1,LINC01004,CCR6
AC026770.1,SLC25A34,AC025187.1,ZNF415
AC023509.3,PAWR,KCNE4,NABP1
NSUN7,AL136040.2,LINC02192,PACC1
GRPR,AL445363.2,AC027682.3,MED30
AL031186.1,DLGAP5,AC087588.3,DCTN6
ANHX,NECAP2,AC093418.1,MAFG
AC112187.3,TLE2,AC130651.1,AC009107.2
GRN,GACAT3,AC011479.3,PPP1R12A-AS1
AC004522.5,AL592183.1,AL133464.1,MMP17
AC012174.1,CAVIN3,AP003032.2,WNT5A
SPDEF,DUSP27,SRARP,ZNF790
WDR61,AP004550.1,LINC01180,C2orf74
AC006369.2,DOK7,AP002892.2,ZKSCAN7-AS1
ARPC1B,GYPA,AC005277.2,GPATCH1
AC009034.1,AC012417.1,DEFB131B,AL359764.3
CCDC92,AL021396.1,TNNT1,PGLYRP1
TSTD1,AC006213.5,AC021534.1,AC016705.2
AC087855.1,AC099343.4,ELOA2,KCNJ2
TBC1D28,COL4A4,AC008609.1,AC026202.2
LINC01986,GPT2,AC016813.1,R3HCC1
EEF2KMT,SCN3A,E2F2,SMC5-AS1
LDHAL6B,AC003035.1,LINC01087,DHX58
LRIT3,ZNF467,VNN3,STK11
TJP1,AL121888.2,AC004687.1,C9orf129
AC118754.2,AC020663.2,AC113382.2,ABI3BP
PDZRN3-AS1,LINC01481,OR7G2,IQCM
ZNF747,AL035696.1,BTBD9-AS1,ICK
AC004834.1,CAPN13,OR6C6,OPA1-AS1
ANKUB1,SLC18A2,CNPY1,AL139021.2
MRPL39,AL353780.1,AC090236.2,SMARCD2
NKX2-5,TMEM173,SMIM18,RCCD1
AC003009.1,AL356608.3,AC011491.3,TRAF3IP2
AC003687.1,MT1G,AC022778.1,CCNG1
AL357315.1,AC140847.2,AL137078.1,MCEE
OR1K1,AC104984.5,AL021878.2,DEC1
AL445471.2,IL18BP,Z98752.4,AL513327.1
AC004448.5,ATP6V1B1,AC008742.1,PCDHB7
AL590502.1,AC009154.1,PAX9,PPIH
AC146944.4,AC129803.1,AL137076.1,ARRDC4
COL10A1,AC026704.1,MARCO,WDR66
LINC02478,LRRC27,AC108134.1,AL117209.1
FNIP1,AVEN,ZNF296,CRACR2A
GSDME,SENP3,AC130467.1,ACOT13
AC073534.2,AL590226.1,AC017048.2,TUFM
AC020658.3,SP8,LY6G6E,SHLD1
NDUFS6,LINC00337,HELT,AL359915.1
TNNI2,AC079610.1,LINC00358,EIF3D
C10orf142,AC103719.1,RD3,SLC2A1-AS1
AC079070.1,RTCB,TRBV26OR9-2,HMBS
AC068057.1,ADIRF,AC061975.1,MKRN2OS
AC012433.2,REEP6,AL603756.1,SYVN1
AC007406.3,ZC3H12A,LINC01856,TIMM44
LSM3,PLEKHH2,MIR7515HG,ADGRF3
ZNF253,CYBC1,AC112719.2,SLA2
SERPINB7,PTPRT,LINC00477,AL137009.1
DNAAF5,TBX15,GSTA1,ADIPOR1
AL138740.1,KLHL4,AC090505.2,RMDN2
LINC02058,LINC01427,AC092468.1,SNRPG
AC099342.1,LINC00460,CERS6-AS1,ZNF454
ALB,PRSS38,AC011362.1,CENPT
FAAH,GAS6,MYL10,AC018816.1
ZCCHC24,HARS2,AL391421.1,PAN2
CHAD,TINAGL1,LINC01095,LRRC69
TSPAN6,AC016394.1,SPATA31A6,CLIC6
AC007179.2,CPXM1,BGLT3,MEIS2
CDK1,ERGIC2,AL356361.2,KIF20B
LINC02652,NFYC-AS1,CHRNB3,PTPN21
LMNTD2,FAM230I,AC003986.3,FBRS
TAS2R42,ADSSL1,C7orf65,AL157827.2
MYCN,IKBKG,LINC02188,HPX
MMP25,P4HA2-AS1,AC008060.3,POMGNT2
LINC00460,KCTD15,AC111182.2,AC009961.1
PLAAT5,COTL1,AC105265.3,CCDC32
ZSCAN29,KLC4,AC010729.1,CRNKL1
KPNA3,DBET,SBSN,LRRC27
AC112491.1,HDAC7,OR4K1,SIAH3
AC073046.4,ZG16B,KRTAP3-1,KCNC3
ZSWIM8-AS1,VASH2,AL449423.1,ANKRD44
DDX20,C15orf39,AL138733.2,PLGRKT
AP001527.2,C1QTNF2,AC124301.1,PNRC1
AL121935.2,CACNA1F,LINC01977,ENPP2
AL137220.1,C1orf53,AC078842.2,AC087164.1
LINC02337,PAQR9-AS1,AC106754.1,RAG1
GNAI2,AC011825.4,DAZ1,AGAP5
Z84488.1,MVB12A,ETV5-AS1,SIRT6
AL161645.2,TRAM1,AL353572.3,TSPAN17
TRIM21,NCAPH,NDP-AS1,ATG3
AL022162.1,AC010198.2,AL133325.3,INPP4B
AL590235.1,ACMSD,RXFP4,EEF1A2
TRPC5OS,LINC02091,AC093281.1,ING1
ELMO1-AS1,AC110285.5,TUBAL3,ABCF1
ZNF599,AC083841.1,DHX33-DT,ARHGAP27
AC007787.1,AL356807.1,AL359547.1,TIMM29
AC023825.2,NQO1,SEC62-AS1,CBLL1
FER1L6-AS1,DNAJB8-AS1,AC127540.1,VBP1
KIF12,IGHV3-16,LINC01866,AL390783.1
ZNF462,AC010327.5,LYZL6,KLHL11
AL139095.4,AC010608.1,AC099520.2,TINAG
AC016240.1,DCAF4L2,OR6F1,TNC
FN1,CCDC87,HES2,CETN3
AL109947.1,AC135803.1,HEY2,JUN
AL158198.2,H2BFM,LINC01518,FBLN7
SLC6A17,CNPY4,LINC01778,POU6F1
AC115102.1,ZNF570,AC027612.5,DPH1
AC125494.1,LINC01315,LCP1,VAMP4
LINC02139,SYNGR4,AC012494.1,PRSS23
AC010680.5,SPATA1,AC103740.2,HDAC11
GCHFR,AC107419.1,Z97652.1,PMEPA1
ALDH1B1,GPR22,FAM230D,SEMA7A
AC023494.1,IVD,AC093074.1,AC011369.1
AP003721.2,PLCB3,KRT72,METRN
AC006972.1,AC040963.1,AC068544.2,RMDN1
LINC00837,AL365184.2,AC023781.1,SPNS2
AC106744.1,MARCH3,AL162400.3,LINC02073
ADGRB2,WDR90,OR9Q2,AC006230.1
AL512408.1,AC062004.1,GIMD1,AC010632.1
AC104365.1,AC253576.2,AL391335.1,TEAD4
IL5,ZFP69,AC015977.2,ZNF552
RNF115,C14orf39,RPE65,HTATSF1
LINC01932,CMTR1,CD84,DIS3L
AL031673.1,IQCF1,LINC02469,TBP
AC066595.1,GUF1,AC002480.1,AC060809.1
DNAJC22,HEXA,TMEM247,AC023509.6
FO393408.1,AL591686.1,AL138812.1,AC244033.2
AC020550.2,TRAPPC6B,CFAP126,MRPL22
NCLN,AL354733.2,LINC02630,LINC01011
AC090044.1,AL136980.1,AP003064.2,NRBF2
SBNO1,MATN1-AS1,OR10V1,SEMA6B
AL513365.2,LEO1,LINC01867,TCEA3
ARID3C,WNT4,AC009975.2,ASB1
ZNF296,USP16,SLITRK6,C1QBP
FP565260.3,AC114752.2,AC009731.1,AP001318.2
AP003557.2,NR2C2,AC082651.4,NDOR1
AC092849.3,RHOT1,AC016134.1,BCL9
AC021491.2,UFSP2,OR1M1,AL034417.3
ZSCAN21,FABP4,PTOV1-AS2,AC103876.1
OR2S2,RGS11,AL157955.1,DAB2IP
AC113615.1,AL157938.4,HRC,DUSP22
CCDC70,FAM241B,AC076968.1,ARF5
TAPBPL,MSTO1,AC010494.1,CBR1
RCSD1,TAF5L,OR10A6,C15orf61
AC015849.4,HIF3A,AC091078.2,ENO1
GTPBP10,AC010329.1,Z86062.2,ZNF391
AC087289.2,AP001053.1,AL645937.4,CADPS2
AC064807.2,CERK,AC080037.2,TIMM21
AL354674.1,COPB2,AC006272.1,TAC4
AL136084.3,SPRY1,HAO2,TBC1D13
PABPN1,DOCK8-AS1,PARAL1,PTCHD1
Z99289.2,MTMR11,LINC02005,YOD1
IGFBP1,KCNH1-IT1,AL133351.2,STK10
COL19A1,TP53I13,IFNB1,PPP2R5B
LINC02767,CARD9,LINC00244,SLC25A24
AC013452.2,AC016576.1,AL355483.2,CPQ
AL450345.1,AC022167.4,AP001007.3,PPCS
Z82186.1,AC006041.1,AC096736.2,LINC01135
TMEM270,RWDD2B,AL596442.1,CAPN5
S100A12,LINC01757,AL031121.3,AC019131.1
PMP22,MED14OS,LINC01090,FBXL15
CXCL10,AC008731.1,GCSAM,DNTTIP2
ZNF652,COPS5,AC064869.1,LINC02231
AC110048.2,AL022157.1,AL022397.1,KBTBD3
OR11H4,LRRC74A,AC108462.1,SCO1
AP005242.5,AC011444.3,VSIG10L2,AC010642.2
MYADM,AC015853.3,FAM180B,AKNA
M1AP,IGLL1,AP005137.2,KARS
SMIM1,STX2,AC133681.1,FBXL13
RETREG3,OR14I1,ATP2C2-AS1,FN3KRP
DCXR,AC246793.1,SPO11,TNFAIP1
C1orf43,PIWIL2,PCDHGB1,PKIA-AS1
UVRAG,AL445309.1,AC013248.1,CARNMT1-AS1
AL360178.1,AC016773.1,AL023584.1,SMYD2
AL512652.1,PCSK1,AL356417.1,ANKRD49
CAPN10-DT,AC004865.2,AC025257.1,AL031985.4
AL122018.2,AC090948.3,AC092755.2,CENPI
AGTRAP,AL731566.2,POU2AF1,NR1D1
TRBV24-1,GIMAP4,ARMC12,AC026471.4
AL121772.1,LINC01864,AC069113.2,ITGA9
NOS3,ABCC5,AP000821.2,UBE2D3-AS1
AP003498.1,SLC25A30-AS1,AL021368.3,RAB2B
RIPK3,AP000692.2,AC074135.1,LAMTOR2
GNG3,AC025174.1,AL137802.1,PIAS4
AC105935.2,AC026979.3,AC127521.1,MRPL50
WASIR1,AL162457.1,AL662890.1,PHF10
DBH,AC046143.2,CXCL13,SS18L2
AC084024.1,FYCO1,LINC01160,RWDD4
AP002813.1,LPAR2,KIF4B,LAMTOR1
AF127577.5,RMC1,AC147067.1,RASSF4
AC141930.2,TMEM99,AC243830.1,KCTD10
AC108063.1,PLEKHA6,AC087672.1,LGI4
AC213203.1,AL355338.1,AC008088.1,MCC
IGLV4-60,AC068768.1,LINC02564,PSMB3
AC108199.1,AL672291.1,IL10,AFMID
ADCY6,SNX16,LINC01682,MRPL47
KRTAP20-2,AC092813.1,AC115837.2,SLC22A13
AC015818.4,SDR42E2,EPO,STK19
AC234771.1,OR52N4,AC087430.1,AC231533.1
AC022915.3,MPRIP,HHIP-AS1,AC034139.1
AC025254.1,CPA2,IL36G,LINC01793
ZNF66,AC025756.1,AC002401.3,COQ10B
AC010086.3,DTWD1,AC018359.1,ACTR1A
AC087564.1,CTXN3,AL022069.3,WDR97
AIG1,ITGB2,AQP6,GNB2
DKK1,AL133467.4,AC108479.3,CDK16
PLLP,PCDH17,BTBD2,AC018462.1
AL450327.1,OR2V2,Z99756.1,LRRTM2
AC093909.2,ZEB1-AS1,NKX2-2,POMT1
OR5P2,SPON1-AS1,FO393408.1,FAM161A
AC098484.1,JRKL,AL627443.3,SNX12
TRABD2A,GLE1,AL137186.1,TAF5L
SUCLG1,SRGAP1,AL353747.3,LINC00672
AL358292.1,CLN3,ADGRD1-AS1,AC122707.1
AC100782.1,LINC01816,AC009108.2,HTRA1
KRT13,AC139795.3,AL160391.1,F5
AC092306.1,AP002812.5,AL359693.1,DPP7
AL512366.1,S100A11,OR6C3,PROSER3
AL359458.1,TREX1,AC099786.1,TADA1
KRTAP12-1,C11orf98,AC027237.4,COA6
BMP7-AS1,CDCP2,LCE2D,CNTLN
KRTAP20-4,AL157392.4,LCE1E,ZNF738
SCYGR1,ZNF229,TRAJ31,TMEM199
AC093831.1,AC084782.1,AF233439.2,AC092813.1
OR4D6,AC073073.2,AL035694.1,LDB1
FAM138A,AC112250.2,AC021146.12,COA5
PRAC2,AL049812.3,AP001476.2,AC018442.2
ALPI,CHI3L2,OR6T1,RACGAP1
IFITM5,AC100830.1,AC010768.4,ZNF514
TRBV25OR9-2,AL360270.3,AC079349.1,PLA2G4B
TRAJ38,ZNF599,SPATA31D1,GPATCH11
AC010486.1,TLDC2,AC091062.1,ZNF432
AC098825.1,ST3GAL6,AC004944.1,AP000229.1
TRBV5-7,LINC01366,ODAM,HDGF
FAM223B,ZNF780B,AC114956.2,ARVCF
AC074325.1,PRR7-AS1,ECSCR,TMLHE
CSAG2,DDX19B,AP002518.1,F11R
AL159990.1,RAD54L2,ZIC2,SAXO2
AC002464.1,AC007389.5,AL159972.1,PLAGL2
IGHA2,CCDC183-AS1,AC098934.4,ARMCX5-GPRASP2-1
IGKV2-19,RASAL3,LINC02448,CD55
AC092848.1,AC022966.2,MLIP-IT1,TMEM132A
SPC25,AC005288.1,AC116351.1,SLC30A10
AC099522.2,AC096746.1,AC011473.3,SLC47A2
ALG9-IT1,TMED6,HSD17B3,NTMT1
SDHD,LINC00665,AC111194.2,CCDC85C
AC137894.1,PAK2,REV3L-IT1,AC026704.1
DYRK1B,ANAPC2,ZSWIM1,ZNF641
DCT,GTF2A1,AC092143.2,FOSL2
RWDD4,AC139795.2,AL132657.2,ZBTB49
FAM245A,AC126614.1,AC079154.1,PSMG1
AC015540.1,INSR,IL26,C12orf75
MXRA5,TAGLN,AC098820.3,AC027682.4
ULK1,AL138960.1,AC099343.2,PIK3R2
LINC02520,AC106873.1,CACNA1C-AS3,FAM83D
LAMC1-AS1,SMS,ZNF337,TLNRD1
SMIM5,AP003774.2,AC090159.1,TMEM179B
PLOD2,AC092053.2,HP,PDK1
AC009269.2,PPP1R8,LINC01307,ZSWIM4
AC022784.6,AC141424.1,AC092819.1,RUFY4
AC046158.2,AL645933.2,KCNK18,FAM90A1
LINC00184,EXOC3L1,CECR3,EXOSC2
USP16,ZNF394,FSCN2,ANAPC2
RPUSD3,FAM72C,LINC02249,CRISPLD2
LINC00427,PRR14,AC017116.1,MORC2
AP005057.1,EMC3,AL117328.2,HCFC1
AC010198.1,GJB3,AL031058.1,AL117335.1
USP27X-AS1,FRG2C,AC093627.1,TUBGCP5
RPS6KA2-AS1,C4orf36,OR2T4,SEMA6C
AC073648.7,RSPH9,AC009803.2,AC018682.1
AC004706.1,NKX6-2,CUZD1,AF131215.2
AC068389.2,AC106017.1,LINC01431,RBM15
GATA1,BSN-DT,LINC02173,MAB21L3
ZNF625,AL592494.2,TGFB1I1,MNS1
AC010883.1,AL035258.1,AP000472.1,CHRM2
AC129507.1,CSKMT,TBX18,BTF3
NKX6-2,AQP1,HCCAT5,ZNF664
DIAPH1,HSD17B1,ASIC5,AC130324.2
LINC01668,ANKRD36,AP000547.2,ELFN2
VPS35L,ZNF607,FGF11,AC026341.1
SCFD1,AL137785.1,LINC01920,AL160254.1
AC007846.1,SIMC1,AGAP6,LINC00654
AC145207.7,AC010883.1,LINC00370,PHF24
MRPS2,CEP72,MIR202HG,AC008115.2
AC106845.1,AC100793.4,TTLL6,RNPEP
AC008056.2,LRRC55,GDF5OS,HDAC2-AS2
AQP5,ERAP1,AP000357.2,TXNL4B
OR2Z1,AL358332.1,FOCAD-AS1,LSM1
PAEP,ADORA2A,AL049833.2,DCAF13
AC093585.1,RNF113A,LINC01612,ZNF684
MIR1302-2HG,AC124893.1,CT70,PWRN4
AC002386.1,AL138995.1,LINC01281,PAK1IP1
AL354993.2,CBWD2,MAGEB16,AC104211.1
NT5C1B,PTGIR,AP000233.2,MTA1
ENPP7,LINC02332,IRGC,SERPINB6
CD8B2,LINC02654,LINC00427,CAVIN4
TTC24,AC100808.1,AC011287.2,SCAMP3
AL359844.1,ADORA1,DMD,GCAT
MVP,UACA,BSPRY,PCA3
AC025947.1,TMEM263,OPN1MW3,DMGDH
AC124067.3,EEF1AKMT3,LINC00428,IMPG2
AC005670.3,SELPLG,DEFB127,NUP188
AL590867.1,FZD8,CSF2,ZNF212
AC093525.7,PLXNB3,AC025280.1,HCFC1R1
AP001442.1,AC104187.1,HOXA-AS3,EFL1
CCDC43,ZNF648,CCL14,AP000842.2
AL021578.1,AC021242.3,AC119428.1,MATN2
MUTYH,AC005342.1,AC010745.1,RNLS
OR2F1,AL356489.3,TRBV16,MYPOP
AC020719.1,AC006333.2,PRR20C,CMBL
AC120045.1,AL031008.1,AC009803.1,PCYOX1L
PLAA,AF129075.3,AC116036.2,ITPKA
BICD1,PKD1L3,TRDN-AS1,ZNF573
AC109460.1,S100A7,PGAP2,NRIR
TPMT,COMT,AC006017.1,PGAP3
AC114954.1,PSMA3-AS1,CC2D1A,DDX51
CR769776.3,AC130343.2,AC022486.1,HIRA
TCEAL8,SLC39A2,AC090409.1,ABHD17A
KLF15,CTR9,UMLILO,AC097662.1
APCDD1L-DT,FBXO31,AC137936.1,C22orf39
AC022613.3,AARS2,AP001107.7,GEMIN8
AC007485.1,LINC01215,U91324.1,PXMP2
AC116337.4,AC079601.1,KCNU1,CPXM2
AC139426.2,AL031259.1,ALX1,MRPS10
ATP4A,AL592424.1,AC005306.1,UBQLN2
AC084724.1,KAT7,AC234781.1,IKZF5
XAF1,OSTC,AL022238.3,ANOS1
TFAP4,TAF3,AC100788.1,ACADS
AL121894.2,PLIN1,HOXA3,MYB
AL627095.2,FAM228A,OR1E1,LGALS1
AP002856.2,ZNF182,CYP11A1,URB2
CAT,MORN4,DEFB116,PAXX
AL033539.2,AL512662.2,AL109761.1,SYCP3
AC145543.1,ZFP41,AC145343.1,CYB5D1
VCPIP1,OR2AJ1,AC024267.5,RNH1
AP000866.6,AC072062.1,CCDC70,IMPDH1
AL360013.3,SLC26A8,AC008121.2,TCP11L2
