earlyAD,lateAD
DAPK1-IT1,TCEA1
NRG1-IT3,BCOR
AC027796.1,COX8A
WDR97,OPRM1
PRR29-AS1,UBA6-AS1
ZNF284,LINC02851
AC108752.1,SNX27
FREM3,AFG1L
AP000892.3,AC087235.1
AC020931.1,AC016994.1
DIO2,THBS3
HIST1H2AK,COL4A2
LMLN,AC100839.2
AC007066.2,NECAB2
GGN,FBXW7
MICALL2,AC138956.1
AC148477.2,CLINT1
AC090587.2,LDB3
AC024075.2,RUNDC1
C14orf93,DHDH
MLIP,BYSL
AC008883.3,ING5
SEMA4C,CLCF1
AC005339.1,MRPS15
AC010273.2,SPEF2
EFNA1,PPP6R1
AC084824.4,NAIP
AL021918.5,AL356737.2
UAP1,ADGRE2
TMEM41A,NKAPD1
LINC-PINT,DLL3
AL441992.1,ICMT
CATSPER2,ADA2
WFDC1,TTC21B
AP000766.1,DAB2
MITD1,GOLGA6C
AFDN-DT,ACAP3
AC012213.1,TLN1
LRRC29,TRMT2B
AL137802.2,LINC02143
ARHGEF7-IT1,RTL8C
SYNGAP1,FBXO6
AC009163.7,SNX5
EFCAB1,AC008686.1
AC091181.2,CHRNA7
AC103987.2,AC011472.4
AL078587.2,RPS6KB2
PHF5A,ZNF764
AC010634.1,LINC01338
FCRLA,SPX
AC027307.1,WAPL
ZFYVE16,THOC5
AC016027.1,AP003170.3
RMI1,SNX13
CLCF1,AC109129.1
C10orf90,AL139383.1
TEKT2,DDX6
RAB33B,HSPA4L
DCPS,AL731533.2
LZTFL1,AC016526.2
ZNF653,DMAC1
AC025449.2,TMTC1
PLCH1-AS1,AL390835.1
CEACAM21,FBXL8
N4BP3,LINC02006
THUMPD2,AC022098.1
AC079598.1,MGA
AL121748.1,TP53I13
AC035139.2,AC234775.4
AL358613.2,AF129075.3
PDCD1LG2,HSPA12B
HYDIN,AL122035.1
DHX36,NCOA2
CEP83-DT,AC008764.6
MUC6,AL035587.2
AC073389.1,SLC25A20
VPS13B-DT,GSG1L
FAM25G,UBOX5
RPS27L,GHRL
C12orf29,TSPAN4
ITGB8,LINC01562
AL133245.1,ZNF860
LUM,ASPH
RNF113A,SARDH
GRIA1,AC022601.1
AL450998.2,SLC25A21
AP001029.2,COX7B2
TMEM106B,KLC4
AL603783.1,AL137779.1
DFFA,AL161665.1
AC078882.1,LSM6
ZNF383,AC073878.1
LINC01694,TIGD3
ABHD4,CDIP1
CDC5L,FAM106C
ADAM2,AC084036.1
ELMOD1,SIRT7
PBLD,DOLPP1
PGGT1B,ANKRD52
LINC00207,ZNF543
PI4KA,LEMD1
IL10RA,AC010267.1
ZNF709,MGAT5B
FP236383.4,ISOC2
ZDHHC9,DNAJB13
SLC22A15,ENG
AL162632.3,DIPK1C
LINC00336,AL512343.2
SMAP2,SMPX
ACAT2,NEB
RASSF1,PMFBP1
AC007036.2,STYX
NPFF,GOLGA8M
SIPA1L3,SMARCD2
ARHGAP42,ADAM20
AL354771.1,MTERF3
SHROOM3,TMEM71
SDR42E1,LNX1
ZBTB20-AS3,ZNF214
AP003168.2,MAP3K2-DT
DPYD-AS1,CYP4V2
CCL3,ZNF527
LINC01055,TASOR2
AL589986.2,SPOP
AC027682.6,AC096667.1
AL513318.2,AP005059.2
CARF,IL10RA
AC013472.1,AC107959.1
HECTD3,AC010729.2
KLHL11,DHX34
LINC00339,AC007608.3
PCF11-AS1,SLC5A2
LINC02428,PPIA
PIMREG,ESRRB
NAPA-AS1,AC067750.1
MFN1,FAM201A
AC073842.2,AL035681.1
C2orf76,ZNF69
NUDT22,THRA
AC107884.1,BAZ1B
OR8A1,AL691447.2
AC008574.1,AC027251.1
NOX1,ARL9
AC012409.3,ATP2C1
MED18,SOX5-AS1
AL109947.1,ACTR3C
BNIP3,AC140168.1
ITGB5-AS1,RASGRP4
LRIG2-DT,AL353593.1
AL356433.1,ALLC
TTC23L,MEN1
NTM,TCP11
SPSB2,ZC3HAV1
CUZD1,AL137025.1
AC135507.1,TRMT2B-AS1
SAMD4B,AC109597.1
ARID3B,TNFRSF1A
XRCC3,RB1
MICAL1,MYO9B
LINC01901,MPV17L2
IFI16,ABCB5
SEC63,AC134312.4
LINC01940,OLFML2B
AC092535.5,ASB14
PLB1,TOLLIP-AS1
KDR,ARSH
LINC02256,C1orf115
SPTBN4,BCORL1
SIAH1,DEC1
RTCA,MEI4
UTP15,AC008403.3
KITLG,AC024996.1
FAM49B,BSDC1
MAST3,AC068774.1
ZBTB9,PRC1
FGD5,C7orf31
LINC01222,ALS2CL
AL133485.3,AC011498.1
NOX3,R3HCC1
ABCC4,SON
CFLAR-AS1,LINC01411
C7orf25,SORBS2
TYMP,TMEM170A
AL158063.1,FAM155A-IT1
DACT3,KIAA1671
NQO1,SDC2
AL133480.1,LETM1
AC007389.5,GNB1L
ZNF256,CUX1
FAM102A,PYM1
ZNF746,ATMIN
ZCCHC7,AL031772.1
POU5F1B,TM9SF1
SPECC1L,DNM3
AP001057.1,AC002094.4
ZNF577,ATP10D
TULP4,LINC01128
LIN54,VPS9D1-AS1
LINC01715,MRPL1
AL356952.1,ATP6V1C2
AL442071.1,KCNH6
CCDC183,AC107373.2
IQCF3,CAPN5
GON7,P3H2-AS1
AC138904.3,LINC02251
LINC02332,TNNI3
LMO7DN-IT1,AC012378.2
AL024474.2,AC134772.1
AKAP1,THUMPD2
AC069155.1,RBAKDN
MRPL33,NQO1
ZNF541,LINC02449
AC020908.1,INTS1
AC008764.7,AC008537.4
AP003783.1,MAGOHB
SLC10A3,SWT1
F2RL2,AC079296.1
AL353747.3,PNPLA4
AC018878.1,MON1B
PDC,PNMA2
PPP2CA,POLA2
C9orf163,SLC16A11
AC100835.2,ABHD16A
AC128709.3,GPSM2
FP565260.1,AC020915.2
NUPR2,C17orf50
LINC02027,IQCN
AC087286.2,RPS10-NUDT3
AC073174.1,TEX53
AC104462.2,AL451085.2
AL445493.3,SH3BGRL2
PRRG1,PLEKHG3
KIAA0556,CD14
AC026369.3,NFYC
NUP98,KBTBD4
TFDP2,TMEM39B
AC006581.2,GTF2F2
ISLR2,NET1
ERAP1,CCM2L
PANK1,WDR45
BTBD11,PHLPP1
Z82244.1,AC097500.1
AC093496.1,PTGFRN
OTUD4,RAB3D
AC123777.1,SIAH1
LINC02397,NOP53-AS1
ATP23,AC011511.2
NDST1,GTF3A
CBX1,C8orf89
NELFE,CHAC2
AC006942.1,GPR158-AS1
GABRG3-AS1,PTPRF
AC022148.2,TIAM2
AL356488.3,PPFIA4
SPINK8,C12orf42
LGALS14,INTS5
WNT8A,AC060780.1
KCNS2,AL731577.2
PRR14,SGF29
LAP3,NFYB
GM2A,AC008083.2
RUNDC3A-AS1,HIF1A-AS3
AC104662.1,IKBKE
TTC37,GNAI3
AC108861.1,CMC1
ZNF57,IL6R-AS1
COX7A2,AP000350.7
OR2B11,WNT16
SLC7A6OS,FAM174C
AC125437.1,MAT2A
PTOV1,MRPL10
AC068418.1,AL132709.7
SPATC1L,LRRC4B
MCF2L2,CIART
ALKBH3-AS1,SLC6A4
TAP1,MARCH6
AL353608.3,ZNF852
PTPDC1,PLEKHA3
AC016394.1,DUSP15
PRDM8,RRP1
OGDH,SIRT4
TRIP6,FRZB
NAGLU,CCDC30
STIM1,DVL3
TRIM58,AC104506.1
RSKR,HRK
AC092805.1,CCN5
ZNF486,PLSCR2
AC116003.1,MDM2
LINC01194,DCTPP1
HBQ1,ADORA2B
AC134312.1,AP003306.2
SLC18A2,DUXAP8
TDRD12,AL136171.2
RNF208,MFSD9
ACKR1,AC008073.2
ANKRD39,ERBB2
AL133153.2,COL19A1
AC005154.3,AL049637.1
OR10H3,ITGAE
HMGB4,NAA15
RAB11FIP5,STARD9
TCF7L1-IT1,SPDYE16
AL360267.1,LINC00374
AC005034.3,NAMPT
LINC01764,AMMECR1L
AC109129.1,SCN2A
AC124944.3,LINC01695
USH1G,CCDC159
AL078600.1,AC012485.3
AC091953.1,AC068189.1
NDNF,AC006364.1
PHF12,LINC02572
ATP9A,AAR2
AIFM2,COMT
AC018814.1,UHRF1BP1L
CCNB3,DUS4L
UIMC1,SEMA6A-AS2
ADRA1D,AL161772.1
CLCA4,ZSCAN23
AVEN,SFTPD
MTRNR2L10,TXNIP
AC016773.1,HAUS5
IFT88,ZNF567
AC026748.3,MEGF9
AC002368.1,ROCR
CUL5,AC008079.1
AC007563.4,AC234582.1
MIS18A-AS1,KIF5B
MAP4K2,SLC7A5
AC025181.2,OTUD7B
AC106820.6,AL096709.1
FAM184B,F11R
CC2D1B,POC1A
YY2,MAN1B1-DT
MTDH,CBWD3
AC114401.1,LAMC3
GPR150,ANKRD65
GATD1,SMG7
ACAD11,RBM19
DGCR6,MACF1
AC005909.2,LINC00276
CHST12,PLN
MB21D2,WAC
AL590064.1,CYB5A
SMC2-AS1,AC007663.3
AC188617.1,CAMTA1-DT
DLAT,SPON1-AS1
DNAJB14,AC016065.1
S1PR1,ILDR2
AL731566.2,RNF26
AP001160.1,AL499616.1
NONO,AC113137.1
AC129102.1,FDXACB1
PRPSAP1,CSKMT
SLMAP,HBEGF
AC092069.1,PTCHD4
LOXL1,WDR36
UBC,NOP2
XRN2,IL20RB-AS1
SEMA3D,CARNMT1
INTS9,GAS2
RBM27,EPN1
AC067930.8,PIK3R1
STAT2,AL035634.1
ZNF674,CDKL2
AL031280.1,C2orf76
TULP1,TINCR
Z69666.1,AC097460.1
C2orf15,RNPEPL1
MAK16,AC006288.1
AC091564.5,LINC01645
AC112721.2,AC090589.2
AC079949.2,CNN3
TBC1D12,AL442071.1
CLEC4C,CYGB
LINC02774,SOWAHB
AC006504.2,AC104232.3
INSRR,TDRD9
CPED1,P3H1
EFL1,AL163541.1
CABLES2,AC008728.1
BRMS1L,INSYN1
UTP23,MST1
AC103563.7,ZNF277
GJB2,AP001604.1
PPP6R1,ALDH3A2
AJ239328.1,DCST2
C19orf71,TJP1
AL035461.2,SAAL1
RAB2B,LINC01197
TRAPPC11,AC073336.1
AC083855.2,TMEM88
APBA2,PTN
AC011451.3,HTATIP2
AC005726.3,REXO1
AP006261.1,POLR3B
C10orf25,KANSL2
DBNDD1,INO80B
AL357992.1,AL031963.3
AC026979.3,SCAPER
AC092902.2,SELE
AP000229.1,LINC01574
AC091982.1,RNF32
EAF1,FILIP1
RFTN1,C19orf47
DHRS7,GFRAL
SBNO2,LINC00900
AC027348.1,VEGFA
AC104462.1,FBXO45
AC079600.3,DNAH8
TIGD2,STK38L
FPGT,TP53BP2
BBOF1,CIAO2A
SEC61A2,RHBDD2
AC027020.1,TEX48
ZNF354C,ASIC3
STXBP5-AS1,RBM43
ATP2B1,GATA2
AC108021.1,AC017002.6
TMEM132D,CDAN1
FAM20C,PVALEF
AL591895.1,AL591428.1
SLC6A8,POLR3D
RBM45,CTBS
SETD6,DARS-AS1
DSG2-AS1,CHMP5
ZP3,AL662884.5
KIAA0232,MRPL48
AGBL1-AS1,PXDN
RNF19B,LRTOMT
TMED2-DT,SRP19
STK11IP,AGO3
SAPCD2,SDHAF4
MTOR,EPHA1-AS1
OR4D9,AL513327.2
AC007608.1,RCE1
SNX16,COG8
BCL2L14,AC073389.1
TFG,HCN4
CASP3,VTI1A
AC010980.1,SYT17
GLG1,RFK
AC118754.1,KCNE2
MAGEB4,REPIN1
LINC01815,KLRG2
TRAV1-1,AP001120.5
AC211486.8,SACS-AS1
SPANXN1,AL117327.1
HOXA-AS3,AC079466.2
CXCR1,NRIR
TFF1,AL033379.1
AC015911.3,AL138831.1
AC021713.1,MGST2
OR52N4,DESI2
AC108075.1,YIPF2
ZBED2,POGK
KRT36,USP15
AC007308.1,AOX1
AC113346.1,CRIPT
AC136424.2,ZNF621
OR7E24,UTP15
AC087482.1,AC000036.1
MROH8,AC010997.3
RMDN3,AKR1C1
AFAP1L2,PDZD9
ZNF600,PLAAT1
C9orf85,CCDC144NL
AC009312.1,DDX19B
AL353708.1,AC005253.1
ZNF676,LSM14B
NADK2,RPIA
C1orf194,AC097515.1
TMF1,AC027088.5
LHFPL1,NME5
AZU1,SF3A1
HS3ST3B1,FAM86B1
AC091214.1,AC092111.1
ZWILCH,PIAS3
MED30,PRR14L
AC006033.2,SEC24D
SLC7A3,DLGAP2-AS1
OR10A4,C17orf78
SCO1,MID1
MYB,TRPT1
AL390962.1,PLPPR1
AC021086.1,KDM3A
TBCD,AL021308.1
CDCA4,PSENEN
HSPA13,G6PC3
STAP1,ZFAND3
PPP4R1-AS1,PHYHD1
AC021546.1,WNT10A
BAALC-AS2,AC116366.2
ASH1L,AC048380.1
GSKIP,HCG20
AC004771.4,AC174065.1
AL136084.2,CHUK
MIF,ERLIN2
AL512329.2,DAPL1
SFXN4,DDX43
VAMP8,ZNF311
AC008761.1,IBSP
FAM8A1,CISD2
SMARCA2,AL121832.2
SWAP70,ZBTB4
CMTM8,ACTR1A
LINC01425,HS2ST1
ARSI,PSG7
ZNF654,LCMT1-AS2
MARK3,TEMN3-AS1
AC114550.2,STX1A
AC091153.3,PPP1R16A
LTV1,RRBP1
KCNJ5,LINC02416
FAM30A,MORN3
LINC02712,AC022613.1
NR1H4,GOLT1A
AC027575.2,AC120042.1
ZNF283,TMEM183A
AL033527.4,AC008883.1
AL138778.1,MRPL30
CPT2,AC022087.1
FGF8,SMUG1
STK19,TP53
LINC01884,JMJD8
KLHL7-DT,AC023593.1
AL390067.1,AC087636.1
ARMC1,EEF1AKNMT
SPIN2A,LCMT1-AS1
AC089985.1,PTX3
PTRH1,NFE2L2
CDC42SE1,ZSWIM4
AC139019.1,AC034102.5
ZNF679,LRRC37A2
BCORL1,AL138716.1
USP54,ZNF654
FBLL1,CBLL1
TATDN1,FANCF
LY6G5B,CITED4
ZBTB3,UBA3
PLA2G2C,ARMCX1
GPR35,AC011509.2
AL365272.1,AP1S2
AC012603.1,ZNF629
AC073912.1,SEMA3F
AL512598.1,LASP1
BX537318.1,AC093249.6
PLPBP,SPDYE6
CRB1,GTF2E2
SPATA42,TMPRSS11A
TCEAL6,CAPS2
AP005233.2,LINC02335
AC147651.1,ACY1
AC092040.1,STRN
BTBD3,RFC2
CLCN3,CALML4
AC006160.1,AC019294.2
KLRG1,SNTG2-AS1
FNBP1L,ELOVL1
EIF4E,SCAMP2
RUVBL2,ZSWIM3
LRRC4,STKLD1
AL024508.2,RAB34
AL357497.1,RAB40C
SLBP,DYNLT3
AL358394.1,AL591518.1
GAS2L2,PYCR1
OR5B2,AC010320.4
ZNF721,PRPF38A
NSD3,CLPTM1L
AC107068.2,ANP32A
SPTY2D1OS,ZDHHC17
LINC02306,A1BG-AS1
AC113615.2,CCDC157
RGS6,DCTN1-AS1
NKX2-8,KIAA1549
TTC38,RAB10
AC005034.6,AC012291.3
MTMR6,NDUFAF6
AC012404.2,ZNF101
CA11,AC105999.1
AC011773.4,AC007920.2
MICALL1,AC004990.1
PLSCR1,CATIP-AS2
SNHG18,AMER1
CHRFAM7A,AC022137.4
LPAR1,HOGA1
AL009177.1,ZXDC
PITPNA,AL589765.7
AC021321.1,FLOT1
AC111197.1,OVGP1
ACOT2,AC116913.1
OPLAH,PFN4
AC023510.2,ZFP62
AC126177.3,RNASEH2B-AS1
AC005224.3,CXorf40A
LINC00926,HDAC4-AS1
LINC00937,SETD1B
MBD6,NCOA7
INPP5E,CDK19
GYPC,INO80E
AL132822.1,HPS6
STEAP3,RPF1
ITPR1-DT,PPP1CC
PIGM,AC011900.1
LINC00205,RRP7A
HADHB,RARG
AC005280.1,AL365436.2
RBM39,AL121944.1
AC104451.2,ZNF487
LHX1,RBPJ
FAM201A,FUT8
AC241644.2,ZNF175
AL353680.1,SLC10A1
KIF15,ZNHIT2
AL356495.1,LINC00839
CCDC74A,SH3GL2
AC008738.1,GATA3-AS1
FAM13C,ZNF70
PCDHA9,SMIM10L2A
AL137847.2,MED12L
AP001469.3,GNAI2
C11orf95,FAM98C
RBP1,CNGB3
PLXNB1,AC010654.1
CCDC71L,LINC01618
NTN5,AC092114.1
MOCS2,DPY19L4
ZC3H14,ZDHHC12
NOP53-AS1,AC139491.4
ERAP2,AL133492.1
GEMIN2,LINC01375
MIA,AL606489.1
AC113370.1,CTU2
AC015982.2,AL022328.3
TRIM50,TMEFF1
PSMG2,PARD3
EPB41L5,AC098588.3
TMTC3,AC069547.2
GP1BA,PINLYP
AC079145.1,AC007405.2
NCOA7-AS1,AP002387.2
ZDHHC2,AC093425.1
MROH2A,AC097468.2
LINC02069,SLC25A38
POLR2M,TAF5L
RALA,UBC
AC008124.1,AC007114.1
DHFR,TOP1
SMARCAD1,AC110597.1
FRMD6,HGF
ITIH4,HACD4
TRAJ55,DYRK1B
KRT34,ZC3HAV1L
KIAA0319,CHST5
ZSCAN1,AC139491.1
SMC4,MAFF
AP003392.1,LINC02016
MMD2,AC100822.1
WNT7A,C19orf57
ARHGAP27,PTPN22
AC147651.2,GEN1
TMEM267,WNT5B
AL499616.1,CTNNA2
ACSM6,NUP107
B3GALT1,TATDN1
NIPA2,MIIP
AC011462.4,PARD6A
UST,TAF1A
PRR15,LUNAR1
C5orf15,CCDC112
AMOTL2,AC002558.3
PCDHAC2,PNP
AL034397.3,AC116534.1
SOX12,SLC46A3
USP12-AS1,CACNG7
SNRNP27,AC073896.3
AL450992.1,ADIPOR1
AC018437.2,IPO13
FAF2,SLC35E2B
HTR1D,AC010974.2
AC132872.2,CDCA8
TAF10,AL662884.3
ACBD5,GTF2A1
AL158154.3,AC026471.5
AC022523.1,LINC01238
AL109930.1,LZTR1
AL033504.1,CNTN4-AS1
LINC01705,RINL
SCARB2,AC064871.2
SGIP1,AC026991.2
GAPVD1,VPS13D
AL451007.2,CASQ1
DUSP7,LINC01865
LPIN3,RBM4B
AC087477.5,CLEC4G
IQCF2,KCNJ13
AC018695.6,C1orf146
AC114277.1,CCDC141
MBTD1,MXI1
TPRG1-AS1,AC009303.2
ERFL,AC009831.1
TRIM39,RASSF5
EVPL,KDELR3
ASMTL-AS1,RAB11B-AS1
AL139099.2,AL121830.1
AC106799.2,E2F6
HSPB2,ZNF471
SPDYE16,MBLAC1
ATF7,AC034193.1
AL138960.1,COA8
MAP7D2,SMIM27
AC127526.2,ZSCAN12
MNX1-AS2,TGDS
CFC1B,DNAJB14
AC126118.1,ZNF91
TBX5,SNRPG
KLHL31,SNTN
MFSD14A,CYFIP1
AL022313.4,ZNF594
AC068389.1,AC011586.2
PRKAR1A,NAGA
AC093462.1,ZNF793
AL162293.1,AC044840.1
NTSR2,TRAF5
ALDOA,GCNT1
AC025165.5,AL358472.4
PSD4,AC137494.1
AC011374.2,ZBTB26
CDKL1,DIMT1
LINC00842,AC245187.1
HILPDA,NTN1
BCLAF1,CD300LF
PYM1,CTNNA1
AL139393.3,ZWINT
FBXW2,LINC02139
LINC02398,AC078820.2
TTI2,CHCHD1
AC080023.1,AC130650.1
DAZ1,CEP41
AC003044.1,CAMK2B
AMZ2,FRMPD3-AS1
BEGAIN,AC024941.2
SLCO1B3,LPO
DSCAS,AC092802.2
AC009309.1,STEAP3-AS1
ALS2CL,LINC01091
AC010969.2,AC010531.6
PDIA5,EXOSC3
ZNF646,LAMA4
AL359091.4,RBBP5
LINC02234,AC024267.4
AC016587.1,CREB3L4
AC008738.2,LINC01962
AC015712.2,LINC02145
AP000812.1,LYSMD1
AC008543.1,ZNF526
C2CD4C,AC009879.4
TAF1A-AS1,AL031118.1
AC090617.2,SIRT6
ALOX15B,FOXJ2
FRMD1,IRAK3
GOLGA8M,FABP3
AL160313.1,TRAF1
AC091074.3,AC104794.3
TCEAL1,FOXK1
AC017028.1,CTCF
SLC34A3,TRAF4
DLST,LRRC43
AC073283.1,AL162411.1
GHRLOS,AC008736.1
FZD1,PTPN12
AP003498.2,LZTS1
NAV2-AS3,AL162377.1
SLC25A51,ERRFI1
WWP2,AC022118.1
TMEM132E,TBL1X
AC016597.1,AC013403.2
PROSER1,RPP14
AC119403.1,NUP50
LATS1,PLD2
ZNF157,PTEN
ZNF275,AL024498.1
EFNA3,DNAJC1
KIF12,TNFAIP1
AL022322.2,GLA
ABCA1,RDH14
JRKL,AL136090.2
GOLIM4,ZDHHC19
MRAP,AC005288.1
CALCR,SRSF4
ZNF467,NNT-AS1
LINC02554,COA6
SRRT,LINC02804
ALDH16A1,OMG
CLDN10,AL133353.1
AC063944.3,SLC39A1
SLC50A1,RYK
SP9,AC073316.1
AC092168.2,SMPD3
DGKG,SOX5
BBS5,TTLL12
SEC24A,ZBTB21
GTF3C4,BAALC-AS2
AC211476.2,BEND3
AC145212.1,AC022211.2
SMU1,AC079822.1
PCK2,SNX19
AL136295.7,APLP1
CYP26A1,HIGD1B
AC022498.1,TRMT1
AC002529.1,MED17
NKX2-1,LKAAEAR1
MSH5,TINF2
ASXL1,ERAL1
CA13,AC092604.1
USP43,MAPK8
AL512625.3,TRMO
POLR2H,FERMT1
MIGA2,AC011124.1
AC021016.2,EDRF1-DT
LAMA3,NEBL-AS1
SLC25A32,COLGALT2
AC010336.8,LRRC75B
AC011443.1,GON7
AC015802.3,AC096677.1
ZNF575,NECTIN1-AS1
GGPS1,LINC01115
AC011405.1,PAPPA
TMCC2,CCDC38
AC007250.1,CCDC106
LINC01795,TRPC7-AS1
NPIPA9,GOLGA6L7
AC104135.1,BLVRA
FAM117A,PRDX1
DOCK2,AJAP1
ERVK13-1,ZSCAN21
KCNB2,AC121757.1
DGKK,CDC27
PPP2R3A,HAAO
AC105393.1,HPCAL4
EPN2-AS1,ZNF57
ELAVL1,MIR4453HG
TMPRSS5,AC087521.3
AC246785.3,PAXX
PML,RBBP6
AL513550.1,MTUS2-AS2
CALHM2,PTAFR
APOA1-AS,TEDC2
ZNF623,SLC33A1
ZNF662,ZNF710
LINC01852,AC016747.2
ZNF726,LINC02440
LDHD,HDGF
SLC25A33,ACTL6B
DSCAML1,PCCA-AS1
LINC02647,HPN
ZNF492,AC079950.1
AL162464.2,WEE2-AS1
LYPLA1,STIM2
TRIM11,AC016949.1
EIF4E1B,ZDBF2
NCAPG2,AL161785.3
THG1L,PLPP7
AC109441.1,ZNF660
LINC01607,PAOX
AC114781.2,AC068725.1
LINC00508,CSAD
CXADR,ADAMTS18
CAMK1,INTS4
ATXN7L3,AC126696.1
MASP1,AC104335.2
STX12,LEKR1
MYB-AS1,FAN1
MVK,FAM122C
AC020741.1,LARP1B
AL592494.2,LINC02525
STARD10,LINC02675
ZBTB10,OGN
ZNF584,GET1
ZNF224,RHCG
LINC00847,CA7
AL391422.4,NGF-AS1
AL445222.1,AC005703.4
DHFR2,NEXN-AS1
CACFD1,POC1B
TMEM182,LINC01258
SDHB,AL391152.1
RPGRIP1,TUT7
AP001381.1,OCM
AL118506.1,STXBP6
DLX6,METTL5
NRTN,RRH
RLIM,ZNF432
AC034193.1,PDSS2
FAM27E3,ABCE1
NAP1L3,AL355304.1
PCDHB10,AC006348.1
VWA5B1,AIFM1
CEP290,PTPN23
AL513327.2,PCDHAC2
HCFC1,POLR3H
AC066613.1,ZBTB22
NUMBL,EVA1A
AC073349.1,RO60
ZNF232,AC140481.1
AC114939.1,MUL1
BEAN1,AC015849.4
TBC1D8B,KLHL7
TRPM7,FAM86B2
AC084809.2,HTR5A
AP005205.2,APH1A
CDH2,LGR5
MED1,CRHR2
AL359397.2,TOR1A
AC009065.4,SLC27A2
MEP1B,RMDN2
AC069503.4,MEGF11
CGGBP1,GMIP
IL20RA,AC116535.1
AC025253.2,PIK3CD
AL158196.1,CADPS
CXCL12,AL136988.2
AC144652.1,HTT-AS
LNX1-AS1,C5orf67
FRAT1,PALB2
ZNF527,NFKBIB
C1GALT1,TUBB6
MYADML2,ZNF510
ETFDH,AP000708.1
NR1H2,C18orf25
TPRA1,AC022469.2
AL157834.2,AC005921.2
ARHGAP39,DISC1
E2F1,TEX52
AC246817.1,CARNMT1-AS1
PRG2,TMEM229B
E2F4,PXYLP1
AL109917.1,AC015878.1
SPATA4,TUBB
ZADH2,ZNF670
UBALD1,PSD3
TBCE-1,AL390800.1
AP000477.3,CCDC81
STAP2,KIF2A
CNBP,CASK
OR14I1,FUNDC1
EPB41L4A,PRR26
GLTP,FOPNL
PRMT8,AC005052.2
C1GALT1C1,AL133346.1
C1QTNF12,ZNF460
PSMA5,GPR153
AC107909.2,NLGN4Y-AS1
MTIF2,POLK
NOVA2,EIF5A2
TMEM155,AC008551.1
LINC02440,ABCD4
MAX,NELL1
FRY,AC096564.1
WDR47,SLC66A1
PKNOX2-AS1,LRATD2
MNS1,HIGD1A
KCNJ11,TMEM186
SLIT3,AC010649.1
DPH3,TFG
TMPRSS7,AP001160.1
LINC02143,AL645507.1
RNF2,RCBTB1
PLA2G4D,TMEM178A
FUT4,AL359237.1
TMEM223,AC005091.1
FUT1,LIX1L
FKRP,CP
EML5,GLB1
TRIM24,EEF1E1
LINC00271,MIEF2
AC012313.6,CYP51A1-AS1
LINC01609,SURF6
SPOPL,SH3KBP1
OXSR1,ATF5
AC093801.1,NINL
RGS9,PACSIN1
EVA1A,AL133284.1
TNFRSF21,SGMS2
AC008781.2,RAB15
MMP8,SERPIND1
AC138024.1,AC008761.1
AC068544.2,LINC01107
AL645941.1,FAM118B
TRBV21OR9-2,NKAP
AC124862.1,AC010333.2
HOXD8,AC110751.1
LINC01217,SF3A2
AL731557.1,AIFM2
AC073578.5,MED7
TRBV17,KNDC1
OVCA2,TMEM185A
AC004080.1,GRK6
LINC02766,EPB41L4B
AL353708.3,KCNQ3
EDNRA,PGM5
NTN4,KIAA0355
AL450992.2,PDCL
C4orf36,AC005081.1
TMEM185B,PEF1
EIF3C,RGL4
NUP35,AP003486.2
MYLIP,ZNF133
HSPA1L,KMT2A
ERICH2,BIN3
RPA3,LRRC42
THAP9-AS1,PM20D2
BCAP29,AC002470.1
TAX1BP1,STK31
AC022118.1,AC006270.1
MSH4,AC018653.4
AP000894.4,SLC35A2
PSMD6-AS2,AC007402.1
MBLAC2,AC211476.6
PCDHA12,IL27RA
C11orf44,AL049780.2
AC073626.1,MAP4
C19orf47,IGF2R
AL109627.1,CSNK2B
AC092376.3,AC068473.5
OTOF,POT1
AC138028.3,AC012560.1
AC026316.2,CSGALNACT2
AL512484.1,C2CD2
ENO1-AS1,TEKT3
DDX27,CEBPZ
C4orf46,LYSMD2
SCARNA9,SLC10A7
AC008734.2,C2orf73
AL591848.2,IST1
ARMT1,HS3ST4
BX322234.1,AC121757.2
AL391845.2,JAGN1
AL512356.4,AC011379.1
AC109642.1,CHMP7
AL731661.1,AL450306.1
NES,ZIC2
GLIS2-AS1,AC016590.1
AC016575.1,AC099565.1
SLC26A7,PSG2
AC008014.1,AC117944.1
SERINC2,AL606807.1
SUGT1,GZF1
AC068282.2,FABP6
COL6A6,ANKRA2
OFD1,AP004147.1
AGO2,CCDC154
STBD1,SLC9B2
AL139232.1,CALML3-AS1
PVT1,NTRK2
STARD13-AS,TMEM222
GRAMD2B,TBPL2
INA,CCAR1
AL445123.2,OTOA
LINC00592,ATPAF2
CTTN,CBL
NEDD4L,LHFPL3-AS1
ADGRG1,PLOD3
AC092839.2,ACKR4
AC090337.2,MFSD12
TBC1D4,LINC02050
RENBP,HSP90AB1
AC004597.1,BMERB1
PEX14,RGS22
AC084782.2,GDE1
DTX3L,AC015712.2
MAPT-IT1,UBAP1
PLIN2,C19orf44
ACAP1,SAP30L-AS1
SLC7A6,B4GALNT3
TNRC6B,DLAT
ACER3,RILPL1
KLHL8,CAPNS1
MRTFB,TEX261
AC138969.1,ABLIM3
UNC80,RAB11FIP3
EXOC4,FAM171A1
KCTD5,SSH2
KRBOX4,EPHX1
TBL1XR1,FAHD1
ELOVL3,AC232271.2
RARRES1,GPKOW
WAPL,CLIC2
RAD1,TBL2
CBWD6,PADI2
IGFALS,OPN4
