bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
QKI,SEMA3C,AC022498.1,LSAMP
AC138150.1,LINC00862,KCND2,TPM4
CCER2,FAM215B,AL845472.1,CAPN3
AC073529.1,KIN,AC007100.1,KIDINS220
SNAP25-AS1,SSB,RPL8,SNAP91
AC099343.4,ZSWIM8,ADM,HOOK3
AL592183.1,ANKRD11,CUTA,TCF25
DLEU1,AC058791.1,AL356108.1,KIF21A
CHODL,GON4L,AC009509.1,ALAS1
LINC02119,TNIK,UQCR10,ARRB1
KSR2,PAN2,GSDME,PRICKLE2
EVI5L,TAF1D,RSPO2,FYN
PLPPR2,NAPG,JOSD2,ACTN4
CA14,BRSK2,BX284668.5,SPATS2L
UNC5D,TTC23,AP001001.1,BAZ2B
CACNG2,SNHG14,C17orf100,PAXBP1
GRIP1,ARF1,SEL1L3,TRAF3IP2-AS1
KIF21B,ACAA1,IL1RAPL1,CD82
COL25A1,LERFS,AC060814.5,NXPE3
F8,OR7A5,AC104459.1,RHOBTB1
AC244197.2,EHMT1,CCDC39,RGL1
EIF1B-AS1,LRRC7,MESP1,CPB2-AS1
AC006043.1,ZNF621,RPS10,LLGL2
GBX1,CD46,FAU,PHC3
DYNC2H1,SNHG25,B3GLCT,TECPR2
PCBP4,AP3D1,HRK,LINC00511
SLAIN1,LARP7,AC011043.1,ITPK1
PAK3,LINC01089,WNT4,PGAP1
LRRC37A2,POU3F2,PRKCH,DPYSL5
CARD18,PKD1,LINC01600,NPHP3
OPCML,PSAP,AL161734.2,DENND5B
SAXO1,FKBP4,OSTN,RAB11FIP3
TSSK3,MAZ,PSG8,FCHO1
LINC02726,XPA,PCSK1,UBR2
PON3,IDI1,CITED1,LINC00486
GRIA1,AC091180.2,CCDC200,UBR3
UNC93B1,APC,TRPC7,BRD4
GRIK4,EMC10,AC024145.1,CUX1
RNF213,ATM,GSTM3,PRDM2
AL022318.5,CNDP1,LDHC,DGKI
AC090771.2,ATP1B3,GADD45GIP1,CPEB1
GABRA3,EIF4H,AL731577.1,USP9X
HS6ST2,CHKA,CDKN2A,EXT1
LETMD1,AC131944.1,IER2,SMCHD1
ARNTL2,RBM6,AC106897.1,PBRM1
AL031651.2,HNRNPA3,GALNT3,ST18
TENT5A,ELOVL1,ADCY8,SLIT2
COL26A1,NARS,AC104078.2,ABHD6
HPN-AS1,KMT2B,SCN8A,CEP350
BDNF-AS,SPDYE2,CHMP1B-AS1,FTO
CHRNA7,ENSA,LINC00639,CHST3
HCP5,MAPT,ACOT9,SYT11
BCAS3,PLD5,AC026369.2,LPIN1
PTPRT,NPIPA1,LINC00636,MCUB
TMEM179,EIF2S2,LINC02802,CEP192
PLXNA4,TGOLN2,FOSL2,STARD13
NSG1,STARD7,ST8SIA1,RBM25
DHRS12,TMCC2,DENND1B,TTLL7
EQTN,ATP2B4,AC124947.1,PHC2
AC092803.2,SIRT2,LINC01678,SRRM1
GLI4,LDB2,NUTM1,RABGAP1
SUSD5,AP005901.5,TRAPPC1,ASAP2
HAGHL,RTCA,ACHE,ASPHD1
IFT122,OAF,CRIM1,TMTC2
TUBA1A,SEMA3B,ADAMTS19-AS1,NFX1
AC012588.1,GPT2,ANGPTL4,ZBTB38
CRB2,SUPT6H,AC091917.1,TLR4
COL4A2,ATP1A1,PTMS,CTTN
SVOPL,SPG7,RPS27L,MTUS1
NRG3,ARHGAP1,TYMSOS,DANT2
MDS2,LINC02340,COL10A1,JAM3
CRIP2,REPIN1,EGR3,RAB6A
SERPINB9P1,WIPI1,CSMD2,TRIM44
SLC24A2,TENM3,AC004817.5,ARID1B
APCDD1L-DT,PRPF8,FLRT3,AC096564.1
APLN,KTN1,U62631.1,GRM3
AL359636.2,MT-ND4,CASC15,FAM193A
ZNF621,PAOX,AC114930.1,SLC4A5
ZSCAN30,MEGF9,AC018445.5,ANKRD44
AL513217.1,SAMD4B,POU4F1,AC139887.2
ADGRL2,KRT10,AC100801.2,LINC01630
ZRANB2-AS2,NFE2L2,LINC00324,WDR7
LINC02470,TACC1,AC018781.1,PON2
IQSEC2,PPP6R2,AL356489.3,DCUN1D4
TMEM235,SLC25A18,AP000755.1,RALGAPA1
AC096773.1,AL359232.1,AL591115.1,ADCY5
HMGA1P4,ANKRD13D,FNDC4,TBC1D5
SLC2A12,EIF3B,AC121757.2,EEA1
FAAH2,HEPACAM,AL121908.1,UVRAG
LINC02427,FAM178B,RREB1,ACSL4
WDR97,HAVCR2,SLC43A3,ZNF451
AC099344.3,SNX30,AC026341.3,FLCN
AC103855.2,CHST1,SAMMSON,DISC1
PPP1R14A,TKT,AC012405.1,GBF1
BASP1-AS1,AGAP3,AL132780.1,RBM26
NNMT,NR2C1,CETN2,PHYKPL
GOLGA8O,HSPA9,CRIM1-DT,ARHGAP39
AC027117.2,EML2,CFAP47,CACNA2D1
AL359632.1,NEGR1,CMTM3,KMT2E
ANKRD30BL,SERINC3,AC007100.2,SH3BP5
INSM1,FAM217B,AC107021.2,AC016597.1
AC010145.1,RABL6,NDRG2,ATG7
CACNA1C,PLIN3,CU634019.5,ITSN2
DPF3,XPC,NDUFB11,ZNF506
TMEM163,GTF3A,TRAV41,ARHGAP1
AC025887.2,GTPBP6,NRK,ADAM19
SYNJ2,LMTK3,AC083795.2,ZNF365
RAB3B,RIF1,COX8A,STAT3
GRM5,CRNDE,COX7A1,REEP3
UFL1-AS1,NACC2,AC010319.3,AVL9
AC008555.5,LRRC1,AL035467.2,SH3RF1
NOTCH1,INSR,CSTB,RECK
SLC8B1,TULP3,SLC35E2A,DYM
DCX,CC2D1A,AC007405.1,AMBRA1
C2CD4C,IFIT3,AC026254.2,ADORA1
CDH18,PEG3,GPRIN1,PLEKHG1
AL133325.2,BEX4,LNCTAM34A,DMD
COX10-AS1,CD27-AS1,C11orf65,GPR158
PHACTR3,MTERF4,AC011029.1,MLLT10
CNTN5,EXOSC6,ARRDC4,XIST
CLCA4-AS1,CBX6,LINC01541,CSNK2A1
AL109809.5,VWA1,AC092813.1,ACYP2
SNTG1,CYP46A1,ADAMTS5,PWWP3A
TRIB3,AL391807.1,PHF24,RASGRF2
CASTOR3,VEGFD,FKBP4,MTDH
AFMID,TF,AC010132.1,MEGF10
RAD21L1,SLC2A1,AC008443.9,HP1BP3
KCNA1,TSC22D3,CDH8,GATAD2A
ONECUT2,GATAD1,FZD8,SEMA6A
LINC01471,SH3KBP1,AP003100.3,BACH2
SHISA9,AC005670.3,AL596442.2,ZNF146
AC068888.1,ABCC10,MIR3659HG,CXXC5
KCNMB2,PPM1K,AC108050.1,DENND1A
FANCM,TMIGD3,NBPF15,XRCC5
SLC17A6,LINC-PINT,HIST2H2AC,SS18L1
FSTL4,MGRN1,RGSL1,MYO1E
LRRIQ1,ELAVL3,DNASE1L2,CDK13
ZMIZ2,ADAR,CEP112,RBM5
CACNB2,MT-ND5,BMP8B,GPI
NPHP4,PHYHIPL,PIWIL1,R3HDM1
LINC01088,EEF1D,SLITRK4,SNRNP70
FAM155A,IPCEF1,AC012404.1,TTBK2
MLYCD,INPPL1,AL591368.1,ARFGEF3
AMOTL2,KAZN,AL512598.1,IRF2
STXBP5L,KLHL5,COL15A1,TRAPPC9
AL357054.2,LRRC8A,AC131971.1,MT-ATP6
DGAT2,SET,L1CAM,CUL1
AL024495.1,TRMT10B,AC106798.1,MYRF
LINC02219,SH3TC2,VGF,TPPP
AC069277.1,IGSF8,SPATA31A6,UPF3A
OR1L8,LIPE,IGLL1,ILKAP
AC011900.1,FOXRED1,AP000842.2,NASP
LINC00894,APPL2,AC022730.4,CELF1
C9orf139,RAPGEF3,AC105285.1,FAM107B
AL121895.1,BEST1,AC025465.1,RNF213
AC008050.1,CGGBP1,AC008443.5,PLCL1
COL23A1,EZH1,OLFML2B,NPLOC4
AC007619.1,FNTB,AK4,DPF3
AC254562.3,SLC25A46,AC022916.4,DENND5A
AC113383.1,ANKRD7,TRPM4,GNAQ
EEF2K,ARID1A,ZNRD2,ZNF207
KDR,BSDC1,AC092440.1,FAXDC2
MTUS2,USF2,ELOB,ITPR2
SYNPR,IWS1,AL160408.1,CLASP2
AC005899.8,PFN2,AC099499.1,USP40
PCYOX1L,PCSK7,ENO2,NSD3
AC027117.1,ING5,AL691447.2,PIP4K2A
SNX29,OAZ1,AC020930.1,MKLN1
SLC9A9,TANGO2,AC084082.1,SLC16A1-AS1
AC051619.5,KIF1A,SLC22A5,XRRA1
RAP2C-AS1,PLLP,PTGFRN,PHF20
SHANK2,LHPP,AC097658.3,CEP85L
TMEM130,NDUFB8,BBC3,ATP2B1
SHANK1,MGAT1,DNAH6,TBC1D22A
AC005972.3,CIAO1,AC103831.1,ATP9B
TMEM132E,VXN,AC123784.1,TSPAN15
AC009269.4,UROS,TM7SF3,RRBP1
DUOXA1,EIF4G2,H2AFZ,SDCCAG8
AC015813.1,RANGAP1,SLC26A3,BACE1
C9orf170,HOOK2,AC009779.5,NDST1
RHBDL2,SC5D,AC017091.1,ZCCHC7
LRRN2,CCDC66,SYP,SUPT3H
ABTB2,CLDN15,LGALS3,DOCK10
SP100,PHACTR2,AC108448.3,ST3GAL5
AC006206.2,CPNE2,STK32A-AS1,PPP2R5C
AC104002.3,ECE1,LINC01899,ATXN10
SNAP25,PDXP,LINC00390,PREPL
AC005537.1,SMOC1,STMN3,ZBTB8OS
RHPN1,SNRNP200,SYT16,UGT8
LINC02789,CPEB3,GNB2,SNHG14
AC005394.1,TSPAN19,F8A1,DDHD1
TCEA3,PTCD3,HAS2-AS1,AGO3
AC079610.2,COPS6,LINC01902,BCL2L1
AC007686.3,ITPK1,ELOVL7,NDFIP1
AC068051.1,SCRG1,AC006059.1,RHOQ
EXTL3-AS1,BNIP3,LINC02128,VMP1
GRTP1,CCNQ,TSPY2,YWHAQ
AGBL4,DGKD,APCDD1,SGK1
IL21R-AS1,N4BP2L2,AL161640.1,PRRC2C
IL13RA1,NFYB,UCN2,PADI2
TRPV5,CLTA,LINC02515,UBE3C
TTLL7,VCP,AC106820.3,TEAD1
COL9A2,PIAS4,CLNK,OSTF1
NEFH,CCT5,AC096588.1,PRR14L
CUX2,PXK,SBF2-AS1,CTNNA3
CDC42BPA,WDSUB1,VIM,TUT4
AC010542.5,C17orf97,FAM189A2,AP2B1
RGS6,RNASEH2C,MAP3K20,AFDN
TMEM45A,ZNF718,AC005921.4,NFAT5
SRRM4,SMC6,HMGA2-AS1,SLC31A2
C3orf18,ANKRD26,SDF2L1,ZNF609
ID3,WASHC5,FNDC5,HNRNPC
AC006427.2,OLIG2,ABCA10,DOCK9
FAM133A,MESD,ST6GALNAC5,NCOR1
FTX,RPS9,CLEC2B,MAPK1IP1L
AC034226.1,HNRNPA1,DISP3,ADD1
KCNK7,NPTXR,SLC41A2,MDN1
AL160035.1,IP6K3,LINC01482,MALAT1
ATF7IP2,AC109322.2,TMEM141,UBE4B
AC104564.5,MTMR4,M1AP,CERS4
LINC02804,ABCC4,NOTCH2NLC,FAM171B
MAP3K9,DHX38,ERVW-1,GOLGA4
CPLX1,GRIA2,ZNF671,NPC1
LINC01740,FAM13B,PRRX1,UBE2Z
AC092969.1,PHF19,OR7D2,LARGE1
LYRM9,ARPP19,AC004052.1,MAP1B
TRMT9B,OPTN,MDFI,MGA
TCERG1L,AC002460.2,AC006206.2,KCNH1
GABRA4,UBE4A,TCF7L1,ABCA8
SCARF1,SAMD1,NBPF19,LRRC4B
HR,BORCS7,LINC02651,SIRT2
AC138304.1,SRRM1,TTTY13,FCHSD2
SEPTIN4,ARFGAP2,VMO1,ITGAV
KCNH7,WDPCP,AC115485.1,ERGIC1
AL078604.4,TMEM94,AFDN-DT,LSS
GALNTL6,LTV1,AC006566.1,RALGPS1
IMPA2,FBXO21,AVEN,USP36
GABRA2,MYLK,LINC00382,ACOT7
LINC01358,VPS4A,RHOJ,BMP8A
SIDT1,TAZ,BSCL2,POLR2F
CA10,SREBF1,NECTIN2,LRP4
ATP6AP1L,GOT1,CBLN1,DAP3
C13orf42,SPHK2,AC105924.1,SNX1
CPHXL,FBRSL1,AC073050.1,ATP6V0A1
LINC02328,MAP6D1,RASGRP3,TFEB
ANAPC5,STX4,AC018557.2,IQCJ-SCHIP1
PSCA,NCSTN,CPS1,TMCC1
PIN4,TRIM28,AC137735.2,NKAIN1
EIF1AX,ANKRD37,MAPK8IP2,ARHGAP22
SRRM3,ERF,AC106821.2,TP53BP1
APIP,VPS9D1,WNT7B,JAKMIP3
FAT3,CIZ1,AC004765.1,PPFIBP1
LINC02646,NFASC,WLS,ITPKB
C20orf202,MAPT-AS1,SPHK1,NIPBL
SP140,PRKCSH,LINC02067,SRSF11
FAM155A-IT1,RPS28,S100A16,B3GAT1
ACOXL-AS1,GOLGA3,TGFBR2,CCNH
DMGDH,EEF2,NCR3LG1,MAGI2
PPFIA4,METRN,DPM3,PDE1C
CYREN,SAP30,UNC5B-AS1,SCN1B
NINJ1,MAFG,AC003682.1,KIAA1109
IFNA2,KRIT1,LINC00963,LINC00862
LTC4S,NONO,LHFPL4,PTPN12
ANKRD34C-AS1,USP54,FAM72D,NECAB1
ARTN,CABYR,RBM5-AS1,TMEM50B
AC090709.1,ADAP1,LINC02742,AIG1
ADGRG6,CHD4,PNLIPRP3,NCOA1
MAST1,CORO7,AC092924.2,CTNNA1
SH3D19,TM2D3,IRX2,FGFR1OP2
IQCA1,MMAB,COL27A1,PEAK1
CDH12,TAF1C,EPS8L2,CAST
AC126178.1,SPOUT1,FAXC,SHANK3
MET,CTTN,TMEM156,LINC02073
HKDC1,CTBP2,PLXDC1,VPS13D
AC091946.2,DNAJB6,AC018558.7,CABIN1
EPCAM,MINK1,FAM106C,NKTR
AL133516.1,ARHGEF37,CLCA2,MAGI2-AS3
UAP1L1,FAM171A1,MYT1,LINC02814
AL109930.1,GNL3,AC007347.1,NAP1L4
AC091938.1,GLCE,EYA1,RABGAP1L
LPAR1,KLHL3,NEK6,ZZEF1
AC051619.4,AC068587.4,HES1,ACAP2
AC007036.5,GET1,AL645507.1,APTX
MEG8,FGF1,GNG12,MTMR7
ZBBX,CCT6A,AC016586.1,SMARCA2
FGF14,LDB3,AC093577.1,ZNF565
CASC2,ERC2,AC009955.1,FAM222B
FBLN2,UTP23,GOLGA8G,RALY
FAM78B,ACAP3,STRIP2,MAST3
CLDN14,RACK1,MPZ,IDS
ZEB2,PRKCA-AS1,AC011389.2,WWP2
ZNF248,NCL,MRPL18,SERPINB6
RTKN,JPT2,AP000462.2,SSH2
IQCN,NHLRC3,AP001010.1,ANKIB1
ZBTB44-DT,SYVN1,TIMP3,STK39
AC234582.1,MSL1,AC069542.1,MED27
GAD2,KMT2A,GRINA,RNF216
KIAA2012,DUS1L,SELL,CLEC16A
PTAFR,NRDC,AL021920.3,SPOCK3
AC011416.3,MTHFD2,CU633906.2,TUBA1A
AC004158.1,ZNF276,AP001924.1,MAP2K4
TRIM67,NAT8L,GTSCR1,SMARCA5
MARCH4,WDR59,LINC01508,MT-CYB
SLC22A1,CBWD5,AC006111.3,LRRC8B
EXOC7,TBC1D17,SLCO5A1,USP34
DIRC3,EIF4A1,FDXR,BDP1
LRFN5,PIGT,AL133244.2,PCM1
LINC01678,PIK3C2A,TRPS1,MTCH2
CELF5,TCOF1,AL627422.2,CDC42SE2
PDPR,SYT16,CES4A,USP48
SNCAIP,SAMHD1,STXBP6,DGKZ
LAMA3,ILF3-DT,ECM1,MTRNR2L12
PLEKHH2,GRIN2A,TENT5D,SRPK2
RIMKLB,SLC48A1,GACAT2,PSME4
EFHC2,SLC35E3,RGPD8,EVL
AC007218.3,NPIPB6,LINC00899,AC092924.2
LINC01053,HGS,RPS3A,LMCD1-AS1
SLC24A3,ENTR1,KCNJ13,TPT1-AS1
ABCC11,LRRC37A2,GPRASP2,AC008571.2
ITIH4,BAHCC1,AL359834.1,NRF1
AC018685.2,ANKRD65,SNRNP25,MINDY2
CYP3A43,SASH1,LINC00634,STRN3
SMARCD2,MAG,AL138767.3,MED13
SEC14L5,SLC3A2,MELTF-AS1,THOC1
LINC00893,FSD1,LARGE2,HEG1
CAMK2A,CYP39A1,AC097652.1,SAFB2
AC022101.1,DLL1,AC093295.1,SPART
LRRC45,BDP1,LINC00482,FANCL
CCDC113,RNPS1,ALKAL2,ICK
DLC1,RRBP1,SOX21,U2SURP
ZIM2,KEAP1,OOEP,UBR5
NECAB3,PRKCZ,AL590286.2,PTPRK
AL049828.1,PEX1,AC108134.2,SCMH1
HECW2,EXOSC10,ZDHHC22,EP400
F11R,PRMT1,REEP6,KDM4B
PTF1A,LRCH4,AC093330.1,BTBD3
AC068308.1,DTX3,MIR3936HG,TBCA
AL117329.1,PPFIA1,LGSN,UBE2K
NDST4,INPP1,AC073648.7,MLLT3
ZMAT4,CRBN,RNF208,TRIP12
SLC25A45,ZNF33A,AC017007.5,NPRL3
CDHR5,C1orf52,METRNL,RPTOR
FA2H,CDC42BPA,LINC01806,HECTD4
RGR,P3H2,LINC01194,TACC1
AC007376.2,MYOT,TBC1D9,COG5
KIF26B,TOM1L2,SLC37A1,RBMX
UNC80,FBXW5,CITED2,SMARCA4
LINGO2,PPIA,ZFPM2-AS1,TBCD
AC243829.2,SLC25A23,AL133255.1,HTT
AL355334.2,AL365259.1,DMRTA2,N4BP2L1
PSMG3-AS1,NAP1L4,SPATA3-AS1,BRD9
GABRB3,EIF5B,AL161668.3,DAAM2
LNX1-AS1,COMT,ANK1,SPIN1
AC092422.1,RPS27,AL133243.1,GTF2IRD1
TPSD1,SHROOM1,GJA3,HERC4
H2AFY2,SRSF6,AC125807.2,NTM
FAM228A,OTUD6B-AS1,AL356124.1,NFATC3
GABRB2,GIPC2,LINC02691,CAMSAP2
AL359317.1,TPCN1,HK1,ENDOD1
AC104596.1,SAFB,AL138740.1,PDE8B
ASMTL-AS1,FAM120AOS,AHSG,SMG1
AL162274.2,SRP19,AC138409.3,NOL10
LRFN2,UBE2I,HSPA8,SECISBP2L
RCN3,ANKS1A,AC010883.3,AGO2
LINC01102,ARAP1,CCN3,SPEN
AC091576.1,RBM28,LRRC8C-DT,GTDC1
TMEM196,ISCU,RPLP1,ATXN1
LDHC,ZNF511,AL606516.1,PRMT2
TRIM66,RING1,LFNG,GLG1
AC007114.1,NKD1,CDK5,VEZT
TRANK1,LRRC37A3,LTBP3,RNF149
CELF4,SELENOS,EFNA3,PRKAR2A
OPRD1,NEMF,AC008667.4,ADAM22
AL096865.1,PTDSS2,AC006059.5,MCF2L
FAM153B,JDP2,AC090617.2,SND1
CNTNAP5,NINJ2,DHRSX,ZNF438
LINC01284,ETFDH,AC007533.1,FUT8
RBMS2,GALNT6,UBL5,ARHGAP5
CCDC122,CERS2,CLDND2,RAI1
GLS2,AKAP17A,SRXN1,UBE2D2
SHROOM3,HSD17B7,SNHG7,EHMT1
VAX1,BANP,PPM1J,UBR4
ENC1,SDHA,AL596257.1,TRAF3
AC092958.4,OARD1,KLRF2,PHIP
PLEKHH1,POMGNT1,FAM102B,ST3GAL3
LINC01119,MBD3,LINC02843,TRAPPC12
TMEM156,C1orf122,CPNE6,SH3YL1
AC092849.3,ACTB,AC079467.1,SETD5
FAM66C,TTR,NPAS4,ARHGAP35
SYT4,IRF2BP2,HLA-DMB,PRKCZ
KLHL5,PLD3,AKAP12,FAM124A
AL513128.3,AP003469.4,AC007686.4,RAB10
ZNF804B,SBDS,AC110619.1,YTHDC2
AC245519.1,GPR146,BTBD19,ZC3H13
BRINP1,SRSF4,AC096736.3,CRYL1
AL359555.2,C1orf198,AL357141.1,SYNM
KCNK4,BRD9,NEUROD1,CDS2
C2orf72,POLDIP3,TEX41,MYO9A
TPH1,NCAM1,EVA1B,SLC7A14-AS1
INE1,UBXN4,AL121672.1,TCF12
ATP2C2,SETD7,WFIKKN2,TTC37
FGFRL1,NCBP3,AC115622.1,CAPZB
AC002511.2,POGK,KLRC4,SLC25A37
SLC4A10,CDKN1B,TP53INP1,ABL2
GAL3ST3,PDAP1,FAS,MVP
C2orf73,ZFAND5,SNHG8,SRRM2
TESPA1,IRAK2,PYGO1,SBF2
IL23A,COL18A1,TBL1XR1-AS1,FBXO28
UPF3B,CCT3,NOVA2,STRN
RREB1,BRD8,MS4A3,GRIN2A
DGCR9,DGKZ,LINC02538,HECTD1
CCT6B,MDN1,TGIF2,NOS1AP
NPIPB2,KHSRP,AC025809.1,EXTL3
TMC1,CKB,AC020584.1,ZFR
AC008667.1,DST,CHRNA1,UBE2E1
PRR16,PTN,CCN1,PEX5L
LINC00498,RHOB,AC118344.1,LATS1
SPATA6L,DNMT1,KCNK12,OAF
LINC00609,SGK3,AL031770.1,PSEN1
ROGDI,CIC,TNC,CLASRP
CALY,ATR,AC018653.1,ANKRD28
PTPN5,RPL11,TMEM256,FBXL7
LINC00251,EIF1B,LINC01141,STXBP6
STAT5A,TMC8,AC008662.1,LUC7L
KCNC2,SPNS2,AC018557.1,BICD1
RNF165,CLCN6,HMGA1,STXBP5
AC009623.1,MARCH6,AC022898.2,TCF4
WNK2,SERPINB9,LINC02472,EYA3
AC137579.2,CANX,SHISA8,STEAP1B
SPOCK1,PAX8-AS1,AC022387.2,RUNX2
POLR2J2,ZNF738,AC108721.2,PCGF5
SLC2A10,ATP6AP1,OR2H2,SOGA1
DNPH1,EEF2K,AC087257.1,UBE2D3
AC099792.1,GJC2,CASQ2,RC3H1
MT-ATP8,RTN3,BCL6B,ANKRD36B
AL360181.1,GAS6,ITGB3,CDYL
SYT1,SOX8,IL18R1,FAM120A
AC140125.2,AC007038.1,QPCT,SETX
CDKN2B-AS1,CDK5RAP2,AL645608.7,GREB1
C8orf37-AS1,GDE1,SLC30A10,SFSWAP
MCAM,GUK1,AC007292.1,GPR137C
AC112219.2,C9orf78,AC005050.3,AFF1
RTN4RL1,TCHP,CD68,GAB2
AL359258.2,LMNA,LINC02008,AP3B1
NPSR1,HIP1,AC106745.1,RORB
AC090946.1,TRMT11,AL096709.1,SMG6
LRRC27,RMC1,GPR27,GSTA4
LMLN,CSF1,RIPPLY1,S100B
ELOVL2-AS1,GXYLT2,PSMB6,MAPK6
COL24A1,ATP6V0A1,AP000525.1,VPS13B
ABLIM1,CD9,AC011444.2,HDAC2-AS2
AC018716.2,ANKRD12,AC008438.2,TRRAP
RGS7BP,URM1,AC021733.4,IFT80
LINC01435,ARPC5,LINC02330,FER
HAS2,GPR62,AL008720.1,NUP214
AC009899.1,APOLD1,ARRDC5,TTC7B
PTPRG,FAM131A,LINC01732,HNRNPDL
CNIH2,AC091946.1,SOX3,EXOC4
STEAP2,COMMD2,AC093895.1,FAM172A
SYT14,AC093849.4,GSTA2,PPFIA1
PATL2,MKNK2,TRIL,LSM14A
ZFHX4-AS1,RANBP1,MPZL1,NIPSNAP2
AC105339.6,NAPEPLD,AC025508.1,UBA6
CREB5,CRYL1,AC012443.2,HSD17B4
LINC02357,DDX51,NAP1L5,WDR59
GABBR1,MSMO1,SLC10A3,RASSF2
AK5,RETREG2,AC007952.9,NBAS
C3orf67-AS1,FAM120B,AP003066.1,CD9
ICA1,USP5,AC084375.1,ATRX
AC092687.3,CPT1B,AL691515.2,TRIM2
VN1R2,TCEAL1,BEST3,UBN2
LINC02652,PGAM1,AC096996.3,FBXO7
POLM,AP002812.2,BHLHE40,ATP10B
AC110285.3,CXXC1,AC108477.2,CDH13
PAQR6,MAVS,PRRG4,INSR
RESP18,CARS,LINC00550,NBEAL1
AF001548.2,PIGM,MAFA,TMEM14B
MX2,SRSF8,ADIRF-AS1,UBL3
AL390728.6,TOB2,MAD2L1,SENP5
ERI2,MLX,SEMA3G,C14orf132
AC002460.2,THEM4,FERMT1,FAM177A1
CCDC82,SEMA4B,SP5,KPNA6
ANO2,TMEM165,SERPINC1,DYRK1A
WSCD2,TRIM47,AC138360.1,WDR20
AL109910.1,WIPI2,AC113385.1,DDX46
MPPED2,RANBP2,AC107398.3,KCTD1
AIM2,IFT20,ACKR3,MORC3
TMEM37,MRPL41,FAM167B,LINC01299
STX18-AS1,NUP107,AL357873.1,HIP1R
AC016816.1,SNHG6,AL157394.3,VRK2
CLEC2L,SLC25A27,CLDN7,OGA
NAA40,ANKLE2,RPS15,CALM1
EIF2AK3-DT,MRPS26,PPP1R1A,BTRC
RPH3A,PGK1,PLAAT4,RILPL1
GABRA1,C19orf18,ARHGAP26,SESTD1
ACAA2,CPNE1,TPST2,PMP22
KCNB1,REEP5,AL451127.2,PRKRIP1
AC007218.2,HIBCH,LINC02299,ADAMTSL3
SLC25A24,NAAA,BTG3,ABCC1
AC105345.1,PCBP2,SYTL1,SON
AL844175.1,LARS,SIGIRR,GIGYF2
AC004522.3,TMEM87A,WNT10B,ADAM10
AC009654.1,PRDM8,VSIG1,CUL4A
PSD3,SHLD2,LINC01471,CFDP1
HBQ1,AL031587.2,LINC01068,GAPVD1
AC110992.1,C1orf43,BTBD17,DYNC1I1
AC012676.4,PREX1,RALGPS2,DHX32
LINC01799,WASHC1,AL160286.2,BAZ1B
MRPS30-DT,MRPS5,LRRC9,DNAJC1
PROCA1,GGA1,AC246817.2,CHD4
SCN1A,AC005261.1,AL365434.2,NSMCE2
BMP5,AC011379.2,SCN4B,SMARCC1
AC108721.2,HEXD,VN1R1,GAREM1
AL121820.3,CHADL,AL021918.3,FBXO42
GRIN2D,SCCPDH,AL512622.1,PPP3CC
TTC23,CLSTN1,LINC01266,IGSF11
AL158800.1,FNBP4,AL845311.1,CORO2B
STARD6,INF2,AC015853.2,ARIH1
RAP1GAP2,RENBP,AL031430.1,MOB3B
AC242988.2,CEP126,IL2RG,AC016821.1
RUNDC3B,PRPF31,AC091953.1,SHROOM4
VWC2L,FBXL17,OCIAD2,POLR2J3
ERBIN,NOL7,AL132655.2,KMT2A
GALNT16,MAP1A,TGFBR3L,PLCH2
AC093249.6,SAT2,HOXB2,SPSB1
CRH,WDR6,LINC02016,MRPS5
LY86-AS1,DNAJA1,AP002856.2,FAR1
AC093459.1,ANKRD36,AC002072.1,TMEM135
SERPINE2,PSMA7,LRRK2,ZNF462
MYO5B,RPL7L1,AC123777.1,EVI5L
Z83745.1,TBRG1,LINC00161,CRADD
FAM163A,POMT1,AC090001.1,CACNA1E
DLX6-AS1,PNPLA7,PWWP2B,PAK2
AL162171.2,CYB5R2,CXCL12,PTGDS
ZFP37,RFTN2,FAM149A,TRPM7
LINC02045,BDH2,TRIML1,POLK
LINC01327,ERCC5,IL21R-AS1,OR2L3
SLC16A14,PUS7,PBOV1,RASA1
AC021097.2,GTF2IRD1,AC104232.3,PPP1R21
GAD1,CRLF3,AC131649.1,CREB3L2
AC144833.1,ZNF397,LINC02251,TMEM131
CACNA1I,HMGXB3,COL1A1,NUFIP2
AC121757.2,KDSR,AC021683.3,LPGAT1
KLHL34,PITPNC1,LINC00972,CSAD
CDH22,POMT2,ATP6V0D2,STRADA
FFAR1,AC010618.3,PHKA1,STXBP3
LINC02177,EPB41L4B,HM13-AS1,STARD9
COL27A1,ATP5MC2,AC009562.1,ACP7
CDHR1,XIST,DGKB,SPATA6
ZNF385D,MXD4,HIST2H2BF,ZNF706
WIPF3,RNMT,CXCL13,MPP5
ZNF391,ZNF281,AC026740.1,NEMF
MARCKSL1,KIF27,MT1E,NALCN
SGMS1-AS1,PSMD7,AC007405.3,KCTD8
PDGFD,NDUFS7,AC072022.1,FBXW7
LEMD1-AS1,TUG1,AC098851.1,MDM4
FBXL22,VEGFA,HIST1H2BJ,CASC4
AP000915.2,TMEM44-AS1,NOTCH2,ADD3
PLAAT1,FAM107B,AC091730.1,VTI1A
SEMA5B,ATP13A2,MMRN2,ADAMTSL2
NDST3,TOM1L1,ASAP1-IT2,NLRC5
AC087491.1,SFPQ,PTGES3,LITAF
MDH1B,UBA1,LINC02774,STK3
