earlyAD,lateAD
UBR1,RPL36
NPTX2,C5orf24
RGPD2,WASHC4
PGK1,TMPO
AKIRIN1,XRCC4
L3HYPDH,GSTM3
MAPKAP1,LINC02246
ZNF280D,FAU
KYAT3,SNHG18
GPSM2,RELA
GRB10,SLC38A6
STIP1,RPS23
PLEKHA1,AC087564.1
SGCE,IL17D
NPIPA5,UBE2D3
PCBP2,AC093523.1
CSAD,ARID4A
FRY,CDCA7L
PYGB,DSEL
CCT3,AL353688.1
LINC02798,GTDC1
ANKIB1,KLHL7
WAC,ARMH4
BTBD9,PLCL2
BTRC,DIP2C
RBM28,CPEB3
RPL6,RHOJ
METAP2,MT-CO1
CLMN,SEMA6A
ALOX12-AS1,NAP1L4
ADAM12,FSTL5
RCBTB1,MEIKIN
ZFAND6,EFCAB2
RORA,TRHDE
RGCC,MEIS2
RSBN1L,WDR70
UBE2E1,REPS1
ITGA3,KIDINS220
XPO6,FAM110B
COG5,TBCK
SLC6A9,UBE2E2
AKT3,PTOV1
PFDN5,NALCN
AC079760.1,MDH1
SGCD,SALL3
RPL18A,CCDC3
RPL32,FNBP1L
SMIM3,ARHGAP10
ITPRID2,MED13L
OMG,NAP1L3
MYO10,INHBA
MAP7,GANC
RNPC3,KANK4
LARS,CASC15
GABBR1,BASP1
DDAH1,SPTBN1
NAA16,LINC01278
LRP4-AS1,MAGI1
BIN3,SCAPER
HGSNAT,SRSF6
MCUB,RADX
BLM,SGCZ
SPATS2L,AKAP13
CEND1,NEK7
ERBB4,LARP7
HERC2,NRF1
NIPBL,ARMCX5-GPRASP2
PCDH9,CBLN2
PSMC5,PPP1CB
AOPEP,AL354824.1
PLSCR1,COMT
CLASRP,TMEM158
TBC1D32,CADPS2
SCAF11,PLOD2
TP53BP1,OPTN
NAT8L,RANBP3L
LSAMP,LRRC37B
COX4I1,DKK3
AC245123.1,AC117453.1
CCT5,CDK2AP2
SMARCC1,TMEM106B
ZFP36,DBI
TNPO1,TLE4
CDC14B,MTSS2
DHX15,DHRS4L2
EGR3,PLXNB1
RPL17,LINC00894
AKR1E2,TBC1D8B
DNMT1,PHF20L1
MGRN1,PYGL
DCAF5,B2M
CACNG8,PHLDA3
CIRBP,EPHA5
NF1,LGI1
EPB41L2,PGAP1
APMAP,KANTR
NPL,TUT4
ASIC2,SCOC
EEF1A2,MFGE8
RPL24,LRCH2
TOP1,KIFAP3
MED15,ATG2B
GNG7,CLASP2
NACA,PAXBP1
SMARCA5,BACH1
SCFD1,VPS50
PABPN1,AC016831.5
NT5C2,CAV3
LHPP,TMEM14B
RPL5,MXD4
CLTC,PTPRE
TTC23,UBR3
ZNF226,CEND1
NDUFA4,CAMKMT
FAM78B,ATP6V1F
MXD4,SHISA4
CMC2,CLDND1
FERMT2,HECTD4
GFOD1,LRRC37A3
PABPC1L,LRRC3B
TTYH1,LERFS
MAN2C1,LINC01284
NUP58,CALCOCO2
POLR2K,MGST1
WSCD1,LINC01561
FIGN,MLF2
ETV7,SNAP91
WWTR1,SERF2
P4HA1,NDUFB11
ATP2C1,NBEAL1
SPRED2,LINC01135
ARHGEF40,ELOB
NLGN3,KCNAB1
ABCD4,LINC01748
NAP1L4,CCDC88A
EXOG,DYNC2H1
ANO8,VSTM2B
CUL1,ITPRID2
USP11,AC004160.1
CCNL2,SLC39A14
USP4,UTP23
SRPK2,CDH2
JKAMP,ZCWPW2
RAD23B,AASDH
ATF6B,FGL1
ATP5F1C,HNRNPLL
XRN2,CEP85L
KDM4C,BMERB1
DNAJB2,PAN3
SUPT20H,WDFY3-AS2
ANO6,LINC00534
ACIN1,BAIAP2
PDK4,RPS20
DLGAP4,RPL7
USO1,EFHB
PTGR2,WWP2
DAB2IP,ADI1
TRAPPC12,C1R
ASCC3,HNRNPA3
MED27,AC242426.2
GNAQ,LTBP3
UBE2D2,LINC01340
ZFC3H1,ARFGEF3
RNPS1,PRKAR1B
UBR4,BROX
MRPS5,NEDD4
GSTK1,ICK
SMARCA4,RPL23A
CCND2,AC092691.1
PHF21A,ARHGEF26
LMNA,ANO8
PSMA7,COX5B
ARIH1,MSRA
EIF5A,AC027097.2
WDR27,PEA15
ADCY2,RYR3
LONP2,HSPA8
KIAA0232,CLSTN1
HUNK,HERC4
RHD,KCNJ11
GATAD1,PCM1
UQCRH,AC079793.1
SBNO2,HYDIN
LPCAT3,TAFA5
GASK1A,CHCHD3
AC093151.8,ARL4A
JPX,LINC02698
AGBL4,TAPT1
DDB2,RELL1
PXDN,CRPPA
CEP170,ATP1B1
AMER2,STK36
TAZ,ZCCHC7
INTS3,TPM1
RAD54L2,FAM181B
AL133480.1,KDM3A
CHD1,NR3C1
ATP1A1,CLCN3
DYRK1A,DNAH11
CYP27A1,ZNF207
HMGA1,RMI1
ATP6AP1L,COG2
STON1-GTF2A1L,NOL7
SENP7,ZNF407
IRF2,TMEM232
HNRNPH3,CXXC5
SLC8A1,NHLRC2
PLOD1,SH3BGRL3
CDK5RAP2,MAOA
GABARAPL2,STAMBPL1
POGZ,NACA
FSHR,LINC01006
LRP2BP,ZBTB18
ARPC3,MED12L
NPIPB5,INTS1
PEA15,INTS12
ENOSF1,SPRED2
PRKRIP1,DNAAF4
TMOD1,SUMO2
TAB2,BTRC
HELB,MTREX
NXPH1,UNC80
PLPPR5,RALGAPA2
KIAA0319L,PAIP2
CAPN7,RABGAP1L
AL365361.1,SMOX
SLC15A4,LRP10
DCUN1D4,KIF15
SLC7A1,NUP210L
SON,MAPK4
SYNE1,RNF220
KIFC3,RPL27
TNKS,DEK
GPATCH2L,IGLON5
PLAU,ITM2C
ATP6V1E1,TRERF1
LOXL2,RHOQ
SRI,C11orf49
PLEKHA2,AKT1S1
DNM1,SCN9A
TPM1,EPC2
SORT1,KRCC1
FAM193B,MRTFB
RAB11A,PGAM1
AC016831.7,FLNB
GOSR1,IFT80
PPP4R3B,PNPLA8
THNSL2,FAM133B
NSRP1,JMJD1C
AP2A2,NMNAT2
RABEP2,NPIPA1
HIVEP2,TRIM13
LAPTM4A,KCNN3
ANKS3,SOX1
TBL1XR1,CPSF6
RFX3,FZD9
PCSK7,KLHL3
SNX13,CCNQ
PRKCI,PPP2R3C
PACSIN2,NECTIN3
PGRMC1,NFKBIZ
FNDC4,AEBP2
TUBB2B,MAF1
ZNF302,CFAP161
PTS,MON2
MTCH1,PIBF1
ACTR2,ADAM33
ARFGEF1,AL355306.2
MIER1,ATL1
PHPT1,RB1
NELL2,TIAL1
LDHB,CNBP
ATG4B,FNDC3A
SLC7A6,SYN1
TMEM94,FUT9
USP34,LRRN1
RPS3,ADAMTS5
ZNF292,METTL26
CSMD1,DCAF17
AC077690.1,CANX
ABHD13,RPL14
PGBD5,EHBP1
WDR59,POU3F2
PLP1,AHCYL1
CCNT2,AIP
TRIM73,ANAPC5
ENTPD4,BET1
AC008969.1,SHD
RPL10A,SWT1
GOLGA4,CSPP1
RPL22,NIN
TPP1,MEF2C
GRIPAP1,RELCH
RGS12,RAPGEF6
MMS19,ANKRD18B
BRWD3,FKBP8
ATXN2,ARID4B
NPDC1,DGCR9
RLF,PIP4K2A
NEMF,WNK1
AC018616.1,RUFY3
TCTN1,NTNG1
NCOR1,FBXO11
EIF2S3,NTRK3
PCNX4,AC093157.1
IL17D,ZNF431
GFM1,AC006230.1
EFR3A,KIAA0586
MT1M,EMC10
TFRC,RPL39
CRISPLD2,ATP6V1E1
CD44,ANKIB1
RGS6,RPL32
BDP1,GPR22
U2AF1L4,ARHGAP15
IDH3A,AF279873.3
MACC1-AS1,SPATA5
LRRTM2,PLCL1
SV2A,PRKN
BRSK1,ZFAND4
THBS4,DLG1
ATP6V0A1,WFS1
LMO1,KMT2C
FBXW5,TG
MAPKBP1,PSAT1
ZSCAN18,AC009315.1
TBCB,MBIP
TNKS2,VTI1A
AHCTF1,AMY2B
RABEP1,ANO6
ZNF236,DUT
RPL29,AL158077.2
ZBTB17,MTPN
ERI3,LHFPL6
NES,ATP5F1A
TRIM56,DDX5
ANKRD12,TRAK1
MT-ATP8,TMEM245
KDM5A,USP40
GDI2,PSMB4
OBSL1,CBLB
RBM33,BOK
FBXO28,KLHL17
ST3GAL1,RAB5A
ETNK1,ZNF770
ATG10,AMD1
DNAJC5,TNS2
AKAP6,ZNF254
SELENOH,CYP39A1
MAST4,CPNE3
DUSP1,FASTKD1
NAA25,ZMYM3
ARHGAP32,FAM177A1
JUN,AC040934.1
GALNT15,LINC00882
ACACB,BEND7
TNS2,TRAPPC5
RBM4,PIAS1
SND1,GALK2
LINC00599,ZMYND11
PPP6R3,FEM1C
SLC9A8,RERE
PAK2,AC105230.1
TANC2,VPS13B
AL033523.1,LDHA
HMGN1,DOCK3
ADAMTS8,BTG2
SELENOO,COX7C
TTC14,APP
KIAA0586,STAM2
NKAIN2,PLIN4
PHF20L1,MPLKIP
CCDC88A,RAB29
MZT2B,ZNF706
AC087564.1,FANCL
SMARCC2,CD302
UBE2K,NRGN
AC090617.5,DYM
SESN3,PSMC5
TRAF4,SLX4IP
PRKN,AKAP6
THBS2,ABCA2
CCND1,WIPF1
ATP13A3,TRA2A
TBCK,RYR2
PSD2,UBE4B
ZNF577,PPFIA2
NFATC2,SMIM2-AS1
GADD45A,FOXG1
CDK10,RPS27A
AC245187.2,MED13
C11orf49,KCTD4
COL6A1,DDX56
PCSK6,KAZN
B4GAT1,RAB28
KLHDC2,NHSL2
AP2B1,DTWD1
RNF10,NR2F1
LRP8,RPL4
LARP1,AL589935.1
AL162411.1,FSD1
FARSB,PRPF4B
PARD3B,RPL8
ARHGEF2,ARX
SPAG9,NAALADL2
UBE3A,DNAJC13
LRRC1,DOCK7
RAC1,SLC6A6
NLGN1,TSPO
ZNF91,MARK1
GARS,PNPT1
GIPC1,LINC01170
PACS1,AL158071.4
MLLT10,TRUB1
CEP57,ITFG1
FOXG1,SLC12A6
NAP1L1,SLC26A2
PANK2,PRPF19
SMCHD1,DNA2
AC007255.1,CYP7B1
CCDC18-AS1,BRAF
RIC3,ZC3H13
ERCC6L2,TLL1
GPALPP1,GSTO1
OTUD3,DOC2A
NT5C,ATP6V1H
GON4L,SEC61A1
RBM17,DLL1
TSTD1,DPYSL5
RAB31,MITD1
HSPE1,SLC25A1
NFX1,AC097382.3
ERH,HINT1
CALCOCO1,TSPYL4
TCEAL1,HELZ
CTNNA2,ARFGEF1
CSNK1E,PSMB1
PRNP,EIF4G2
ME2,TTC6
TMEM229B,KLHDC3
RPLP2,RC3H1
BAALC-AS1,TNS3
VMP1,CYLD
HGF,ATP5MF
CHDH,CCNI
JAZF1,ANO4
SLC9B2,SLC16A7
KRIT1,SNHG25
PTCD3,ATP5MD
APBB1,DYNLT3
LARP4B,SMARCD3
CTNND2,MIR4300HG
MED13,PCNX1
RPRD2,AC118549.1
MARCH1,ZBTB7A
VARS2,RPS14
GBA2,CTNNA1
AZI2,VPS37A
TARS,IWS1
NOL4,ARF1
USP45,ANKRD37
JUNB,ST6GALNAC5
FTX,KANK1
APTX,ANAPC10
CLCN6,GDI1
PKP4,RPL24
CCT2,AC008124.1
NETO2,TBC1D17
CAPZA2,PKM
COX7B,AP000688.1
RECK,NAP1L5
LINC00498,TSEN15
DCXR,MAP3K4
RIPOR3,KLHL9
RASGEF1A,ZNF439
PCSK1,HERPUD2
SMARCA2,TBC1D19
KIDINS220,COP1
PHYKPL,SLC25A4
CCZ1,PRIM1
VPS36,TRIM23
TMEM263,MAP6D1
PRMT2,RBM12B
RASA1,AL365361.1
RHOT2,IRS2
TSPYL2,MYO10
JAG1,ZNF318
FER,CORO1C
EIF3B,AC113383.1
EEF1D,BMI1
ANO5,POLR2I
SLC25A18,ATF7
IRF2BP2,SPOUT1
STIM2,GNAQ
UNC5B,ZMIZ1
C1RL,WAC
TAF1D,H1F0
SRSF1,SLC35B2
CACNA1G,COL27A1
USP47,TJP1
PSMB1,C9orf147
SLC25A16,AC132153.1
CRMP1,CTNNA3
MRI1,PCBP2
NUP93,SIRPA
HNRNPC,RAB14
MED28,AP001025.1
EPC1,RMDN2
SRSF4,PRORP
ATP5PB,ZBTB44
SIK3,LINC00517
NIN,GPR12
GIT1,NPHP3
WLS,CALD1
SPSB3,KIF1C
HNRNPL,ARHGAP42
ZCCHC7,RPL22
MED23,SGCB
TCF4,PPM1A
SPIN1,RPS4X
MTSS2,COL18A1
FAM181B,CRIPT
ATP5PD,GPRIN3
PRPF19,CR1
APOL1,AGBL1
AURKAIP1,LINC01750
CTTNBP2,HNRNPA1
MRPL32,HNRNPH1
FLRT2,UBL5
CCDC84,ADD3-AS1
ZZEF1,PHLPP1
MED24,SORBS1
AL513166.1,TOP3B
SRGAP3,LINC02232
AP1S2,LGALS3BP
MORC3,LINC01193
FAM102A,NDUFB7
GNB1,CYHR1
KLF10,IPO8
PRDX1,TENM2
PRKACB,RPS18
DOCK4,C21orf62-AS1
SEPTIN2,PIN1
IFNGR2,LINC00158
URM1,PUM2
ACTN4,AL445250.1
SNX14,SMAP1
SASH1,BCLAF1
RANBP9,LAMP2
SHISA4,TTC21B
RPS6KC1,FLOT1
SEPTIN8,ZBED3-AS1
RSAD1,SILC1
FBXO22,GNB2
CLSTN2,RPL30
HECTD4,SCGB2B2
KDM1A,APPL2
AL353138.1,TMEM132B
MAP3K14,DMXL1
TAPBP,BCL2L2-PABPN1
CMTM5,FGFR1OP2
CHD9,NT5C2
IL17RC,TRIP10
TRIM33,GPR155
LMTK3,HIST1H1C
UBE2Q2,MKNK2
ZBED3,CLDN10
BPTF,IREB2
ABCC8,ARHGAP12
DARS,YLPM1
ZNF544,MSL2
EMC2,REPS2
PTGDS,EMC2
LINC01561,FAM221A
ARNT2,CC2D2A
EXOC7,NAA16
MYEF2,ABTB2
GDI1,HEXIM1
ANAPC5,SH3YL1
CBFA2T2,CDH13
SUCLG1,LDB2
CSRP1,ITGAV
SPR,CDKAL1
NDST1,CEP126
RPL27,NUFIP2
NOC2L,CYYR1-AS1
SPG21,CHIC2
TRMU,METTL25
KIAA0100,OIP5-AS1
RABL6,POU2F1
PITPNM3,ATP13A5-AS1
OTUD4,MORF4L1
UBE2R2,MYLK-AS1
ATG2B,COX7A2
ICE1,ZNF493
BX470102.2,AC079584.1
FBXW11,ZC3H14
SERF2,LINC00407
ADAMTS9,AC009404.1
CLHC1,AC005537.1
TMED5,CA10
ATP5MC3,DYNC1I1
NSMCE2,SEZ6L
NLK,ASF1A
SPPL2A,CYP4V2
BEX3,SESTD1
SERINC3,RGS7
TIAM2,SMARCC2
DMWD,DHX9
MLH3,SUGT1
TEX2,PAPSS1
CMTM1,RPS6KA3
SHTN1,THY1
SRGAP1,B3GNT7
URB1,PRCP
STEAP1B,TEX30
ZMAT3,BAD
E2F3,ATP5ME
CSNK2A1,DUSP9
SKI,TSPAN3
SUPT5H,AL356124.1
BAZ2B,DNAJC28
HABP4,PSMG2
ZNF626,ALDH7A1
ATRX,AC079447.1
FAM193A,SRPX
KLHL22,RRAGA
RAB12,CARF
TOMM20,ATP5PD
FAM215B,SF3B6
PAXX,MAP7
PCDH9-AS2,FBXL5
ZNRF3,AC026746.1
BABAM2,STX7
COPA,CASTOR2
CCDC82,UBE2M
NAA15,LINC02550
PXDC1,SUCLG2-AS1
OSBPL5,MCRIP1
USP32,ARHGAP31
PCNX2,LINC00200
BRWD1,FAM204A
VAT1L,FGD5-AS1
ZMYM2,MRPL3
RPL28,HERC5
FAM120B,AC093791.2
AC097382.3,RIMS2
CCSAP,HACE1
LPGAT1,PTPRK
COX5B,PCDHB7
SUPT6H,HSD17B4
GRHPR,PTTG1IP
FAM120A,CHM
AP000282.1,ASTN1
LRRK2,SHOC2
SPINT2,XRRA1
RPS14,PTPRD
ATP5F1B,RPLP2
PARP4,APC
FOSL2,ATP6AP1
SFT2D2,AGFG1
NOS1AP,PTCH1
C5orf56,PPP2R1A
ANK3,GALC
PTTG1IP,TTC3
AL356737.2,YPEL5
ATP5PF,PARP8
GPAT4,AC233976.1
RPSA,TAOK1
TENT4A,PFN1
ARHGAP1,PER1
PLXDC1,CLOCK
MDH1,LRATD2
FOXG1-AS1,TMEM59
ME1,RBL2
TUBE1,CLCN6
SLC25A13,CBFB
GSK3B,CKLF
SLC6A1,PCDHGA2
ACO2,RANBP6
RGS7,TET2
UBC,CPB2-AS1
TM9SF4,ZC3H12C
PPP1R9A,PHPT1
TSG101,GPR162
RCC2,MAT2B
TMEM59,PPFIBP1
BMPR2,ESR1
MIR2052HG,RPL35A
NAGLU,GRN
GOLGA3,UBE3D
HSPA8,FERMT1
SERGEF,UGT8
PSMA3-AS1,MICAL1
FAM3A,PCDHB14
ZHX1,CENPJ
SRRM1,KEAP1
MAPKAPK5,FARS2
COMMD2,IL17RC
ILKAP,TRRAP
TM4SF1,TMEM160
BCAN,ATP13A5
UHRF1BP1L,HERC3
FOXP1,HOPX
GCN1,AC016821.1
CAMK1D,JKAMP
ATP5MG,CLDN12
GLG1,SENP6
ABI2,EIF3G
MICU3,AP1S1
OLA1,AL137140.1
KCND2,KIF27
LINC02256,INTS8
ANAPC4,CSNK1A1
KIN,RPS11
PBRM1,TFG
FAM221A,CDH12
TAPT1,AC100793.2
SMIM29,TOB1
TAGLN2,DEAF1
PCBP4,CTDSP2
AC112196.1,MRPL41
QKI,TMCC3
BMP8A,ARHGEF12
MRRF,KIAA1755
SLC26A2,TMEM63A
AKNA,CWF19L2
YY1,SAP30
LRPPRC,SDCCAG8
MCPH1,ATG7
PRPF31,KBTBD11
KTN1,SEPSECS-AS1
KPNA6,USF2
AC090617.10,PIAS4
PUM2,PROX1
YY1AP1,WWOX
GANAB,TMEM115
GPHN,RHOA
PTBP2,MARCH8
C12orf49,RNF208
TBK1,NUB1
RAB6B,AL591686.2
PHC3,C4orf48
DUBR,ATP2C1
PGAM1,FGF14-IT1
GOLGA1,TTC17
ACBD6,TMEM25
FOXRED1,TAPBP
KLF3,AL390755.1
SURF4,OSBPL8
BRD8,DPY30
ZNF26,AMOTL2
ODR4,AL161772.1
RPS12,NSA2
PLXNA1,STON1
EPHA5-AS1,KATNAL1
GOLGA2,SLC24A4
BAZ1B,RBM38
ZNF148,RPL18A
TEX41,RSBN1L
CLIP4,JAK1
LINC02197,SNX2
VPS13C,GRAMD1B
AC005062.1,USP45
POLR2F,C2orf27A
B4GALT6,PNPLA6
MPG,CNTRL
AC058791.1,ZNF891
CCDC191,RPL13A
ST8SIA1,MGAT4A
RNF145,HNRNPA0
PHTF1,HSPA13
DPP6,RHBDD2
COL6A2,PHF6
AC005520.5,FBXO9
CLTB,LMF1
CHL1-AS2,MRPL33
TRPC5,AC025280.3
SIRT3,ACBD6
NBN,POC1B
XPNPEP1,IRF2
CAMK2G,SNCA
TAF7,HYI
PLCB1,SIK2
POLDIP3,XPO7
VPS35L,CDH26
AGO4,MOB1A
EIF5B,MYLPF
BLCAP,MMS22L
MFF,NDFIP2
GGA1,HBS1L
SYNGAP1,FBXO3
SERPING1,TTBK2
CDK13,CHST8
WHRN,SS18
ANKHD1,USP24
LINC00960,CSNK2B
SIN3B,AC079779.2
AMZ1,DSTN
ARL16,C2orf69
FKBP11,PACS2
ANKRD36,WDR17
CHPT1,ORC4
C9orf72,WASL
ACBD3,LAMTOR3
PTOV1,PSMC3
TUT7,AL356488.2
ZBED4,FAM89B
TNRC6A,OLA1
TAX1BP1,SLC25A39
AEN,GYS2
FANCI,PRDX1
TXN2,AIDA
CAPZA1,CCNT2-AS1
SUGT1,SOX2
ZNF195,METTL4
NUDT9,FMN2
OAZ1,MGARP
RPTOR,KPTN
MITD1,USP9X
ZNF335,KIF2A
KATNBL1,CCDC92
RALGAPB,TMEM135
PURA,PHB2
ADAM19,MIB1
KDM2A,FBXL17
C21orf62-AS1,YIPF3
SMARCD1,AC021851.1
AC098588.3,PAXX
TPD52L1,MYO6
PFDN2,LIMD1
OCIAD1,MOB3C
CSF1,MID1
FARP1,HMG20B
YPEL5,MATR3-1
WDR26,PCA3
ANKRD28,SRSF3
CAV2,PIKFYVE
DENND4B,ZNF69
LARGE1,EMSY
TXLNA,ZNF655
TFG,TUBGCP6
MBD5,HPR
FAM133B,MYORG
TIMP2,AC110023.1
VPS50,DIAPH3
PSMC3,RPS27L
HECTD1,MRPS24
STK24,FAM222A
GLYR1,LRRC66
ARC,DYNC1I2
YLPM1,HSP90B1
ANXA7,CYB5R4
AOAH,MDGA1
PHF14,LPIN1
PCNX1,AL590004.3
XRN1,XPR1
NFIA,CMTM1
CLTCL1,LNPEP
ILF3,LY6E
RMDN1,PGRMC2
THRA,TMEM68
DCLK1,CTSB
API5,NEFL
LTN1,KMT2A
PSD3,ITM2A
TMEM35A,HSD17B7
GOT1,HMBOX1
SFXN3,RIMS1
RASSF8-AS1,CNTFR
SLC25A4,HNRNPH2
RANBP10,PLEKHF2
SAT2,DEXI
FGD1,AL118523.1
HIST1H2AC,MOB2
POLR3A,C6orf62
WRN,CLCN7
DDX49,ELMOD1
FAM114A1,CTBS
ILK,CSPG4
INVS,SMAD4
SEC24C,ADGRL2
LTV1,UBALD2
CDK12,AC068308.1
SCRN3,C12orf4
GOLM1,AC090630.1
COL27A1,ZBTB8B
ATP2B1-AS1,PDLIM5
HMGB1,AC110995.1
NARS,RPL17
SPAG16,SPSB3
RARA,PDE1A
STXBP1,JTB
POR,TSPYL1
PPP3CA,COPRS
ZXDC,YTHDC1
PTBP1,MRPL34
ZNFX1,RAB3GAP1
STRADA,ANO5
LONRF1,RBBP7
CAMK1G,MACF1
SGMS1,SLCO1A2
UQCC2,MAZ
ADM,OTOGL
AASS,GRHPR
NSD2,LINGO2
VPS13B,GMNN
ENPP2,BAG6
AC083862.3,WDR27
DANT2,CHORDC1
LHFPL3-AS1,PRRX1
AC107398.3,GPBP1L1
BCR,RANGAP1
AGAP1,KLHL13
ITPK1,NNT-AS1
MIR193BHG,UGGT2
BACH1,AC114971.1
NSUN7,UQCR10
AL139294.1,AC010280.1
SEC14L1,GOLGA6L7
CRIM1,CPTP
DOT1L,LINC00499
AF279873.3,SMAD2
ARHGAP15,VDAC2
CCT8,VARS2
METTL2B,XPA
TACC2,USP38
TBC1D15,MTA3
FUS,IDH3G
DLC1,PRELP
RHBDD1,PLEKHM3
SERBP1,GSTT2B
ADGRB1,U2SURP
MAPK1,SUPT20H
KDM6B,ZCCHC8
TTLL7,RBM42
FBXL17,RPS6KA2
LINC02315,MASTL
LRRN2,CEP290
RYR2,BRK1
SH3BP5,GPR180
ACSL3,SNX17
YWHAZ,PPM1E
XPA,KCNK2
NUP214,AL358937.1
VPS8,PRRT1
SOX10,RUNDC3B
PDLIM4,MIR4527HG
CENPC,LINC01414
LGI4,SESN3
WDR7,GNG2
AC211433.1,CERS6
JMJD1C,KLHL32
FOS,CIPC
TRIM69,LINC01983
SLC38A2,WWTR1
TRIM24,PTGR2
LINC02762,TRIQK
SERPINF2,KCNJ10
TUBB3,ABHD17B
LRP4,ATP6V1B2
PPWD1,ARL14EP
PSMA6,SEPTIN8
ARPC1A,ZC3H6
LINC01310,RSBN1
CCDC85B,SH3BGRL2
WDR41,EXD2
SMS,ZNF675
XPOT,FBXL16
FDX1,PKIG
TMED9,NEDD9
TRIM47,TMEM131
NHSL2,IFIT5
KCTD20,ZBTB41
AC008014.1,CMC1
ZNF714,TBC1D15
CHFR,HILPDA
MDM4,PLPPR5
DPH7,SCAMP1
GRAMD1A,ZNF100
SCG5,AC006460.2
ATP5MD,DNAJC12
ATP5MC1,EXOC6B
DYNLT1,MTHFD2
SF3B2,CDIPT
CARF,RIMBP2
NPLOC4,H2AFX
HSPB8,UPF3A
EXOC3,AC058791.1
CPSF6,RFC1
HECTD2,MAN2B2
TOGARAM2,BRINP2
CDC42SE1,FCGRT
MARCKS,PICK1
C7orf57,TMEM117
CYC1,FLRT3
DRAP1,PCP4
PMM2,ARHGAP6
ZC3H7B,ZCCHC24
PSMD1,KANSL1
ADAMTS3,PTGFRN
USP33,TMEM30A
TIPARP,AC041005.1
TMCC1,SPIDR
NDUFAF4,GAL3ST3
IPO9,SLC6A8
C5orf15,IFT140
COMMD4,PHF19
BRAF,PCDHB16
SAFB,FAM49A
EHMT1,TSC22D3
ZNF107,RHOBTB3
ARID4A,MICOS10
AMBRA1,AC092910.3
ADORA1,PRKAG2
SENP5,AC021242.3
PABPC1,SLC43A1
SMOX,DLC1
DNAJC11,MYOT
THOC1,DPP7
PTGES2,TOR1AIP2
BATF3,ATP13A1
HARS,USP15
HNRNPF,SOWAHA
POP5,SLC36A1
UBE3C,PAG1
HK2,SHC2
CPNE2,RO60
RABAC1,WASHC2A
AC091885.2,SLC1A3
AC091912.3,UFSP2
LAMP1,LINC02328
PCBD1,ZNF451
NBPF19,WBP2
NAT14,ZHX1
GSTM2,CACNA1C
NONO,OLFM3
QPRT,WHRN
RUFY3,EYS
YIPF3,C9orf153
AC087473.1,FZD3
BEST1,RBM17
RNF114,TATDN1
TRAF3IP2-AS1,MRPS28
SPRY2,NSF
RIOK3,AMZ1
GNG2,CTTNBP2
LIMK1,DUSP6
MT2A,PRDM16
ELAVL1,SLC4A2
NDUFB1,METTL15
TRAPPC2,HIVEP2
SYBU,CFL2
RORA-AS1,TANK
ABHD6,LINC01089
TMEM164,BMP8A
RPAIN,MINPP1
LINC02822,KPNA5
RPS9,ATP6V0B
CIAO2B,MAGI2-AS3
MTM1,PLCE1
SETD2,PRKD3
UTP18,SCAND1
ECE1,GFM2
KIAA0930,TENT5C
KDM4B,SP110
SOX9-AS1,GNG7
AC019257.1,CCNG2
ANTXR1,AL157396.1
RAF1,RPL3
AP001021.3,TRMT112
PTPN2,AC021351.1
SYNRG,TMOD1
ZNF665,CASC4
RAD50,HIST1H2BD
PPM1B,VAT1
FTCDNL1,SLC44A5
SLC25A3,INSC
BASP1,MTM1
LONRF2,C1orf105
SCMH1,SPOPL
ARAP1,NASP
PLOD2,MCF2L2
QTRT1,AL391645.1
C16orf95,LAMA3
YWHAE,UBAP2
SELENOT,IPO9
MAP4,RIPOR2
FOCAD,PIM3
TTC8,MIR100HG
DDX18,PKD1
PPP1R10,PPHLN1
RHOC,AC018362.1
ADAL,PPT1
ZC3H15,GCNA
FAM49B,KTN1
YWHAG,TRIM69
MIR124-2HG,PNMA1
PDCD2,TPPP
DCAKD,CLK4
EFCAB7,PPARGC1A
KCMF1,PDLIM2
RHBDL3,FIS1
NUDCD3,DDX58
CEP85L,Z95118.2
SPART,ZNF488
AC078785.1,PCTP
IFT43,SOS2
TMX3,EIF2AK4
LCOR,AC092802.1
USP14,HSD17B11
ZNF649,FBLL1
LINC02283,POLR2J
ATP5F1A,KIAA0825
ADAMTSL1,PPP1R14B
PPIP5K2,PPP4R2
TRIM62,TBC1D32
OSBPL6,PI15
MCTS1,PCDHB4
TAP1,NKAIN2
RUFY2,SLC18B1
AC036108.3,TMEM35A
CAND1,OLMALINC
CCDC146,UBE2W
RUBCNL,TOMM22
RPL37A,PIANP
CAMSAP2,WWP1
PADI2,RPL6
SLC11A2,BUB3
SLC37A3,DCUN1D1
HCG17,VAMP4
ALG8,GTF2F2
RPAP2,PSME1
SIRPA,HNRNPC
PTCD1,OGT
SNHG7,ST7L
MKRN3,L3HYPDH
MYO9A,ZNF253
HM13,TUBE1
RSRC2,PTN
TXLNG,STAT5B
EIF3E,TSPAN31
MIR3681HG,NTN4
CRYZL1,SRBD1
PJA2,MLLT3
MTERF4,RPL19
CLPX,PXK
MLH1,COPB1
GET1,HEPH
BCCIP,RBM33
ITGB3,HSBP1
EEF1G,SV2B
PCMTD2,CSTF3
TENM2,ANKMY2
SNX1,FSIP2-AS1
SEZ6L2,C11orf68
KCNK12,STEAP3
AIG1,FBXO17
CUL4A,SLIT2
FAM168B,TRIM28
STK32B,TEX15
CPLANE1,EP300
