bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
OR4P4,AC006206.2,TP53TG3B,AP001893.3
SLC25A2,AC007563.1,TP53TG3E,AC005609.1
LINC00385,LINC02710,IGHV3OR16-9,AC098679.6
AC109809.1,AL450467.1,IGHV1OR16-3,LINC02009
AC006063.4,FAM237A,AC090753.1,AL391834.2
AC016751.2,LINC02574,U47924.1,AC008914.1
APOF,AL353608.1,MIR200CHG,APOBEC1
AC126335.1,AC068987.1,AC113423.1,AC021028.1
C16orf54,AC104129.1,AC006205.1,AL391845.2
AADACL3,AC011484.1,AC091944.1,EHD4-AS1
AC023796.2,LINC02612,HAND1,AC008750.4
AL049748.1,AL139124.1,TTTY8,OPN4
AL356289.1,PSG11,TSPY10,AC025165.1
LINC00545,AL033397.2,TSPY9P,AC006040.1
IRX4,BIRC6-AS1,TSPY1,AL928654.2
AC091891.1,AC123768.1,TSPY4,ALDOB
OR2AG1,AC108021.1,AC008705.2,GPAM
FP475955.1,LINC02414,KCNA6,AL008628.1
PLA2G2D,ATXN2-AS,AC007876.1,CTRL
AC092337.1,AC011453.1,AC093072.1,SPC25
AL139022.2,AC087392.5,AC008894.1,AC005632.6
LINC02131,FAM76B,AC233755.1,RGPD4
CTAGE4,AC090527.1,AC233755.2,AC239584.1
LINC00489,PDZD4,AC213203.1,ARIH2OS
LINC00945,SLC12A9-AS1,AC213203.2,ADAP1
ZP4,TMEM209,PRORY,COL28A1
AC010329.1,AC138393.3,TSPY3,AC010719.1
AC022469.2,XPO5,AC079384.2,KCNAB1
AC009623.3,ABCB6,AC078880.3,TMEM200C
AC009908.1,AC012511.2,LINC02423,AL050350.1
AL137027.1,AC009505.1,AC087885.1,HHLA3
AC007786.2,NOX4,TAF11L13,AC068722.1
AC007786.3,TTC38,TAF11L12,APOBEC3H
BX539320.1,AL445985.1,TAF11L11,TMEM161B
AL356276.1,AP002761.3,TAF11L6,AP001059.1
AL592435.2,RIF1,TAF11L5,TLR5
AL158800.1,SLC15A1,LINC02441,LINC02299
AC090116.1,CELF3,TAF11L3,MIR4453HG
LINC00524,SPRY3,TAF11L2,FUT4
CTSG,AC010157.1,AC138854.1,TSPYL5
AC021860.1,CCDC87,AC094104.1,PILRA
AC011043.2,AC008073.1,AC094104.2,AC010148.1
AC010086.3,PSMD14,AC106799.1,AL136419.3
LINC01783,AC092295.1,AC010266.1,AL512328.1
TRAJ47,SBDS,AC027343.3,LATS2-AS1
AC111149.2,EPHA10,TAF11L14,LIN52
AC009554.2,SLC5A7,MAGEA4,AP005717.2
AC000072.1,AC091074.3,TAF11L4,MAPK8IP1
CR383656.10,AL592146.2,LINC01784,SCUBE3
AL356421.2,AC131953.1,PRAMEF8,DDN
AL390955.2,SFTA1P,PRAMEF18,AL671710.1
AL136131.2,ALG10B,HNRNPCL4,OCM
AC010255.2,AC087392.3,PRAMEF26,TRAF1
GOLGA6B,ETFA,AC245056.1,BEND2
LINC00690,PEG3,HNRNPCL2,AC136424.2
AC097375.1,TMSB15A,TEX13D,ABCA9-AS1
AC131097.1,AC104109.2,IFNL3,EPB42
GAB4,AL139423.2,SYCN,PPM1K
AC078880.2,TPBGL,LINC02110,CLK2
AC006063.2,GABRQ,SPANXN1,HAND2
AC021517.1,AC023906.3,MAGEA8,AL627308.3
AC005888.1,OR51D1,MAGEA9,GPD1L
AC012409.4,CCAT2,AF274573.1,HHLA2
AC104971.2,C9orf131,HSFX4,AC090617.10
NCKAP5-IT1,AL354813.1,ETDC,AC103591.3
CR769776.3,AC131971.1,ETDA,PRAM1
AC112229.2,AC008567.2,BRS3,SMPDL3A
FAM87A,AL590666.3,AL589987.2,MYD88
AP005137.2,PLA2G1B,AC012309.2,PHETA1
AP005229.2,FAM240B,CXorf51B,ASB4
TAS2R1,AC005911.1,NEU2,CPTP
VCX,SIM2,CYP11B2,AC010173.1
AC060814.3,AP001107.1,CYP11B1,CARS-AS1
AC134980.2,HLX-AS1,AC083841.3,TSFM
AC244034.2,ZNF865,SLURP1,MPV17
AC005343.4,DDX19B,AL691482.3,RANBP6
AC073288.1,GIMAP2,AC104463.1,AL512598.1
NCR2,AC002454.1,AL139424.1,HMCN2
LINC01938,VMA21,SPANXA2,MAS1
ANKRD60,AF111169.3,AC005625.1,OPRL1
AL603910.1,AL008729.2,AL365194.1,CNTROB
GKN2,AL353807.5,AC114291.2,AC010320.3
NANOGP8,AC012494.2,AC121334.4,CD200R1L-AS1
AL355303.2,TUNAR,AC025465.4,HEIH
MIR3150BHG,RPL38,DCANP1,AC079203.2
AC006435.1,AC024610.2,AC078776.1,AC119800.1
AC090617.2,AL137186.2,AC091832.1,AC025437.4
AC018442.2,CYP8B1,AC025183.1,ANKS4B
LINC01282,C2-AS1,AC122688.5,AC034228.3
AL592164.1,AC093001.2,AC006065.3,ARTN
AL450322.1,AL121974.1,LINC02825,AC046158.2
LINC02392,PTAFR,AC116361.1,AC078962.1
CR936218.2,FP565260.3,IGHV1OR16-1,AC138904.3
AC136618.1,AC022447.2,AC142086.1,MIEF1
AC116914.1,AC133540.1,IGHV2OR16-5,AC006478.1
AP005432.2,LINC00165,AC138907.3,AL121583.1
AP002478.2,PRDM12,AC138907.1,Z93020.1
LINC00442,BACH1-IT3,AC138907.7,AC022387.2
LINC02736,LTA,IGHV3OR16-8,CIB2
LINC01053,AL021937.4,IGHV1OR16-4,BIN2
TNFRSF10A-AS1,LINC00871,AC142086.4,CCNQ
AC009123.1,AL358777.1,IGHV3OR16-10,SLC35A5
AC010551.3,FLG,AC023824.4,NR2F2-AS1
AC107057.1,FANCI,IGHV3OR16-6,AP000662.1
AWAT2,BX284668.6,IGHV3OR16-15,HRH2
AC016396.2,ZNF526,AQP12A,TMIGD3
AC074035.1,ADH6,AC124862.1,LINC01476
AC123786.1,ZBED6CL,DEFB128,AL161851.1
AC008798.3,KRI1,PRLH,AC108863.2
HOXB7,PRODH,TP53TG3C,ZNF33B
AL360181.4,CD14,LINC02167,GAS2L3
AC007557.3,AC007861.1,AC092325.1,FTCD
AC009095.1,MTRNR2L4,AC018558.6,RAB33A
AC096920.1,ZNF426-DT,IGHV1OR16-2,AC091151.5
Z82214.1,AL109840.2,KLF18,LINC01268
Z99756.1,C8orf58,AL121578.2,FOLR2
LINC00411,AL035420.2,MPC1L,AL021328.1
AL022238.3,AL513123.1,AC105105.2,SAA2
CTAGE1,LINC00518,AC104971.3,AC090527.3
TCP10,AC011933.3,AC107373.3,AL356489.2
AC073111.1,SKA1,AC068135.2,AC025741.1
UGT1A8,AC010998.3,AC074290.2,TUBA3D
AC120114.2,ZNF418,AL121757.3,AL157893.2
AC243773.2,DNAJC7,AC084121.11,ARMCX5-GPRASP2-1
AC015853.1,GPR160,DEFB129,AC090519.2
AC091614.1,GAS2L3,LINC02189,LINC01023
AL512604.3,MINK1,LINC00029,CD22
AC068418.3,ORC5,BHLHE23,POTEH
AC093484.3,NVL,AC010551.1,AC112484.1
AC084167.1,ZNF846,AC135012.3,AL139384.2
AL158839.1,AC015871.7,AC135012.2,CIAPIN1
AC102941.2,AC009509.2,AC090820.2,WWC2-AS2
AC004067.1,AL391095.3,AC067747.1,KEL
C16orf92,LINC01136,APCS,ZNF442
TMED9,AL078587.1,DEFB132,NTRK3-AS1
CLDN3,DSG3,AL590378.1,FAM242F
TMEM115,SDHAF1,AC010551.2,AC012645.4
LDHD,HYLS1,SCP2D1,AL050344.1
UPK1B,PBX2,AL133465.1,AC005479.1
SNAI3-AS1,LINC01908,AL035258.1,AC005954.2
NDUFA8,IBTK,AL355300.1,AC069549.2
SBSN,AL590822.2,NKX2-2-AS1,AC008073.2
AC073091.4,ADAMTSL4,HOXD12,AP003696.1
AP001636.3,GOLGA7,HOXD13,AC010401.1
OAZ2,AC010641.2,AC007991.2,ARAP1-AS2
INHBA,LINC01118,SPACA5B,AC005753.1
ABCC2,CADM2-AS1,AC022031.1,MED18
SUN2,AC091979.1,LINC01066,AC012443.2
HYMAI,AC073569.1,TAS2R42,AC008115.3
LINC01098,AL353709.1,PDHA2,PLA2G2C
MHENCR,AC090519.2,AC136601.1,HORMAD2
AP002992.1,AL513327.3,AC025752.1,FYCO1
IGLON5,ARHGEF35,AC011333.1,ZMIZ1-AS1
C10orf90,AL354920.1,AC113346.1,AC036108.3
AC007881.4,AL391097.2,BOD1L2,LINC00893
KCNA7,AC026316.2,SSX4,ZWINT
AC095350.1,FAM153B,AC016383.3,AL034346.1
AL391262.1,SASS6,AL732437.1,OR52I1
TMEM222,AC093752.2,CALML5,STXBP2
TFPT,RDM1,DEFB127,DDX27
NUP43,AC112503.2,IGLV8OR8-1,AL589745.1
MAPK7,RPL3,AC021451.2,CIDEA
DNASE1L1,AP001117.1,AC022915.3,AC104248.1
ACTN1-AS1,RNF39,AC048387.1,AC016737.1
HES7,G3BP1,DEFB126,AC005696.1
ZNF511,AC244517.12,NPBWR2,AL442125.1
PET117,AC093227.3,AC009113.2,PHF24
SLC31A2,VSX2,AL591806.1,AC091196.1
GAL3ST1,AP006545.2,AC026464.2,GLIS3-AS1
BATF3,IL1R1-AS1,AC012321.1,LINC01435
EFHD1,PGC,AC067945.2,AL161896.1
SYNM,AC092115.2,AL590408.1,AC097478.3
MGAT4A,PPFIA3,AC055720.2,MYH1
MMP2,AC006116.11,AC022509.4,AC112178.1
TM4SF1-AS1,GABRR2,AC022081.1,SEMA5A-AS1
CLK2,SOWAHC,LINC00362,AL359091.5
AC022144.1,Z95114.2,AL359538.3,AP001267.4
AC069544.1,PPP1R8,LINC00415,LINC00942
TEX261,ZNF574,GAS8-AS1,AL133405.1
ACD,DEFB131B,AC105105.1,LINC01859
DCAF4,AL360091.2,FOXI1,PODXL2
CHAC2,ZNF101,AC011410.1,FOXRED2
CD274,DNAH17-AS1,TLX3,AC017048.3
LINC02346,TRIM74,ARHGEF38-IT1,AC092335.1
ARHGEF17,AC026316.3,AC097478.1,AL138830.1
AL445526.1,AL512283.1,ATOH1,CTRB1
AC019080.6,PRRT4,AC105105.4,LINC00365
LSM10,MANSC4,AC008993.3,AC098859.2
BORCS6,AC009090.3,AC010641.1,AC009137.2
AC117464.1,C20orf202,AL732437.2,KLK15
AC016065.1,AC116366.1,GAGE12G,AC023310.4
AC079160.1,AC107918.6,GAGE12E,LINC01267
GATA1,MAP2K5,GAGE12F,AL162171.1
ST7-OT4,PLEKHH3,CENPVL1,FAM72C
IGHM,CTRL,AC019209.1,AC114341.2
SIGLEC8,TREML1,AC019209.2,AC068112.1
FRMD4A,NBPF19,AL121910.1,AC092617.1
AC108749.1,AVP,AL499627.1,AC091729.2
RDH14,AP001972.3,LINC00686,AL359397.1
AC073111.4,AC040173.1,AC013644.1,AC104451.2
MRM2,ACOT4,AC007631.1,AC103831.1
AC009974.1,CCNK,AC068672.3,CCL22
PLEKHG4,EPHB4,AC083977.1,AC008627.1
BCL7B,MSANTD1,AC124067.1,DPPA4
GP1BB,AC010978.1,SSTR4,MED7
HEATR1,C10orf88,NKX2-6,SLC25A40
STAC2,TMEM221,AC104561.3,PRKX-AS1
GDPD3,LINC02003,LINC01264,AC006511.4
POLR3GL,LINC02362,AL137026.2,TMEM114
AIMP2,LBX2-AS1,LINC02658,AC026979.3
C17orf64,KLRF1,AL353612.1,SRD5A2
AC114737.1,LBX1-AS1,DEFB130A,AP000688.3
ZCCHC17,AC012442.2,DEFB130B,TMEM233
TNS3,DERL3,AL049594.1,AC091180.5
BCORL1,ABHD18,AL591074.1,SAMD5
MCL1,ZMYND11,MCTS2P,AL592295.5
CCDC183-AS1,CALML6,DEFB115,KCNK15-AS1
HEXIM1,PHF24,CTRB2,HSPB11
INE1,MAEA,CST8,AC106707.1
GPX7,PEF1,AC022166.2,AC099482.1
LINC01994,APPL1,AC106900.1,AC124067.3
MCHR2,AC090136.3,NPY4R,LNP1
MUC13,AL021807.1,AC009487.3,LINC02832
AC073575.2,LINC01002,IL17C,AC095350.1
FBXO41,TPM1-AS,AC138028.5,AC092053.5
STAT6,P3H1,AC138028.3,CPPED1
AC022098.1,ZNF518B,AC068898.2,AC073896.3
AC023983.2,TXNDC9,LINC00380,KCNK15
LINC00601,TGOLN2,AC098680.1,AL136985.1
AP1S1,TMPRSS12,HIST1H2AJ,FCMR
SLC6A3,PLEKHA8,OR2B2,ZNF181
P4HA2-AS1,AP001825.1,PATE1,AC008982.2
AL513164.1,AL357518.1,AC068672.1,RSF1-IT2
LINC01139,SEC14L3,AL356313.1,ARHGAP26-IT1
RAB40B,C17orf67,AL360267.1,AC096711.2
ZSWIM5,AC133065.1,AC095057.2,AL359878.1
SARDH,HIVEP3,AC105389.1,RBP7
NTRK3-AS1,TBX2-AS1,LINC00353,AC083864.2
PINK1,RCC1L,HIST1H4G,NAIF1
PSMA6,VSTM2L,LINC02708,HTR1D
MCAT,AC023449.2,LINC02480,AC013643.2
TAF7L,AC010789.2,KIRREL3-AS3,PPP1R14B-AS1
ECHDC3,CRYBA4,NTM-IT,LINC01257
IRS4,AC093639.1,HIST1H2AA,TEPP
SUMO4,RAET1G,AC119428.1,AC007370.2
F8,IFRD2,AC068688.1,RFTN2
FRAT2,AL390195.1,AL138962.1,CENPF
AC127521.1,ZNF629,CABS1,AL133372.3
AC005618.1,SLC49A4,AC093725.1,AC105384.1
RTL6,LCP1,LINC00428,NEURL2
ZNF740,CASP8,LINC02483,TMEM154
PNMA2,FBXO30,AC136628.1,ZNF682
CGRRF1,AC010997.5,AC109479.3,TAFA3
AL109615.4,AP005482.1,LINC00563,LINC01423
AC024558.2,AC022167.1,AL109914.1,AC018695.2
NCF1,MCMDC2,AC012615.5,AL121890.2
AC026726.1,NEUROD4,AC012615.3,LIN28B
ADAM33,AL445228.1,AC005256.1,LINC01675
IDO2,AC016825.1,DUSP21,ERICH6
PIM2,AC025465.1,AL691459.1,SLC4A2
MPI,MLST8,VENTXP1,AP000766.1
SLC25A30-AS1,AL031056.1,MAGEB5,ROCR
LTB4R,LINC02803,MAGEB6B,LINC00867
AC087752.3,ADPRHL1,MAGEB18,HYAL3
GEMIN6,ERV3-1,AC009119.2,AC034222.2
WDR5B,UBE2H,AC102797.1,LINC00229
ACAD8,VAMP3,ZNRF4,AC092954.2
ZNF671,TAF1,AC104985.1,MEX3B
DGAT2L6,AC010325.1,AL360295.1,C17orf113
AC104365.1,ASB7,AC025887.1,SMIM10L2A
TMEM81,HARS,AC090386.1,LIMD1-AS1
NELFB,STX6,LINC01034,AP003396.5
AL132712.2,ALDH18A1,LINC00561,FMO3
MAMSTR,AL356804.1,AP001999.3,AC091153.3
PELP1,KIF1C,LINC02697,AC004593.1
SGSH,AL035409.1,LINC02706,RNF39
ITIH4,ACRBP,HYPM,LINC02274
BX255925.3,SGSM3,AC097451.1,SLC25A34
KCTD21,IGFL2-AS1,AC005908.2,ANKRD2
VPS11,AP005717.2,OR4F3,HIST2H3PS2
AC012404.1,RN7SL832P,AC096721.1,MEIOC
RNF2,LINC01722,HTN3,ZFP42
MT-ND6,NRAP,LINC02339,AC133634.1
SGF29,AC103855.3,AL160391.1,AL078581.3
FOXN3-AS1,MTA2,AL445238.1,ZC3H12B
PRR11,PCDHA1,MAGEB4,AHRR
DCTN6,MYL3,MAGEB16,HIST1H2BC
AC046195.2,TMEM39B,AL136361.1,AC011509.3
ZNF596,LINC01166,AL031651.1,AL136418.1
AL359397.2,AC007952.5,AL132981.1,MAB21L2
BOD1,AC096586.1,AL391832.1,AC026329.1
AP2S1,DCX,AC138305.2,AC002074.1
ADD1,LACTB2,AC021594.1,SLC32A1
DPH2,MPO,AC006272.1,AP001178.3
G6PD,AL445685.1,AC018755.5,AL358780.1
RFT1,SCT,AL161638.2,PIGO
YTHDF1,AC009951.6,AC025773.1,AC139887.2
CD40LG,ZEB1-AS1,AC148477.10,AC121761.2
AL391097.3,ZNF610,LINC02514,HM13-IT1
AL009177.1,DACT3-AS1,AC096659.1,TMEM271
AC037459.2,AC234772.2,AC108865.2,AC114737.1
AC007610.1,ABCG5,AC108865.1,RGPD1
UHRF1,NPIPA7,AC022150.3,ZNF425
OXLD1,AC135803.1,AL121823.1,ZNF385D-AS2
IKZF1,GATAD2A,AL020996.3,USP51
MRPL49,RABGAP1L-DT,CXorf49B,AL354989.1
ZNF611,LUADT1,AL662864.1,AC002401.1
NIFK,ZNF595,FAM236A,AL157385.2
TMEM127,FLVCR2,LINC02434,RHBG
TP53,AC015727.1,AC008406.2,AL079301.1
CSNK2B,ZNF836,AC008406.3,AC011933.3
VAX2,IGBP1,CSF2,UBXN7-AS1
PRKG2,AC011853.2,IL3,AC087491.1
TAF5,BEST3,AC034228.2,AC130343.2
ITGA2B,INPP5J,AC010608.1,AC099518.2
DDX51,AC005229.5,AC010177.1,LINC00518
NLGN1-AS1,ELOVL2-AS1,TBX5-AS1,AL161668.1
ZNF100,SAP18,AC010183.1,AL513123.1
MARVELD1,YTHDF3,AC012572.1,AC244153.1
RECK,SIGLEC5,AC087190.3,AC016587.1
VKORC1,NOM1,AC107892.1,AL158166.2
TENT5D,TMC3-AS1,AC084121.13,AC008534.1
PLCB3,CYYR1,AC144568.2,STK16
NRAP,CDHR5,AC104211.3,SBK1
EMB,FLAD1,SPHAR,F10
LDHA,RPL15,AL117382.2,AC009152.3
AC137735.2,AC035140.1,AC009121.4,AL359764.2
MYORG,MRPS14,AC126755.3,AC093838.1
RELA,LINC01357,AC136431.2,PCDHGC5
OLR1,LINC01792,AC007223.1,SLC26A8
ENTHD1,SERF1A,AC087399.1,AL161457.2
AC017028.1,AC005006.1,AC116362.2,SLC23A3
FAS,AC079610.1,AC022506.1,AC188617.1
AC080132.1,ORM1,LINC01957,CHEK2
TMEM217,AC024558.2,AC092336.1,AL121582.1
CR1L,SH3PXD2A-AS1,AC109462.2,AL049541.1
AL020995.1,CRIP1,AL110503.1,AP001048.1
ZBTB39,TMEM126A,DCAF4L2,AL136379.1
AL022345.4,GULP1,AC016885.1,AL021026.1
SOHLH2,SRRT,CST5,AL139130.1
BCL2L15,C8orf48,DEFB116,AC008180.2
SDSL,ELAVL2,FAM236C,XCR1
AL158212.3,SFSWAP,AC012462.2,AL391650.1
AC156455.1,LINC02363,AC245519.2,AC007879.2
AL365434.2,C4BPA,DEFB105B,AL356309.2
AC025287.4,AL355073.2,USP17L4,AL121935.2
ITGAX,AC115618.1,AF233439.2,AC118754.1
CLDN15,CRHBP,AC084121.5,LINC00682
AC008056.1,AC015911.3,AC084121.7,AC124861.2
AC078795.1,AC005562.1,AC084121.8,AL445989.1
AL138960.1,NAA16,AC084121.12,LINC00557
ABHD8,NUFIP1,AC084121.6,LINC02617
LTBR,RBFOX3,AC122136.1,TTTY18
FDPS,AC008269.1,ZCCHC13,LINC01777
ARFRP1,AC130456.3,AC078874.1,AL591742.2
OIT3,PCDHB5,AC016595.1,AC093503.2
FN3KRP,CACNB1,LINC01017,AL158834.1
CD33,PLEKHM1,AC094105.1,FP565260.5
PDE12,AL035071.1,AC068789.1,AC025183.2
RESF1,AMOTL1,OR6C70,AL035603.1
AC091938.1,AC104825.1,AC008669.1,AC117498.1
AC024145.1,GLMP,FTMT,AL353789.1
SMIM30,FAM98C,AC025465.3,LINC02620
EFNA2,CYB561D2,AC034229.3,PTF1A
AC005332.1,STIL,AC016556.1,AC099506.3
AC137630.2,HTR5A-AS1,AC010451.3,TEX28
SLCO4C1,NES,AC026719.1,LINC00955
CLEC11A,AC026369.1,AC106744.2,AL357315.1
AC027097.1,ZNF687-AS1,H3.Y,FAM205C
TMEM40,UBLCP1,TAF11L10,AP003469.3
AC002310.2,LINC01580,TAF11L9,BX927359.1
SMIM11A,NUMA1,AC008055.2,AC113189.3
PLS3-AS1,AL121990.1,AC027343.2,UGT3A1
GDE1,AC069280.2,AC027343.1,DKK4
RELL2,AP000708.1,AC025465.2,AL935212.1
SLC35A4,LINC01775,AC010731.3,AL161793.1
AP001412.1,CPB1,Z97198.1,AC004801.3
TSTD2,AL159174.1,AC009623.2,TLR8-AS1
DNMT3B,AC007032.1,AC015468.2,STPG3
AL359878.1,AC023283.1,AC015468.1,AC103879.1
AL162386.2,LRRC74A,LINC02555,AC024933.2
AC097658.2,TREM1,GUCA2A,AC099677.4
F11R,MME-AS1,AC119676.1,AP001625.1
TLR5,AL390718.1,AC011352.3,AC092625.1
PRRG4,AL163534.1,AC108142.1,AC109361.2
AL136018.1,AL441943.2,AC092435.3,KAAG1
PGAM5,ST7L,AC020922.3,AC008897.3
DUSP15,CYP4A11,PAGE5,AL135818.2
AL121672.2,CDK13,AC117945.2,AC005550.2
C10orf88,AC008443.4,LINC01343,AC003965.1
LIN7B,ZNF540,GAGE12D,FAM155A-IT1
LINC02767,AL592424.1,GAGE12C,AC007557.1
ACP2,MIER3,GAGE12B,AC018685.3
AADACL4,SLC8A3,GAGE2A,SLC46A2
CCND2,LANCL1,GAGE1,AC096708.2
AP001059.2,FKBP11,AC004801.5,AL390839.1
CCL2,CTSV,LINC00388,AC013549.4
ZNF860,SLC25A41,LINC02379,LINC00456
SLC25A5-AS1,C2orf80,LINC01438,AC003070.2
NDUFB11,RXRA,AC097372.1,AC015908.4
PCYOX1L,GLUD2,AC130404.2,AC025524.1
ZNF311,SLFN14,TMEM132D-AS2,AL050349.1
ZCCHC18,ARMC5,AC117500.6,AL136097.2
YIPF2,AC062015.1,AC073578.5,AC005160.1
LTO1,ACTR10,LINC01932,AC079313.1
ZNF547,SAAL1,AC008662.2,AMPD1
HSF2BP,FKBP4,AC007879.1,IQCA1L
PLGLB2,IL6R,LINC01657,OR1L6
NDUFB2,SGPP1,SSTR5,AC100825.1
AC090826.1,AC010719.1,AC009041.3,AC010536.2
ZNF778,MGAT1,AL139824.1,AC020922.4
AL356961.1,TULP1,AL354984.1,AC128709.2
P2RY10,AC096746.1,AL389889.2,AL606534.2
ULBP1,TRGJP2,AL035250.2,AC026369.3
AC083864.2,AC073257.2,AC120498.2,SMIM32
AC098934.4,HLA-F,AL032819.3,AP005242.3
ARF3,AP000224.1,AC093525.5,AC092902.2
YIF1A,DIS3,OR1F1,AC012555.2
CBR3-AS1,AC012485.1,OR2G2,AC011139.1
C7orf31,PADI4,OR2T4,AF064858.2
ALKBH8,SCGB2A1,OR14C36,AP000962.3
ETV4,CHGA,OR2M5,AC234917.2
AC002057.1,IL17RB,AL031687.1,AL049648.1
AC092807.2,ARL2,AC018861.2,PTPDC1
PLCE1-AS2,C1QB,WFDC12,AC116914.2
DMRT3,AC026333.4,WFDC5,AC141424.1
TAFA1,NHLRC1,OR2T3,AC011481.1
SMIM11B,AL163952.1,OR2T2,LINC02588
AC022167.1,AC073569.2,GAGE12H,GYPC
AL513327.1,UQCRHL,AL121988.1,ZKSCAN5
ERCC2,ODC1-DT,XAGE1A,AC000068.1
FNIP2,AC068790.2,AC245177.1,DBH-AS1
PCBP1,AC134775.1,KRT6C,BTNL9
SLC25A24,LINC00641,KRT6B,LINC01366
AC020907.1,GRM2,KRT84,AC090425.3
AP005136.3,AC064874.1,HOXC-AS1,LINC02193
AC243829.2,AC005899.6,HOXC-AS2,MPL
C12orf66,UTS2B,HOTAIR,AC022762.2
LINC00113,AC112236.2,AC114798.1,AC006348.1
DLGAP5,AC100843.1,AC245052.1,AC020908.1
MCMBP,AC003043.1,AC105343.1,AC021739.2
AC133550.3,AC104633.2,FBXW7-AS1,AL731563.2
AL022328.2,AL035252.2,AC025252.1,HMX1
TBC1D2,AL157813.2,TRIM75P,AL445222.1
NR1H3,AC008056.3,AC079768.2,OR2L13
ZNF695,SMIM33,AC096736.2,AC046168.2
TGFA,AC092925.1,AC025154.1,LINC02606
FAM219A,AC063938.1,LINC02396,CENPQ
AC011498.1,ZC3H3,KRT85,AL355304.1
EVA1A,AL021395.1,AC008753.3,AC005041.3
AL118558.3,AL023803.1,OR2G3,ZNF22
ACOT4,TAF13,AC007879.5,VN1R1
ABHD11,F3,AC109824.1,ZNF2
TRMT61A,AC009562.1,WFDC6,TCTEX1D4
SHLD3,ZFR,AC013509.1,AC005696.4
AC002558.3,HPS5,AL358176.1,TMEM155
KXD1,CLEC2L,AL356361.3,AP001267.3
AC016737.2,SYK,BECN2,AL356512.1
ASH1L-AS1,AL035461.2,AL590483.2,SHMT1
AC055811.1,CD300LG,AL590483.4,TYK2
Z93943.1,AL139801.1,OR14K1,AC087623.3
AL034417.4,AC083805.1,VN1R4,SERPING1
ARAP2,NARF-IT1,AP000552.4,LINC02450
PCDHGC3,AL355835.1,AC211486.6,LINC00705
LINC01213,CD70,AC211486.8,AC104794.2
ZSCAN21,KCNF1,AL050402.1,AC099313.1
EID3,AC091932.1,AC024270.2,AC011468.3
CXorf21,PDYN,AC244250.1,AC005921.4
RPUSD1,NOP53-AS1,AC048382.4,AC234917.1
NPIPA9,LINC01985,LINC00052,AL031055.1
GLIS2,AC127070.1,AL138799.2,LINC02548
F13B,ROPN1,IGHV6-1,PRSS57
AC114550.1,AC008060.3,AC092807.1,AC104823.1
AC010941.1,AL355596.2,AL358976.2,AC211486.2
AC011374.3,P2RX2,AC103564.1,AL121872.1
LINC01007,EFNA1,AC007652.2,AL592494.2
PRKAG3,PLEK,AC134508.1,TMEM51-AS1
MYMK,TSSK6,AC133040.1,AC002116.2
AC104633.2,AC233702.7,AC017015.2,TEN1
AC100843.1,LINC01275,AC099542.2,AC022154.1
MAGI2-AS1,AC083836.1,AC090877.2,AL354760.1
EGFLAM-AS2,CTU1,AC121764.3,ALLC
AC092925.1,SERTM1,AC098657.2,GPATCH1
AL136368.1,PHOSPHO1,AC104237.2,C16orf89
AC112236.2,TSGA10IP,OR10A6,AC095056.1
AC093581.1,AC025871.3,OR5P3,AC008759.3
AC007493.2,RPL41,ASCL3,AC005082.2
AC022973.5,RO60,TRGV1,HIST1H2BJ
AC008056.3,NCAM1-AS1,TRGV3,AL590666.2
AL162872.1,AC025857.2,TRGV4,RP1
AL035252.2,AC113615.1,TRGV5,PTGS1
AP001596.2,AP001107.2,AC004837.3,SP4
AC136475.8,SRRD,AC022929.1,AP001007.1
FABP1,AC093519.2,AP000550.2,RECQL4
AC008763.1,AC245427.2,ANKRD63,AC034111.1
GABRR3,AP001363.1,IQCF6,ITPRIP-AS1
CYP7A1,AL590491.2,ARHGEF19-AS1,AC040934.1
CRISP3,HMBOX1-IT1,RCC2-AS1,AC211476.6
AC003043.1,AL110505.1,KRT33A,LY6G5B
SMIM33,AC008750.7,KRTAP17-1,RNF123
MEX3C,AC093912.1,LINC01318,AL031432.5
AC020978.6,SYNGR2,AL713851.2,AC090559.2
FBXW2,DNAJC5,AL441943.1,HAMP
AC004148.1,HBD,LINC02639,TMPRSS7
AL355472.2,TOMM20,AC013356.4,FCRL2
EMID1,LINC01280,TRGV11,LINC01700
SLFN11,FAR1-IT1,TRGJ1,AC026771.1
FASTKD3,RBMS3-AS1,TRGJ2,KCNJ8
NSMCE4A,TSHZ1,TRGV5P,OR7A5
CYREN,AL353796.2,TRGV6,EEF1AKMT1
CNDP2,DMRTC1B,TRGVA,LINC00407
SNRPB2,ERG28,LINC02729,AC018521.7
AFAP1-AS1,AC135012.1,MRGPRX1,RDH16
AC092810.3,AGFG1,AC078851.1,MRPL45
AL512380.2,MARCO,CDRT7,LINC02384
DMAC1,URB1-AS1,AL161452.1,AC027373.1
LINC02785,AC009005.1,KRTAP1-4,FP565260.3
HARS2,AP001469.1,KRTAP1-5,AC090337.2
PHB2,LINC01140,KRTAP3-2,AL136099.1
LINC02352,IKZF3,KRTAP3-3,AC087286.3
FBXO46,AL360020.1,KRTAP4-12,AC093516.1
AL161756.1,AC087855.1,FRG2B,AC022535.2
RPS6KA1,AC015871.1,BHLHA15,LINC02273
AL136317.2,AL162385.2,RIMBP3,AL139316.1
