bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
ZW10,DPP8,TYW1B,MIR3150BHG
TONSL,PRKCQ,DEPDC7,AC007998.3
BUD23,TRPV6,SLC12A4,AC012625.1
AL451062.1,AP006333.1,PRR18,AC091153.4
SOS1-IT1,HMCN2,CCDC61,AC096576.2
PPIL3,SKAP1-AS1,AC253536.3,AL050309.1
DHDDS,HES1,PRKAB1,AL353595.1
MANSC1,IL17B,SMYD3-IT1,PLPP2
TADA2B,AC114341.1,AZIN2,TRH
AC104653.1,ASTE1,TFAP2A-AS2,AC079841.2
UQCRB,C17orf78,EWSR1,OGN
LINC01550,CCDC93,DHCR7,AC011815.1
GTPBP3,AC011912.1,BTNL2,LINC02177
PIH1D1,AC021148.2,DNAJB7,RAD18
ST7-AS2,RIPK4,LINC02233,KRTAP5-11
ABCB4,AL627309.2,LIPE,AC008088.1
TUFM,FXYD4,LMF1-AS1,AC107881.1
SLC66A2,SPIN4-AS1,NSG2,OTUD6A
EIF5B,AC108156.1,TCERG1L,SEMA5B
NREP-AS1,AL135999.3,AL133410.2,AC112503.1
MPG,AC006372.2,AC004522.5,LINC00240
TSPYL6,AC090044.1,RAB3A,CXCL2
AC079171.1,AC104116.1,AL109838.1,AC011445.2
AC133634.1,LINC00898,SPATA24,SMOC2
MIR194-2HG,AC011491.2,AC004034.1,AC026458.2
AP000769.2,DMBX1,CSRP2,KCTD14
AC145625.2,GSTA3,AL353708.2,CD59
AL157955.1,AC009803.2,WDR66,LINC01776
LGALS9B,LINC01352,MEGF10,CHRNG
AC099313.1,LINC02392,ACSM1,OCEL1
CPA5,CCDC188,AC020659.1,KF459542.1
LINC01298,AC027309.1,SBF1,GALK1
RNASE11,AC020743.1,AL359258.2,LINC02141
AC090607.4,TRIM31,PODXL2,MOBP
VSIG2,AC006398.1,GNL2,AC020913.3
AC025300.1,AC234644.2,EIF4E3,ANO4
LINC01603,AC104564.1,ARMC10,AC024940.6
AC097625.1,AC005009.1,BTLA,AC015921.1
AC016743.1,LINC02455,AC090772.2,AL032821.1
ZSCAN10,P3R3URF,SMYD3,USH1C
AL023802.1,AC007283.1,LINC02345,LINC02473
AC004672.2,AC007325.1,PHKG1,LINC02503
LINC02533,METTL11B,PSMA1,AC005674.1
TBILA,AC022395.1,AL158166.2,TF
WNT1,FAM193A,GNPTG,AC015712.1
LINC02380,CCL27,TLCD5,AC010197.1
AL121956.4,AC068672.2,RANBP3L,TDRKH-AS1
AC108002.2,LINC01990,AC092661.1,CYP8B1
PRY2,AC004973.1,AC103764.1,GPATCH11
AL049649.1,AL033527.3,AL023553.1,AL136984.1
AC253572.1,FSTL3,LINC02274,ABCG4
AC016716.2,LY6G5C,LINC00903,C9orf129
AC023906.2,SV2C,AL606760.3,RPL3L
AF279873.4,NT5E,OR3A1,AC073569.3
AL670729.1,TMEM177,BCAS4,AL451042.2
AL590004.3,LHCGR,AC007780.1,SPC25
LINC00184,SPIB,AC106894.1,TEX26-AS1
AC017006.2,AC090907.3,AP001830.1,LINC02680
MIXL1,AC073140.1,C6orf52,KIF7
ZFAND2B,AC074008.1,AL031668.1,C12orf40
AC022211.2,AC092666.1,AL035448.1,AC018802.1
LMAN2L,WDR5B,MEAK7,GABRQ
POLR2L,ESD,LRRC17,NOTCH3
POLE4,AP001437.2,TMEM198,ELANE
GCN1,AC010746.2,AC090971.1,MEPCE
CAPNS1,LINC02652,GPR3,AC105402.4
AC015849.3,AC115102.1,TNS4,AC008750.2
AC026356.2,AC104009.1,STK32A-AS1,AC097450.1
NPPA,AC087392.2,AL442067.2,MROH9
AC019186.1,AC005803.1,LINC01707,VSIG10
SLC10A1,AC022535.2,AC121338.1,AC105389.3
IL18BP,SOX9-AS1,OSTM1-AS1,AL133485.3
CTSK,AL157911.1,AL626787.1,MIR1-1HG-AS1
FBXL6,AC025062.3,HAS2,AC000068.3
GCSAML,PRSS3,NRSN1,LINC01561
AC025580.3,AP000688.3,PKD2L2,HES5
TMEM120A,AL451042.1,AC098820.1,AL355816.2
TACC3,Z93403.1,TWF2,FSD1
GTF3C4,AF121898.1,LINC02201,AC013402.3
C19orf53,AC096733.1,PAPSS1,TRIML1
WNT5A,HIST1H3A,LYN,AC147651.3
AL133259.1,AC099684.2,TSPAN16,GHRHR
TRPV2,DRAIC,AP000873.4,AC023302.1
HTRA2,CYP51A1,NGDN,AC004943.3
AC092828.1,VPS26C,NCOR2,DPP10-AS3
ZNF138,DDX25,AC092691.1,TEKT2
AL161734.2,QDPR,AP005482.3,SERPINB5
NMD3,AC005323.1,DSP,AC022201.1
PARVB,TTC39A,AL133255.1,PTCSC3
MAP2K7,AL139405.1,AC015813.3,LINC01858
AC074011.1,LINC02525,LINC01518,BCL2L10
NT5C3B,RAB40AL,AC015802.5,AL449106.1
OTUB1,AC008734.2,AC010501.2,AC021818.1
BPHL,AC008549.2,AC003988.1,AL590666.1
ZNF519,ATP2A1-AS1,AC025437.4,AC012186.2
BCS1L,DCDC2,AP000550.1,FAM166A
DNAJB11,PYY,AC026780.2,EPPK1
AAMP,KSR2,AC124248.2,PHLDB2
ALOX12-AS1,ERMN,LINC02058,AL133304.3
ABHD11,AC040173.1,TCTEX1D4,AL139381.1
AC020978.3,ALG9-IT1,PCDHAC1,ARSI
RFX2,AC004158.1,OR52N2,MND1
FAM160A1,AC093495.1,AC008543.3,LINC02548
TMED1,ADGB,AL136439.1,AC020779.2
SH2B1,NAV2-AS4,AC103952.1,AC025031.2
ABCC6,TMEM125,LINC00313,AC008738.3
CHMP1A,AL031123.2,SGCA,AC093912.1
CHCHD1,IMPG2,CCDC8,AC025917.1
C2CD2L,AC010531.5,TRIP12,AC007686.2
MTHFS,PLS3,AC135050.1,AC073254.1
MTMR1,SEC62-AS1,GRK6,CCDC148-AS1
AC005253.1,GABRA6,AC104532.2,LINC01479
TBCE-1,AL161891.1,ZBBX,AC137561.1
CAPN10,C3orf38,AC007298.2,PLA2G10
AC084757.3,Z98752.4,AC022210.2,LINC01208
ZC4H2,MT-CO3,AL583804.1,AL356277.3
EXOSC5,TSTD1,BNC2-AS1,AIF1L
DUSP7,AL158211.1,DRD1,CDKN1C
FKBP5,SIPA1L2,LINC00092,GDAP1L1
IGHG1,N6AMT1,ROCK2,AC051619.7
ITGAL,AC127459.2,CA4,CDHR5
TEX11,CYP2A13,KLF4,CCL25
GRIK1,NACC2,HRK,IL21R-AS1
AL513550.1,IPP,OGN,AC117481.1
AC093274.1,AGAP3,AF129075.1,GNG3
ZDHHC4,RSPO1,FGFR2,CEBPA-DT
ANGEL1,AC012603.1,AC093849.1,AC090948.1
TTF1,AC026369.1,AL121790.2,IL23R
AC009506.1,AC109347.1,AL355075.6,AC068473.1
PRELID1,AC188617.1,FSIP2-AS2,PIK3IP1-AS1
AP000866.2,AC005726.2,AP001496.1,MPL
SCAP,LINC02286,LINC01163,PRDM7
CCNA2,AL137246.2,SPOCK2,HIGD2A
AC064807.1,AC091685.1,FFAR3,AL354733.3
TGFB1,LINC01276,STC2,AC008507.4
NCAPG2,AP002755.1,CRCP,AL359762.1
MDGA2,MEIOB,Z95331.1,TMEM86A
AC022126.1,LINC01362,ZC3H11A,AC011611.4
DNAJC30,MAJIN,LINC01679,FHL5
GATD3A,AC004556.3,AC137810.1,AC011498.6
AC123768.3,U51244.1,SMIM24,ENKUR
SRM,CWH43,USP16,CENPQ
AP001372.2,AC092681.2,REN,VWC2L
CYP1B1,GCOM1,AC007349.1,AC010615.2
HIST1H3H,OCM2,SPART-AS1,PDZK1
MED21,AC011479.4,AC021733.4,GRM6
AC006033.2,AC097375.5,LINC00539,AC073657.1
AC106864.1,LINC02238,TRIM16L,AL109910.2
AC246787.2,AC016987.1,AC013460.1,AL391987.3
HIST1H2BE,AC007652.3,IGKJ5,AC022893.2
LINC00623,FAM240C,FAM72B,AC234582.2
SEC22C,AMHR2,AC105935.1,AC091182.2
LINC02470,AC119677.1,UFSP1,AL023775.2
SUCLA2,SCRT2,FAM168B,LEMD1-AS1
NKAIN3,LDAH,DAP,AC116337.4
TP53TG1,AC011477.2,MIR155HG,AC021097.2
RABGGTB,AF279873.3,AP002358.1,C5orf66
IL12RB2,AL121985.1,AC022966.2,AC012673.1
FRY,TMEM245,AC006441.4,LRRC3
AL157938.3,ITGA11,QPCT,AC087175.1
LRRC70,SELENOM,AL136119.1,C6
ZNF790,RPH3AL,CLUL1,AP002505.1
CFAP61,AC022031.2,PHAX,PGA3
ZNF234,BACE2,PLEKHD1,AC022239.2
MAMDC4,HMCES,LINC02482,SIX3-AS1
RAB27B,TMEM254,SFRP4,AC006441.4
COA5,AL451166.1,KCNIP2,SCYGR4
AP005329.3,IGSF10,BTC,AP003027.1
TMEM185A,HCCAT5,XRCC3,TRAV13-1
AXDND1,C22orf39,KCNK4,AL139424.1
AC022558.2,LINC02576,LINC00237,AC098483.1
KCNQ5,CSMD2,MAPK4,AC093642.7
PLPBP,AC099811.1,EMX2OS,PRR35
LINC02812,THSD4,R3HDM2,CKMT2-AS1
VARS,FSTL5,SCARNA9,AC046168.2
GAS6,AL139807.1,AC019118.2,AC106858.1
RIPK1,AC099489.3,MED19,AC068888.2
VPS4A,CES5A,AC006364.1,CYP2B6
AC087071.2,LINC02160,PDE1C,FAM161A
ZSCAN18,AL109923.1,CCN1,EYS
AC109492.1,AC008124.1,DIS3,AC104803.1
FUNDC1,AC005845.1,AC234917.3,RGPD1
ZNF555,PKD2L1,MMS19,C11orf87
SEPTIN10,AC108673.3,DDX20,LINC02585
ATP23,VPS36,CHST5,AC068733.3
SERTAD3,AC097480.1,FAM242F,AC079148.2
TFB2M,AL109829.1,AC009095.1,LINC02020
STK35,CD2BP2-DT,SRA1,AL391834.3
LINC00221,TRH,TMEM267,AC104809.2
LINC01944,MAFA,FAM76A,AC006238.2
AC046168.1,FSBP,LINC00501,THEG
AC007342.4,MYH6,FICD,TMEM196
LINC01495,HAO1,NLRX1,GPR62
AC025259.3,AC093307.1,GGT1,LINC02395
IFNA2,GNA11,LINC01999,ADCYAP1
AC092159.1,AC079340.2,AC079949.5,NLRP4
HAO1,AC011933.2,AC116158.2,AC111170.1
LINC01833,AL035665.2,NPNT,ATP2B3
SVOP,TRAV17,MRPL52,AC079340.2
AP1AR,AC005759.1,IL2RB,FRMPD3
RASGRF2,RASA3-IT1,PEX10,GAB1
SNN,AC022596.1,FP236383.4,AC048341.1
NSMCE1-DT,HCG15,MCHR1,PIDD1
ARHGDIA,LINC01221,LINC00330,MAP1A
AL022069.1,ATOH7,AL359962.2,AF127577.3
TBX10,AC009902.2,LINC02318,HHIPL2
LINC00866,AC034223.1,ZNF497,OVOL1
DGKH,LINC01166,AL049597.2,LINC02002
AC112196.1,AC012325.1,AL132989.2,PITX3
ZNF236-DT,MAPK6-DT,AL109806.2,CRYGB
AL592295.3,FAM66E,AC010999.1,APOL5
KDELR1,AL590432.1,SCAT1,AC024560.4
TMEM39B,DNAH14,FGF23,AL031667.3
AC134772.1,AC006042.2,AC073896.2,PROM1
RELL2,ZNF486,AC068205.2,LINC01256
LIG4,FAM111B,SLC26A9,BX323046.2
C7orf61,BIRC6,TMEM235,MIR663AHG
ZFYVE27,HS3ST5,DCPS,LY6G6C
CCDC127,PDGFD,KRBA2,AC008840.1
TXLNA,RSKR,ZNF30-AS1,PACSIN3
SNRNP25,LINC01436,AL137003.1,AFDN-DT
CCDC168,DNAH3,AC117481.1,SKIDA1
MRPL47,MEI1,Z97353.2,ODAPH
ARHGAP45,AC096642.2,LPO,AL355836.2
GTF2IRD2B,PLAU,AC015909.2,KCNF1
WDR76,LINC00622,PARP15,AP006219.2
SLIT1,AP002433.2,AC233992.3,AP000424.1
ARHGAP30,ZNF843,AC022001.3,HS6ST2
CNOT10-AS1,MRFAP1,AL442071.1,AL445430.2
TMEM218,C15orf39,AC090907.1,AC005329.1
ZNF510,AC005537.1,POU2F2,AC019118.2
AC005786.3,AC009542.1,GZMA,HPN-AS1
GLIPR1L2,AC128707.1,AC008555.5,AC024028.1
RBBP5,AP005209.1,AP000255.1,SLC4A10
NENF,MED30,LINC02338,VSX1
TYK2,SLC26A8,AC012625.1,AC103987.2
PUF60,PROX1-AS1,FRMPD3-AS1,AL365205.4
NUS1,MAX,CCDC105,LINC01007
NUDT18,LINC02249,AL391097.1,LINC01202
MUL1,CDH19,AC002074.2,BHLHB9
RPS24,CHRNA1,OR1N2,CD163L1
Z97192.2,MTRNR2L6,AC007998.3,AC010998.2
DCUN1D2,ERVFRD-1,AL137002.2,AL031056.1
ZBTB20-AS2,NEDD9,AL133395.1,LINC02281
NBPF20,CATIP-AS1,AC107980.1,ARAP1-AS1
SMIM10L1,SPOP,AC103591.4,AC011676.1
NDUFB6,LINC02069,MIR3150BHG,AL121845.1
NUTM2D,LRRC27,NKAIN3-IT1,PLIN4
SNAPC4,DGKE,LINC01829,AC016876.1
AC087623.3,DDO,NPEPL1,LINC02808
IFI27L2,UBQLNL,AC087276.3,AC027045.2
WFDC11,LINC02026,MSH3,CFAP65
AL627309.3,AL139317.3,MRPS7,AC092070.3
AC110751.1,LRP12,AC135782.3,AL139316.1
AC126121.2,MIR3945HG,AC009090.1,NANOGNB
AC044802.2,AL358333.2,SMCO1,WNT16
AL133485.2,AL513548.3,KCNS2,PRR15L
AC092114.1,MSANTD2,ZMYND10-AS1,TPM4
AL136439.1,AC005519.1,LINC01351,FHL1
RFX6,AC012443.2,OR10K1,LINC00599
AL354864.1,ZNF561-AS1,AC104667.1,AC067930.8
GP2,AL589863.1,NLRP14,PAK5
AC011901.1,AP000820.2,AC073176.2,AC078795.2
AC125421.1,SPACA7,SNAP47,TMEM95
AC015802.5,RLN1,KCNE2,APOB
AC068418.2,GRM5-AS1,AC132872.3,AC068790.4
AC112236.3,RPL34-AS1,AC090186.1,GUCY2C
LINC02058,AC090403.1,OR6N1,C1orf194
AP003559.1,AC069234.2,AC010491.2,PCDHB14
AC104076.1,SLC5A10,MRPS25,ERAS
AC098869.2,NIT1,LKAAEAR1,CDC42BPG
ATXN8OS,TRIM14,RABIF,TRGC1
AC120042.1,HAS2-AS1,LSS,CHRNB4
AL158839.1,OVCH1,AC092053.5,AL360093.1
AC008581.1,PIP4P2,AC016526.1,AP003071.1
AC011389.1,CCSER2,UBTD2,AC091912.3
CFAP58-DT,CA10,VGLL3,COQ3
AL021877.2,EVC2,AC018643.1,AL354836.1
AC067960.1,CD151,CACNA1F,AP003900.1
AC009480.1,LINC02739,WDR86-AS1,TRAF7
AC025437.4,AC010536.1,AL512641.1,AP005209.2
ARSD-AS1,AC020741.1,RHOA-IT1,LINC01311
OR14J1,FAM170B,TXLNA,AC108727.1
AC011824.2,SLC10A6,ATAT1,SCNN1G
LINC01518,SLC17A6,AP001042.1,LINC01856
LINC02515,C16orf96,FGF18,C9orf116
AL031847.1,AC117473.1,GACAT2,AC100810.3
TMEM108-AS1,TTC32,KIF5A,CCNB3
AL161640.3,TGM6,PHLDA2,AC040169.1
CNEP1R1,AL359644.1,CNTN1,LINC01315
TP53,AC090371.2,SV2A,AC087645.2
PCSK4,AL133406.2,AC090587.2,CCBE1
LINC00339,DGUOK-AS1,MAST1,LINC01913
POMGNT2,CYB5RL,AP002748.4,AC083805.1
MBD3,CX3CL1,SDF2L1,AC105137.2
DNAJC24,BAG2,TARID,LLPH-DT
WARS2,COX8A,C2orf83,AC005229.5
NXN,CSMD2-AS1,LINC01841,LINC01983
COA3,AC140125.3,CYP24A1,HIST1H1A
C2orf91,AC114954.1,C10orf90,HSPH1
AAAS,Z98745.1,PTPN3,MAL2-AS1
L3MBTL2,AL592528.1,ZNF473,AL136981.3
JRK,CEACAM6,AC008680.1,PLS3-AS1
MSH2,LINC01778,LINC01481,SCN5A
RDH14,AC084782.2,LINC02539,TIMP3
GALC,LINC02717,AL691432.4,AC123912.4
DGUOK,AC025437.3,F5,AC074050.4
CSNK2B,AL356022.1,UTP11,LMOD2
AC004593.1,AC019155.2,THAP4,AC114757.1
AC004702.1,AC013269.1,IPPK,AL449403.1
VRK2,IRX6,LINC01554,CIB4
AL109811.2,DAZ4,GIPR,PRDM8
PSMA4,AC136285.1,SEMA3C,AP006621.3
MAP3K2-DT,AL008635.1,LINC00395,AC083809.1
MTX3,LINC01649,AL138921.2,AC074008.2
GRIPAP1,SLITRK6,AC004584.1,GABRP
AC007387.2,AL162388.2,AC137932.2,LINC02037
PRDX2,AC215522.3,PATZ1,NUDT18
TMEM131L,DEFB123,CHST3,AC017002.6
IGKC,OR14A16,CAVIN4,AC018645.3
ZNF284,S100P,AC090517.2,TPBGL
ZNF425,SNTG2,LUM,TMEM31
MELTF-AS1,LSS,EPX,ITCH-IT1
UBQLN4,AP001816.1,POLR3C,FAM180A
ZBTB45,CXorf58,SLC25A19,AC124067.2
SPATA3,RPL37A,PYCARD-AS1,AC022509.4
TNFAIP8L1,SLC6A19,ZNF454,TEPP
FNTB,AC018511.2,ARMC3,HIST1H4J
ASH2L,HIST1H2BO,SEC14L2,AC092645.2
DPH3,LINC00954,SLC13A2,AC096555.1
CNGB3,UQCRHL,AC061961.1,AC138696.2
ANKRD28,ZNF793-AS1,CBS,LINC01535
AC025283.2,MIER3,AC012442.1,AC116565.1
TMEM167B,AIPL1,LRRC53,RIMS2
NLN,CYP3A7,FMOD,AC026471.5
MRPS21,FAM27E3,SOX7,AC008972.2
YJEFN3,HBA1,WRAP73,AKAP3
SLC43A3,PAQR4,AC008761.1,PCCA-AS1
LINC00900,UHMK1,NFE4,AL137182.1
ENOX2,AC010247.2,AC064874.1,CCNF
ZNF775,AC010320.2,AC090772.1,AC021851.1
DNTT,LINC02413,DCAF6,ABLIM3
AC092910.3,MYLK2,ANKLE1,AL365214.2
ENDOG,AC107027.1,IL1RN,CES4A
PCYOX1L,PDE6G,SORD,AP001063.1
POLE,WDR38,AC079089.1,AP005131.4
TSPAN14,P2RX2,AL360012.1,AC116158.3
AC007036.2,AC091953.1,PRKCZ-AS1,AC016042.1
USP6,AL390719.2,AC027801.4,BBS10
AC092171.4,AC011473.3,C19orf25,LINC02271
AL451085.2,AC104211.4,AC037487.2,CCL26
STARD3,RNF113B,HPGD,DIAPH3-AS2
KHSRP,LINC02173,AP001063.1,AC097375.4
B3GALNT1,PATL1,SSTR3,AC063944.3
SPPL2B,ZNF85,LINC00457,AC006130.1
PPME1,PRCD,ITIH4-AS1,AL592146.2
TXNRD2,AL928970.1,TINAG,FUT6
TLE5,AC064834.1,DPH2,EHF
AC013640.1,HCST,SCAT2,CHST1
TMEM9,WNK2,SPHKAP,ARHGEF19
FADS2,AC092652.1,AC025682.1,GGT5
SPTSSA,LINC02400,SPATA45,AC117528.1
NUP62,AC024475.1,AL392023.2,AC111182.1
FN3KRP,CRHBP,AC016026.2,IER5
SURF6,CRY1,MIR5689HG,CFAP45
C18orf21,IRF3,AP003696.1,AC009318.3
PACSIN2,CLNS1A,LINC02836,LINC01209
DAO,ST7L,ZSCAN21,TAC3
FAM114A2,AL355881.1,DNAI1,AC009159.2
ZBTB20-AS1,TPBG,SYNPR,ECRG4
EIF2B1,ICA1L,AC010082.1,GRM5
EMG1,SLX1B,AL021978.1,LINC02810
LINC02428,AC005304.2,AC017028.1,AC073934.1
ARSK,AC108058.1,TMEM246,AC068282.2
NFYB,DHX35,KCNH3,STEAP2-AS1
ITPR1-DT,F5,MRPL11,AC092640.1
ZDHHC12,LINC02672,AC021755.3,DOK7
ETFRF1,AFAP1,AC112178.1,PJVK
RBFADN,AC079848.1,PNLIPRP1,RBM15-AS1
HTRA1,EID2,BX649601.1,PTGES
REXO2,MRPL44,LINC00251,EBP
PIGS,ASB7,AC008992.1,SBSPON
AC130895.1,LINC01698,LINC01685,AC012065.4
NAPA-AS1,CTNND1,AC027290.1,AC116651.1
CCL24,AL596244.1,AC083862.2,AC010333.2
LINC02276,AL807757.2,PRICKLE2,STXBP5L
AL035634.1,NUTM2B,LRRC32,AF130359.1
DMAC2L,AF106564.1,CAVIN3,AC010327.5
AC090515.2,AC135279.4,AC005261.2,LINC02263
ZNF611,AL121757.1,AC136475.2,AC124242.1
DEF8,LINC02176,LINC00311,MUSTN1
VIPR1,NXT2,AL356737.2,PTGER1
APBA3,ZNF131,AL359182.1,LINC00652
TRIM61,Z82215.1,OARD1,AC090531.1
LLGL2,CAMK2N2,LINC00502,MAEL
MCC,SH3GLB1,PLA2G10,MGAM2
HELLS,FP236383.5,ACOT8,AL450998.3
KMT5C,ABCA12,KCNK7,AC021236.1
AC007952.4,SLC14A2-AS1,APOL4,ARHGEF7-AS2
AL662873.1,AL021918.3,AL513323.1,IFT74-AS1
ADCY3,AL353796.2,MTMR11,AC013762.1
RUNX1,AC108676.1,BCL2L12,KRTDAP
CLTB,RASIP1,AP1G1,CXCR1
TMED3,AL137847.1,DOCK10,AC136475.4
PPP1R26,SPSB1,AC008147.2,AC027338.1
MED18,CNTN4,ADAM17,AP001065.3
WRAP73,RNF185,RSPH9,AC137894.1
MLEC,AC022079.1,ZNF415,AC091564.6
PRKCA-AS1,AL136295.2,INHBB,AL133167.1
AL139379.1,AC067750.1,RGS11,AL356481.3
SLC35B1,AC006480.2,CASC9,AC010329.1
C17orf49,MAGI1-AS1,SCGN,LINC02437
AC092140.1,MDS2,GRB7,PRKAG3
AL359546.1,TAS2R3,PFN4,AC007218.2
AL355612.1,AL161457.2,MMP28,AC016629.2
LCMT1,UPP1,FOXD1,FRMD7
AC078846.1,OTUD4,AL109936.6,OTOP2
AC009803.1,UBE3D,AC092651.3,AC011383.1
AC012613.1,C19orf33,AL139120.1,LINC02847
AL358075.2,AC015802.4,TMEM45A,AL365318.1
CCDC182,RAMP3,FAIM,AC011511.3
AC128709.3,AC012414.3,RTKN2,AC129926.1
LINC01822,LINC01487,LINC01019,LINC02004
AC112250.2,LINC01522,AP001107.1,GABRE
SNRPC,AC093849.3,SLC23A3,AP003352.1
GRK6,NFKB1,PTX3,AC055758.2
GOLGA8H,GPR1,AC006130.3,OPTC
SNED1,FAM209A,LINC01754,AC092059.1
COPS4,CACNG2,NME5,AC084030.1
OCEL1,DNM3OS,PSME2,AC007349.3
CCDC59,LBX2-AS1,AL354754.1,HS3ST6
EIF3L,AJ003147.2,AC093495.1,LINC01058
ARSA,AL031673.1,STK31,LINC02442
GADD45GIP1,AC016705.2,CIAPIN1,C12orf81
VIM-AS1,DSG1-AS1,AL162385.1,AC005209.1
CD109,COQ10B,LINC01381,PCDHA3
FPGS,SULT1A3,CYYR1,OR7G2
BFSP2-AS1,AC074011.1,FAM53A,AC133565.1
TTC21B-AS1,UFM1,CCDC13-AS1,AC010207.1
KIF3B,LINC02811,AL645608.2,SFTPA2
TNPO2,CAPZB,AC087612.1,Z98949.1
DDN-AS1,LINC01748,AC244090.3,LINC01596
SLC25A44,AC027796.4,AC093206.1,IL24
RBM15B,NAXD,MRPL58,AC119673.1
AL627171.1,AC007610.2,PARP3,AL138808.1
FP565260.1,AL353613.1,AP002992.1,AL122020.2
ZFHX2-AS1,MDK,ASCC2,LINC02508
CAHM,MICA,PMAIP1,AC093849.2
PARTICL,TNFSF18,AC068733.3,AC096666.1
TMEM141,UBE2T,AC005034.5,Z94160.1
VAV2,AC016405.1,AL022311.1,AC093503.2
AC007130.1,ZKSCAN8,AC007193.1,FOXS1
CIITA,SLC49A4,ADAMTS19,AC080112.4
LINC01238-1,BET1,AC022506.2,AC129510.2
AC021851.1,GOLGA7,FADD,AL138916.1
CR786580.1,AC012404.1,LINC02446,LINC01532
KCTD17,AL512603.2,VMAC,AL138689.1
TEPSIN,C3orf49,AL078581.4,AL357375.1
LINC02207,SOCS2-AS1,AP002807.1,GKN2
SLC25A33,KIF6,AC008747.1,AC093833.1
GALT,RC3H1,LINC01926,AL355338.1
C22orf34,GPBAR1,AC090138.1,AC022679.2
AC021321.1,AC159540.2,AL133475.1,IGSF9
N4BP2L2-IT2,AL353660.1,EDAR,AC096734.2
EBNA1BP2,NUP54,AC025822.1,C10orf71
PLAU,AHNAK2,AC005264.1,AC008766.1
AC010168.1,AC006064.5,AC079601.1,AL078587.1
LINC02080,LINC01315,AL732314.4,AC006019.3
RNPEPL1,TM4SF20,TSPEAR-AS1,AC099499.2
CC2D1B,MT-ND1,PLCG1-AS1,AC107029.2
AL589863.1,ZYG11B,LINC01348,APOF
AL031674.1,AC005842.1,ACP4,AC006459.1
LINC01138,AL161640.1,AL390198.1,AC073172.1
AC016747.1,EBLN3P,BRDT,AC026100.1
FBXO10,CHST14,AC007192.2,PPIAL4H
TRIM26,AL359313.1,ARL11,AL163953.1
EFHC1,LINC02624,LINC02814,AP001531.1
PAGE2,AL589642.2,TBC1D26,LINC01898
AC015908.4,AC106820.6,MEP1A,GPR173
AC137695.3,AL161938.1,FSTL1,PHYHIPL
AC110792.2,LINC01872,RDM1,RANBP3L
AC002128.2,AC009019.1,LINC02631,LINC01686
AC007431.2,AC016576.1,VIL1,AL358472.2
AC093894.2,AC010463.2,BRF1,ZNF513
LINC02748,AC105020.3,AC009271.1,AP001033.1
AGBL5-IT1,HCN4,LINC01622,INMT
LINC02820,C7orf65,AC103874.1,LINC02160
AC090377.1,SLC36A2,AC013480.1,SOSTDC1
GRP,RBM5-AS1,Z69666.1,AC005682.2
AC084782.3,LINC00526,EDN1,MYH1
AP006216.1,STOX1,PALB2,AC009704.3
DLGAP1-AS5,SPINT1-AS1,AFDN-DT,AC007652.3
AC034102.8,AP000146.1,AC024940.6,U51244.1
LINC00382,ESR2,AL121839.2,AC023137.1
DPYD-AS2,AC117394.2,AC090527.3,ETV2
AL021707.3,GCHFR,CHRNA7,AC048344.1
PGR-AS1,AC123912.1,MRPL12,AL355974.2
LINC02439,AL139243.1,CFI,IRX5
TDGF1,AC012673.1,AC069366.2,LINC02647
LINC01659,AL138820.1,KCTD3,AC009152.1
AC010420.1,AC007878.1,USP21,AC108037.1
AL023881.1,RHOU,PCBP3,AC119677.1
AP002001.3,ARL13B,AC100839.1,AC243965.2
ZNF32-AS2,SALL1,ANKRD62,AC020891.1
AC239584.1,HLTF,NOP10,AC008972.1
AC099550.1,AL121990.1,LINC02601,PCDH9-AS1
AC091053.2,LITAFD,REP15,AC005153.1
ADH6,AC009230.1,LINC01616,AC006145.1
AC008663.2,HTR3D,ROBO4,AL162632.3
AL355474.1,AC093110.1,AL035661.2,CISTR
OR1L6,FAM66B,C17orf102,PRRX2-AS1
CTAGE1,RAD54L,ACTL8,AC084114.1
SLC34A1,MAPK1IP1L,DPP10-AS3,Z97192.4
AC096540.1,INE1,AC004771.5,TPM1-AS
MYH8,FRS2,AL135926.2,AL132712.2
HMX3,WDR7-OT1,AP003400.1,LINC01560
AC009509.4,AL163192.1,AC012313.9,AC146944.4
AC068787.5,SLC25A28,AL592078.2,AL133215.3
Z82244.2,PCYT1B-AS1,AC008760.1,AC020910.2
CR1,AC099567.1,AL355836.4,LINC01509
VPS28,AC068831.6,AC103810.5,AC093298.2
KRTCAP2,KIF26B,LRCOL1,AC092636.1
PBX2,AC092718.5,AKAP8L,AL158070.1
SDF2,LINC02139,AC079336.5,AL589765.6
AC138932.5,SYCP2,TRMT44,TRARG1
ZNF816,PAXIP1-AS2,AL390208.1,AC022762.2
TMEM116,DHX32,AL121890.2,KCNB1
AC025159.1,AL021393.1,TRAF5,AC097532.2
THAP9,ING4,PTPRJ-AS1,HECW1
TPST1,TACR2,LMAN1,AGBL2
RASGRP2,HJV,AC245297.2,DDA1
AC110611.1,AC005014.2,AL122035.2,STK31
ACTR1A,NUP62CL,SPOCK3,AL035425.3
SUSD6,AC106798.1,USP12-AS1,ACSM2B
AC009951.6,LINC01923,FAM66A,CDH18-AS1
COG7,DCX,MIR4500HG,FST
SP2-AS1,KLK5,MYO1C,AL161734.1
