earlyAD,lateAD
WNT2,AL499627.1
ADAMTSL4,OR2D3
GAPLINC,IGHD1-20
CD93,IGHD6-19
RASA3-IT1,IGHD5-18
AL596330.1,IGHJ4
HS3ST6,IGHJ3
AC012309.2,IGHJ2P
TRAT1,GPR32
AL157896.1,AL603962.1
NR2F2-AS1,AC009365.3
HEMGN,AC020914.1
AC011511.3,CGB5
BEGAIN,AC008687.2
AC027088.2,AC008687.3
AC004687.3,AC008750.1
AC009835.1,AL512366.1
AP000525.1,AC108448.1
OR1E1,MRGPRG-AS1
LINC00374,AC123788.1
ANKS4B,IL17A
AC008750.3,AC051649.1
AC010336.2,KRTAP5-5
PCP4L1,FAM99A
AC005920.3,LINC02708
KIAA1614-AS1,AC061979.1
PROKR2,SSTR4
LRRC37A,IGHJ2
F7,IGHJ1
TFAP2A-AS1,IGHD7-27
AC007375.3,IGHJ1P
LHCGR,IGHD1-26
SFRP4,OR52M1
TAS1R3,IGHD3-3
C1QL2,IGHD2-2
AC073052.2,IGHD4-17
AL645608.2,IGHD3-16
ABCA13,IGHD2-15
CTCFL,IGHD1-14
PSG1,AL136982.7
AP000962.3,IGHD6-13
PLCH1-AS1,IGHD5-12
AC023669.1,IGHD4-11
AC013549.3,RFPL4AL1
LINC01868,OR52W1
AC021506.1,OR51B6
SPANXB1,OR52D1
AP000654.1,DEFB132
LINC02047,IGHD2-21
AC092115.2,C20orf141
CYP26A1,OR51F2
AC002064.1,OR51T1
SLFN12L,AL590227.1
LMO3,AL049555.1
AL049629.1,AL356277.2
AC011603.1,OR52J3
AL121992.2,SSU72P5
LINC01052,SSU72P3
TSPEAR-AS1,AC245036.5
LINC00111,IGHD3-10
AC009884.1,IGHD6-25
AC138811.1,IGHD5-24
AC073530.1,IGHD4-23
HNRNPA1P48,IGHD3-22
AC079203.2,NPBWR2
AL353789.1,AC135068.2
TBC1D3I,AC134981.1
LINC01736,IGHD5OR15-5B
LINC01169,IGHD4OR15-4B
BTNL3,IGHD3OR15-3B
AC002398.1,IGHD2OR15-2B
PSCA,IGHD1OR15-1B
AMIGO2,IGHD3OR15-3A
ADH6,IGHD2OR15-2A
PCOLCE,IGHD1OR15-1A
SFRP2,LINC00226
MAGI2-AS2,IGHV1OR15-9
AC092652.1,IGHV1OR15-2
DIAPH3-AS1,AC006455.5
AL133406.2,AC006455.4
ZBED6CL,AC104457.2
FP236383.3,LINC01628
AL589765.4,AC114501.3
AL360091.2,AL136090.1
LINC02160,AL583803.1
MEP1A,LINC02722
AC007679.1,AC132216.1
OR52N1,CST4
AC021236.1,CST2
TMEM82,CST5
RNF216-IT1,AL109954.2
AL355916.2,AL391119.1
AC023510.2,AL110503.1
AC139718.2,IGHV3OR15-7
SCN7A,IGHD5OR15-5A
ACOXL,IGHD4OR15-4A
ADH4,AC073188.5
AC007750.1,IGHV4-34
ARHGAP22-IT1,IGHV7-34-1
PSG2,IGHV3-35
LINC01498,IGHV7-27
AC117394.2,IGHV4-28
CACNG6,IGHVII-28-1
TTLL2,IGHV3-32
AL160163.1,IGHV3-30
AC005696.4,IGHVII-30-1
AL592463.1,IGHV3-30-2
AL360013.3,IGHV4-31
AC093206.1,AC016820.1
REV3L-IT1,AC018716.1
AC092114.1,AC092447.8
CD5L,POM121L12
TFAP2B,AC135068.9
AC005100.1,AQP12A
TRDN,AC010768.4
AC079117.2,AC023442.2
AC093503.2,MIR670HG
LINC00337,AC092848.1
AC008937.3,LINC01751
CELF2-DT,LINC01729
AC013565.3,REG3A
AC019183.1,AL023913.1
KRTAP16-1,AL034430.1
KRTAP17-1,AL034430.2
KRT33A,AC118345.1
KRT37,AC069404.1
FAM236C,AC135068.7
KRTAP29-1,AC135068.8
TGIF2LX,AC011298.1
AC010760.1,IGHV4OR15-8
IGHV1OR15-1,IGHV1OR15-4
IGHV1OR15-3,PIK3CD-AS1
IGHV4OR15-8,AC243961.1
IGHV1OR15-4,AC107882.1
AC093726.1,ARHGEF19-AS1
AL139348.1,RSC1A1
AL035250.2,AC104695.1
FAM236A,GTSF1L
AC093083.1,RERG-IT1
LINC01216,AC090099.2
ZCCHC13,AC124301.1
CXorf49B,AL137078.1
CYP11B1,AL354766.2
CYP11B2,IGHEP1
AC004253.2,IGHVIII-22-2
KRT13,AC010745.3
AC092447.8,AC087318.1
AC011525.2,LINC01810
AC011518.1,AC010907.1
AL445933.2,AC012445.1
KRT38,AC011995.1
AC090506.1,AC106875.2
AL606534.3,PRAMEF1
KRT35,PRAMEF2
AC015911.5,PRAMEF7
OR5D14,AC019209.1
OR5L1,AC108865.2
OR4A5,LINC02514
OR4A16,AC108865.1
OR4A15,AC096659.1
OR4C15,AC093579.1
OR4X1,IGHV3-23
OR4S1,IGHV1-24
OR4C13,IGHV3-25
AC009410.1,IGHVIII-25-1
SCYGR2,IGHV2-26
SCYGR5,IGHVIII-26-1
AL121910.1,IGHVII-26-2
SCYGR8,IGHVIII-16-1
CPXCR1,IGHV1-17
LINC01218,IGHV1-18
AL590378.1,IGHV3-19
AC067747.1,IGHV3-20
AL591504.1,IGHV3-21
POM121L12,IGHV3-22
AC092848.1,IGHVII-22-1
AC063952.4,IGHV1OR15-3
AC093010.3,IGHV1-12
AL138899.3,IGHV3-13
CD1B,IGHVIII-13-1
AC093871.1,IGHV1-14
SCYGR7,IGHV3-15
AL732437.2,IGHVII-15-1
HNRNPCL2,IGHV3-16
AC245056.1,IGHV2-5
PRAMEF26,IGHVIII-5-2
NEU2,IGHV3-6
OR4F3,IGHV3-64D
LINC02222,IGHV5-10-1
AC136628.1,IGHV3-11
AC012507.1,AC010760.1
PRLH,IGHV1OR15-1
HNRNPCL4,IGHVIII-11-1
PRAMEF13,AC087369.2
OR5D13,USP17L3
LINC01784,DEFB106B
LINC02295,AC134684.11
AL162151.1,AC134684.9
AP001476.3,PRR23D2
AP001476.2,DEFB105A
KRTAP12-3,USP17L8
KRTAP10-12,LINC01742
IGKV3OR22-2,LINC01056
IGKV1OR22-1,AL499627.2
AC036222.2,BX640514.1
AC084706.1,AL450469.1
OR7C2,LINC01670
AL035404.2,TRBV2
PRAMEF18,CU639417.5
KRTAP4-2,AL355803.1
KRTAP4-1,AC025278.1
KRTAP1-3,MBD3L2
AC095038.5,AC133480.1
H2BFS,DEFB4B
AC025437.5,DEFB104B
KRTAP2-2,AL606534.3
KRTAP2-4,AC073429.1
KRTAP4-8,LINC01475
KRTAP4-16,AC100826.1
AL354766.2,IGHV1OR21-1
AL160413.1,AC093025.1
FGFBP1,AP000474.1
AL161945.1,AL109763.1
AL121902.1,CU639417.1
LINC00226,DEFA1
IGHV1OR15-9,DEFA1B
IGHV1OR15-2,AL133232.1
IGHV3OR15-7,LINC00905
IGHD5OR15-5A,OR10H2
IGHD4OR15-4A,AC078814.1
AL359238.1,OR7C2
NKX1-1,AC022506.1
AC092442.1,AC007269.1
PIGY,AC006357.1
LINC01657,OR2T34
AL109610.1,OR14A2
AL157955.1,OR11L1
AC135068.7,OR8D2
AC135068.8,OR8B4
AC135068.9,AL163974.1
AC135068.2,OR6X1
AC134981.1,OR6M1
IGHD5OR15-5B,TMEM225
IGHD4OR15-4B,OR6T1
IGHD3OR15-3B,OR10S1
IGHD2OR15-2B,OR10G6
IGHD1OR15-1B,OR10G7
IGHD3OR15-3A,LINC01718
KRTAP4-3,AL132655.3
IGHD1OR15-1A,AL389889.1
OR4C16,CXorf49B
OR4S2,FAM236C
IGKV1OR22-5,FAM236A
AP000424.2,TGIF2LX
AC125257.1,AL355096.1
PPY,OR8B12
PLCXD2-AS1,AC241644.3
KRTAP4-11,PPIAL4F
KRTAP4-12,LINC01015
KRTAP4-6,DSCR4-IT1
KRTAP4-5,AP001434.1
KRTAP4-4,AP001631.1
IGHD2OR15-2A,TFF2
TRBVA,AP006748.1
TRBV26,VN1R4
AC134684.11,AC008753.3
AC134684.9,KRTAP10-2
PRR23D2,KRTAP10-3
DEFB105A,KRTAP10-6
USP17L8,KRTAP12-4
DEFB4B,AC048387.1
DEFB104B,AP000431.2
AP001652.1,AP001486.2
OR5B17,FP565260.4
OR1S2,AL133387.2
OR10Q1,AL355994.3
OR10W1,AC022915.3
TRGV7,AC026904.1
AC126323.3,CGB1
LINC00388,CGB8
AC079031.2,AC025265.3
LY6L,BX322559.1
LINC01300,AL050303.1
AC073429.1,AL357518.1
OR52L1,CGB3
OR52E6,AC104350.1
LINC01438,AC013644.1
IFNL1,KRTAP12-2
AC096541.1,DEFB130B
AC108747.1,AL391832.3
LINC02041,AP006216.2
HOXD13,AP003174.2
Z97198.1,CLDN17
DUSP21,CLDN8
LINC02000,KRTAP24-1
TRGV6,AP001596.2
TRGV4,AC005256.1
TRGV1,AC010641.1
TRGV11,KRTAP21-3
SSU72P3,KRTAP19-3
OR6Q1,KRTAP19-4
OR1S1,KRTAP19-5
AC074290.2,KRTAP19-7
SPACA5B,AC113208.4
HOXD12,OR10C1
HOXD11,AC022690.2
HOXD4,KRTAP6-2
TRBJ1-3,KRTAP25-1
TRBJ1-4,KRTAP26-1
TRBJ1-5,KRTAP23-1
EVX1-AS,KRTAP13-2
AC004080.2,KRTAP13-3
AC007952.1,KRTAP19-2
AC148477.10,AC084879.2
AC140118.1,AC084365.1
AC117500.6,AC008993.3
S100A7L2,AL049833.4
SPRR2B,AL121612.1
SPRR2F,AL356017.1
LCE3E,KRTAP22-2
AC009531.1,TRBV21-1
AC007652.2,TRBV22-1
DSCR10,TRBV24-1
AP000696.3,TRBV10-3
CRYAA,TRBV11-3
AC004080.17,TRBV12-3
AC005281.1,TRBV12-4
AC092306.1,TRBV12-5
AC140125.1,TRBV14
AC021087.4,TRBV15
OR2Y1,TRBV16
AL162413.1,TRBV6-7
AL451129.1,TRBV7-6
LINC00362,TRBV5-6
AC118755.1,DEFA6
LINC02711,TRBV5-7
OR51B4,TRBV7-9
OR51A2,TRBV13
OR52E2,TRBV11-2
AC113331.1,TRBV12-2
AC117469.1,TRBV6-5
OR51C1P,TRBV5-4
OR51F1,TRBV6-6
OR52R1,TRBV7-5
OR51G1,TRBV5-5
AC113423.1,AC010486.1
OR2T5,AC117522.2
AC009412.1,AC096736.2
SSU72P2,AC079298.2
SSU72P4,CPXCR1
SSU72P7,TRBV7-7
HIST1H4G,IGHJ6
OR52M1,IGHJ3P
AC108448.1,IGHJ5
BHLHE23,COPDA1
LINC00029,TRBV7-3
OR51V1,TRBV8-2
AL121578.2,TRBV10-1
FAM47B,TRBV11-1
AC025271.3,TRBV10-2
AL450469.2,TRBV6-1
DEFB126,TRBV4-2
DEFB129,TRBV7-2
DEFB132,TRBV8-1
NPBWR2,TRBV5-2
AC073316.2,TRBV6-4
AC005224.1,CST8
AL133387.2,IGHV3-33-2
HOXA2,TRBV3-1
AC004129.3,TRBV4-1
OR2W3,TRBV5-1
OR2G2,AC092306.1
AC003688.2,PRAMEF27
AC109479.1,AC245056.1
AC090753.1,PRAMEF26
AC100872.2,HNRNPCL4
LINC01981,PRAMEF13
AC092336.1,PRAMEF18
AP001042.2,LINC01784
OR2W1,PRAMEF10
OR2B3,AC009558.1
OR12D3,AC073964.1
LINC00533,TRBV1
AC079171.1,TRBD1
MAGEB6B,TRBJ1-1
MAGEB5,TRBJ1-2
VENTXP1,TRBJ1-3
MAS1L,TRBJ1-4
OR2G3,TRBJ1-5
POU6F2-AS1,TRBV25-1
AC091770.1,AC068789.1
AC004869.2,HOXC-AS1
KRTAP10-7,HOXC13-AS
KRTAP10-8,AC010485.1
KRTAP10-9,AC008738.7
AC022360.2,OR6C70
GUCA2B,AC008794.1
AC073188.4,AC011525.2
AC073188.6,PRAMEF8
AC011474.3,AC011474.3
KRTAP10-11,AC093726.1
AP001065.4,HLA-DQB1-AS1
AL732437.1,AL662789.1
AC084035.1,AL137078.2
TRGJP2,AL049541.1
TRGJ1,AL357558.1
TRGJP,LINC01523
TRGJP1,AC126323.3
AC003687.1,AC025271.3
AC011824.3,ZCCHC13
TBC1D3H,OR4F5
OR5AR1,AC026950.2
OR5D18,AC110288.1
OR5L2,GCSAML-AS1
OR5D16,AC011518.1
OR8I2,PRAMEF14
OR8H3,LGALS14
OR10A5,AC025154.1
OR52N2,AL133343.1
TRGJ2,TRBJ2-6
CSF2,TRBJ1-6
AC010731.3,TRBJ2-1
AC012462.2,TRBJ2-2
LINC01614,MCTS2P
AC122136.1,BPIFB6
AL034346.1,GUCA1A
AC010485.1,AL096814.1
AC008738.7,TRBJ2-4
AC008738.5,TRBJ2-5
KRTAP1-4,PRSS1
AL358613.1,AL358215.2
OR5P2,HES3
OR5P3,TRBVA
AL355303.2,TRBV26
AC004920.1,TRBV27
OR8U1,TRBV28
AC025154.1,TRBV29-1
AC008794.1,OR2A2
AC027541.1,SCGB1C1
AC100807.2,AP001999.1
AL355994.3,TAS2R41
XAGE1A,AL358613.1
GAGE12B,LINC02658
LINC02171,AL137026.2
AL139237.1,AL035447.1
AL356157.3,LINC01728
IGKV1OR10-1,KRT6C
OR9G1,AC092669.1
OR5AK2,IGKV1D-32
OR5J2,IGKV2OR2-1
OR5T3,IGKV2OR2-2
AC069280.1,IGKV1OR2-3
AC006455.4,AC020743.3
AC073188.5,AP000812.4
AC025265.3,IGKV1D-43
TRGVB,IGKV3D-7
TRGV10,AC092675.2
TRGVA,IGKV3OR2-5
CENPVL1,IGKV1OR2-6
AC245177.1,IGKV2OR2-7
GAGE12D,IGKV2OR2-8
GAGE12F,IGHV3-43
GAGE12E,EGFLAM-AS3
GAGE12G,AC022441.1
GAGE12H,AC016396.2
GAGE2A,OR4K15
GAGE13,OR4L1
OR51B6,OR11H6
OR51F2,AL512310.10
OR51T1,AL512310.2
OR51A7,OR4M1
OR52J3,AL355483.2
SSU72P5,AC010733.2
LINC00319,AC007381.2
AP001615.1,AC108868.2
AP006748.2,AP003068.3
LINC00112,AC009305.1
LCE3D,IGKV1OR2-11
LCE3A,IGKV1D-42
LCE1C,IGKV2D-23
TCHHL1,IGKV1D-22
AC015818.4,IGKV6D-21
PRR20G,IGKV3D-20
AC073964.1,IGKV2D-19
OR52D1,IGKV2D-18
LINC02623,IGKV1D-17
ANKRD63,IGKV3D-31
HIST1H2AA,IGKV2D-30
AL021153.1,IGKV2D-29
LINC01264,IGKV2D-28
AL355300.1,IGKV2D-26
LGALS14,IGKV3D-25
HOXA4,IGKV2D-24
AC011840.2,AC023115.1
hsa-mir-423,IGKV2D-38
TMEM132D-AS2,IGKV1D-37
AC025252.1,IGKV2D-36
LINC02049,IGKV1D-35
DNAJB8,IGKV3D-34
AC006455.5,CDY2B
AC134978.1,FAM41AY2
AC044873.1,TTTY9B
AC026782.1,TTTY7B
AC026782.2,TTTY21
KCNA6,VCY
AL031767.1,AC096541.1
AL109914.1,AP003071.3
BX284656.2,AP003385.3
OR11H1,AC069280.1
CCL11,IGKV1D-39
AC024614.1,HOXA1
AC100858.2,HOXA2
AC100858.4,HOXA4
AC244100.4,AC092623.1
LINC02403,LINC01875
AC023301.1,AC141930.2
AC090099.2,AC104794.4
AL110503.1,MAGEA1
AL391119.1,MAGEA3
AL109954.2,MAGEA2B
CST11,H2AFB2
AC091979.2,FAM223A
AC025437.1,OPN1MW2
HOXB1,AP003171.1
IGHVIII-22-2,TRIM49D2
TRAJ38,IGKV1OR2-108
TRAJ39,AC097517.1
TRAJ40,AC093714.1
TRAJ41,TAS2R16
TRAJ42,AC145625.1
TRAJ43,SCGB1D1
TRAJ44,AC093326.2
IGHV3-23,AC068134.1
IGHV1-12,KDM4F
IGHVIII-11-1,IZUMO1R
IGHVII-22-1,AQP12B
IGHV3-22,OR6B2
IGHV3-21,SCYGR3
IGHV3-20,AC005281.1
IGHV3-19,AC008281.1
AC124301.1,HOXD13
IGHV1-17,TRIM64
IGHVIII-16-1,TRGV6
IGHVII-26-2,TRGV5P
IGHVIII-26-1,TRGV4
IGHV2-26,TRGV1
IGHVIII-25-1,TRGV11
IGHV3-25,TRGVB
IGHV1-24,TRGVA
IGHV1-18,TRGJ2
TRAJ18,AC034223.2
TRAJ19,LINC02239
TRAJ20,CDH23-AS1
TRAJ21,TRGJ1
TRAV38-1,TRGJP
TRAV37,TRGJP1
TRDJ3,AC017002.2
TRAJ45,AC004080.2
TRDJ1,GPR148
TRDD3,GUCA2B
TRDD2,AC106875.1
TRDD1,AC096559.1
TRAJ54,AC012506.3
TRAJ55,LINC02850
TRAJ56,OMP
TRAJ57,AL035404.2
TRDJ4,AC006159.2
TRAJ30,SMIM39
TRAJ31,AC018865.1
TRAJ33,AL390243.1
TRAJ34,AC007652.2
TRAJ35,AC004080.17
TRAJ36,EVX1-AS
TRAJ37,AC062020.1
TRAJ17,SPANXN5
TRAJ23,CENPVL2
TRAJ25,AC239585.1
TRAJ27,AL355303.2
TRAJ28,TNP2
TRAJ29,PRM3
TRAJ13,PRM2
TRAJ14,AC027277.2
TRAJ16,AC109495.1
TRAJ22,LINC02186
IGHD5-5,AC003009.1
IGHD6-6,AC130456.4
IGHD1-7,PRM1
IGHD2-8,PAGE3
IGHD3-9,IGKV2D-10
IGHV7-4-1,AC108075.1
IGHV4-4,AC104619.2
IGHV3-13,AC093831.1
IGHV1-2,TRAV35
IGHVII-1-1,TRAV36DV7
SPEM3,TRDV1
CGB8,TRAV25
CGB1,TRAV32
CGB3,TRAV27
AC011891.2,TRAV28
AC109464.2,TRAV29DV5
IGHVIII-2-1,TRAV16
IGHD1-20,TRAV17
IGHD2-21,TRAV18
IGHD3-22,TRAV19
IGHD4-23,AC021087.4
IGHD5-24,TTTY21B
IGHD6-25,TTTY7
IGHD3-10,TGIF2LY
IGHD4-4,AC095038.5
IGHD5-12,TRAV20
IGHD6-13,TRAV21
IGHD1-14,TRAV22
IGHD2-15,TRAV23DV6
IGHD3-16,TRAV14DV4
IGHD4-17,TRAV15
IGHD2-2,TRAV8-6
IGHD3-3,TRAJ53
IGHD4-11,TRAJ52
TRAJ1,TRAJ51
TRAJ2,TRAJ49
TRAJ3,XAGE1B
TRAJ4,TRAJ46
IGHV3-11,TRAJ61
IGHV5-10-1,TRAJ60
IGHV3-64D,TRAJ59
AC094105.1,TRAJ58
IGHVIII-5-2,TRAJ57
IGHVIII-5-1,AC171558.3
IGHV2-5,TRAJ55
IGHV3-16,TRAJ54
IGHVII-15-1,TRDD1
IGHV3-15,TRDD2
IGHV1-14,TRDD3
IGHVIII-13-1,TRDJ1
IGHV3-6,TTTY6
AC010451.3,AC136352.2
TTTY9B,TRAJ48
FAM41AY2,TRAV11
CDY2B,TRAV12-1
AC010723.1,TRAV12-2
AL391845.1,TRAV2
AL592464.1,TRAV3
IGHV6-1,TRAV4
TRAJ12,TRAV6
AL132855.1,TRAV7
TRAJ5,TRAV8-1
TRAJ6,TRAV1-1
TRAJ7,TRAV1-2
TRAJ8,AL592464.1
TRAJ9,AL391845.1
TRAJ10,AC007876.1
TRAJ11,AC010723.1
IGHD1-1,PRYP3
IGHV4-34,LINC01809
AC068721.1,IGKV4-1
TTTY21,IGKV5-2
IGHV4-39,IGKV2D-40
IGHVIII-38-1,IGKV3OR2-268
IGHV3-38,AC004869.2
IGHV3-37,AC073188.3
TRAJ58,AC073188.4
IGHV1-45,AC073188.6
IGHVII-44-2,IGKV1D-16
IGHVIV-44-1,IGKV3D-15
IGHVIII-44,IGKV2D-14
IGHVII-43-1,IGKV1D-13
IGHV3-43,IGKV1D-12
IGHV3-42,IGKV3D-11
IGHV1-69-2,REG3G
IGHV3-36,TTTY3B
HMHB1,CDY1B
OR4M1,BPY2C
AL512310.2,TTTY4C
AL512310.10,RBMY1D
OR11H6,TTTY2
OR4L1,AC010891.1
OR4K15,TTTY23
IGHV7-34-1,TTTY12
IGHV3-30-2,TSPY8
IGHVII-30-1,TSPY3
IGHV3-30,TSPY1
IGHV3-32,TSPY9P
AL929601.2,AL645608.8
IGHV4-28,FAM138A
IGHV7-27,TRAV10
IGHV3-35,OR4F16
IGHV4-31,AC133551.1
IGHV4-80,AC141272.1
IGHV3-79,RBMY1E
IGHVII-78-1,TTTY5
IGHV5-78,TRAJ1
IGHVIII-76-1,TRAJ12
IGHV3-76,TRAJ11
AL512624.2,TRAJ10
IGHV3-69-1,TRAJ9
IGHV3-64,TRAJ8
TSPY10,TRAJ7
CDY2A,TRAJ6
VCY1B,TRAJ5
RBMY1J,AL132855.1
TTTY6B,OR4F29
RBMY1A1,IGHV4-59
IGHV3-72,IGHV3-60
BPY2B,IGHVII-60-1
IGHV2-70D,IGHV4-61
IGHV1-69,IGHV3-62
IGHVII-28-1,IGHV5-51
IGHVIII-67-4,IGHVIII-51-1
IGHVIII-67-3,IGHVII-51-2
IGHVIII-67-2,IGHV3-52
IGHV3-75,IGHVII-53-1
IGHVII-74-1,IGHV3-54
IGHV7-81,IGHV4-55
IGHV3-73,IGHV1-46
OR11H12,IGHVII-46-1
IGLCOR22-1,SCYGR6
IGHV3-33-2,IGHVIII-47-1
IGHV3-71,IGHV3-49
IGHV2-70,IGHVII-49-1
IGHV1-69D,IGHV3-50
TTTY3,AL133467.4
IGHV3-74,SERPINA4
TRAV21,IGKV1OR2-118
TRAV20,IGKV2-28
TRAV19,IGKV2-29
TRAV18,IGKV3-31
TRAV17,IGKV1-32
TRAV16,IGKV1-33
TRAV29DV5,IGKV3-34
IGHV3-65,LINC01757
TRAV27,Z98257.2
TRAV8-7,IGHV3-47
TRAV25,OR4X2
TRDV1,OR4X1
TRAV36DV7,OR4S1
TRAV35,OR4C13
TRAV34,PRLH
TRAV33,UGT1A4
TRAV28,UGT1A3
TRAJ59,AC006037.1
TRAJ60,AL352955.1
TRAJ61,AL132990.1
TRAJ46,IGHVII-62-1
TRAJ48,IGHV3-63
TRAJ49,IGHV3-64
TRAJ51,IGHV3-65
TRAV22,IGHVII-65-1
TRAJ53,IGHV1-58
TRAV8-6,IGHV1-67
TRAV12-3,IGHVII-67-1
TRAV15,AC013727.1
TRAV9-2,IGKV2-26
TRAV14DV4,IGKV1-27
TRAV8-4,IGKV1OR2-9
TRAV23DV6,IGKV2OR2-10
TRAJ52,IGKV2OR2-7D
FAM138A,UGT1A10
AL645608.8,UGT1A9
TSPY9P,UGT1A7
TSPY1,UGT1A6
TSPY3,UGT1A5
TSPY8,IGHV7-56
TTTY12,IGHV3-57
TRAV32,IGHV3-66
AC010891.1,IGKJ5
TTTY2,IGKJ4
TTTY8,IGKJ3
IGHV7-56,IGKJ2
IGHVII-67-1,IGKJ1
IGHV1-67,IGKV7-3
IGHV3-66,AC133644.2
IGHVII-65-1,IGKV2-36
TTTY23,IGKV1-37
TRAV31,IGKV2-38
TRAV1-2,IGKV1-39
TRAV1-1,IGKV2-40
TTTY5,AC018861.2
RBMY1E,IGHVII-43-1
RBMY1D,IGHVIII-44
TTTY4C,IGKV1-35
BPY2C,IGHVII-44-2
VCY,IGHV1-45
TTTY3B,SPANXA2
TTTY6,AL031386.1
TGIF2LY,AL589987.2
TTTY7,IGHV3-36
TTTY21B,IGHV3-37
TTTY1B,IGHV3-38
TTTY20,IGHVIII-38-1
TTTY8B,IGHV7-40
CDY1B,IGHVII-40-1
GH1,IGHV3-41
AP000550.2,IGHVII-30-21
AC008103.1,IGHV3-33
GSC2,IGHVII-33-1
AC093714.1,IGHVIV-44-1
AC006159.2,IGKV3-20
OR6C70,IGKV6-21
IGHD6-19,IGKV1-22
AC244250.1,IGKV2-23
AC099542.2,IGKV2-24
LINC02155,IGKV3-25
AC013286.1,LINC02434
AC099541.1,AC027343.1
AL035078.3,LINC01017
AC233992.1,AC025773.1
FAM27E5,AC026719.1
LINC02557,AC010451.3
AC006037.1,AC094105.1
UGT1A3,AC013286.1
UGT1A4,LINC02295
AL352955.1,IGKV2-10
AC109479.3,AL162151.1
AC011333.1,IGHV3-42
AC008413.2,AC005908.2
CSH2,IGKV1-12
AC018716.1,IGKV1-13
UGT1A5,IGKV2-14
GTSF1L,IGKV3-15
AC004080.4,IGKV1-16
AC022034.4,IGKV1-17
NPBWR1,IGKV2-18
CSH1,IGKV2-19
GH2,IGKV2-4
AC113346.1,IGKV1-5
AC136424.1,IGKV1-6
AC008662.2,IGKV3-7
AQP12A,AL132796.1
AC025752.1,AC010731.3
AL596211.1,AC011998.3
AC074325.1,IGHV3-76
AL731537.2,IGHVIII-76-1
DEFB128,IGHV5-78
LINC02329,IGHVII-78-1
AC078814.1,IGHV3-79
EVX1,IGHV4-80
AC005232.1,IGHV7-81
AC011510.1,IGHVIII-82
AC106017.2,AC092336.1
AC015818.8,AC034229.3
USP17L4,TAF11L7
AF111169.1,TAF11L8
AC131097.3,OR4C15
AL355096.1,TAF11L10
AC090371.1,H3.Y
AC008641.1,AC106774.4
AC022506.1,IGHV1-69D
MBD3L2,IGHV2-70
AL022100.2,IGHV3-71
AC091163.1,IGHV3-72
GCSAML-AS1,AC012462.2
AC022915.1,LINC01614
AC004888.1,AC122136.1
TAS2R16,OR9G1
AC005256.1,AP002991.2
KLF14,EVX2
LUZP6,AP006216.3
AC110288.1,AC006482.1
AC026950.2,TAF11L9
AC021451.3,AC012070.1
WFDC12,LUZP6
AP001189.3,AC007557.2
AP001189.5,TNP1
POTEH-AS1,AC007557.4
AP000534.1,KLF14
LINC02159,TRBV30
Z98257.2,LINC01803
UGT1A10,SPANXN1
H3.Y,CXorf51B
TAF11L10,OR11H12
TAF11L9,CR383656.12
TAF11L8,AL929601.2
TAF11L7,AL512624.2
AC010387.1,CRYGC
AC034229.3,AC004975.2
AC083841.3,HOXD12
LINC01757,HOXD11
LINC02678,HOXD4
KRT6C,AC074290.2
KRT84,LINC01758
OR10H2,AC016903.1
PRAMEF27,AL137076.1
PRAMEF19,AL161638.1
PRAMEF14,OR6Q1
AL137078.1,OR1S1
AL356017.1,AL138918.1
AL121612.1,AL136099.1
AL049833.4,AC074257.1
AL390254.1,AC093627.2
AC073370.1,AC006967.2
GK2,AC009412.1
SERPINA4,GPR50
AL133467.4,KC877982.1
PRAMEF8,AC012629.1
LINC02658,ACTBL2
LRRC30,AC093278.2
AP002409.1,AC140134.2
AP005202.1,AF111169.1
USP17L3,OR4D5
LINC02559,OR10G9
AC025162.1,AC009410.1
AC010177.1,SCYGR2
AC005901.1,SCYGR5
AC079298.2,SCYGR7
AC096736.2,SCYGR8
AC080023.1,AP003501.2
AC009806.1,OR5AK2
AC011396.3,AC019159.2
LINC02545,AC005232.1
AL136982.7,HOXA11-AS
AL590385.1,EVX1
AC010183.1,AC004080.4
AC078880.2,ALPG
HOXC-AS3,AC012507.1
HOXC13-AS,OR4C16
HOXC-AS1,OR5D13
AC068789.1,AL355596.2
OR6K2,OR5D14
OR10X1,OR5L1
AL137026.2,OR4A5
AC021491.3,OR4A16
AC103702.1,OR4A15
PRAC1,AC073632.1
UGT1A6,OR5J2
UGT1A7,OR5T3
UGT1A9,OR8K1
OR11L1,OR8U1
OR14A2,OR5AR1
OR10J5,OR5L2
C5orf66-AS1,OR5D16
AL513013.1,OR8I2
AC007269.1,OR8H3
AP006219.1,IGHV3-73
IGHEP1,IGHV3-74
IGHD1-26,IGHVII-74-1
IGHJ1P,IGHV3-75
AF233439.2,IGHVIII-67-2
IGHJ1,IGHVIII-67-3
IGHJ2,Z98747.1
IGHJ2P,IGHV1-68
IGHJ3,IGHV1-69
IGHJ4,IGHV2-70D
OPN1MW3,IGHV3-69-1
OPN1MW2,IGHV1-69-2
FAM223A,LINC02329
IGHD7-27,ETDC
AC104961.1,Z98259.2
DEFA1B,AC093083.1
DEFA1,FNDC1-IT1
DEFA6,AC079163.1
OR1A2,NEU2
hsa-mir-1253,AL445471.1
AC074257.1,AL591178.2
AC093627.2,AC011891.2
AL445471.1,IGHVIII-67-4
MYF5,NKX2-3
LINC02434,AC011352.3
AC006262.3,LINC00434
VN1R4,AL355390.1
