DDRGK1,HTR2C
GNG4,HDAC9
PRMT2,ATP9A
GADD45GIP1,AC145207.1
AC020911.2,PDXP
TAPT1,SOCS3
APOL4,LSM11
DAW1,AL355974.1
MPZL1,NOTCH3
AC072022.2,FNDC11
SIPA1L1,CFAP57
AL023284.4,NKX1-2
ERO1A,GRHL2
DPYSL5,AC083862.3
AC004470.1,CCDC85B
RASSF4,GNG4
EIF4G1,TRAPPC5
TIMP2,TDRD5
CCDC190,CDH22
RHOBTB1,FCHSD1
SERTAD1,CHEK2
LTF,SATB1-AS1
SHISA9,DAND5
ARHGAP1,LINC00499
MN1,MRPL48
YIPF1,AC010789.2
HK2,VWA3B
GNG12,AC012645.4
MAZ,ITGA1
DDR1,KNOP1
COL5A1,LINC02193
HERPUD1,SLFN12
GCKR,AC013470.2
CNTN5,GOLGA6L10
MYL12A,PHLDA1
LINC00648,DUOXA1
GPRC5A,SERHL2
DACT1,CXXC4
PCDHB16,HBB
SYT11,LDLRAP1
RGMB,AC092902.4
FSTL1,AC022893.1
AP001021.3,FRY
RPS19,AC011287.1
RSAD1,STAB2
SNX31,SV2A
OTUD7B,DPP10
LPP,AK7
RPL7A,AC127537.1
NFATC4,ZSWIM4
TSPAN3,NHLH2
NGF,AC015943.1
ACKR3,BCL3
MSRA,AC009495.3
HOMER1,KCNJ6
AC104574.2,LINC00298
EIF4A2,SPSB4
ZNF10,CLUL1
RNASEK,AC026979.4
MT-ND5,AC005833.2
LTBP3,SCARNA9
HAPLN3,ASB18
NUCB1-AS1,EIF5A
AC005237.1,C2CD2
RPL7,FOXJ1
SEMA5A,AL078604.4
RALGAPA2,CDK2AP2
GSTT2B,C2CD4D-AS1
TMBIM6,AL592156.2
RAB3GAP2,AC245407.2
DOT1L,AL133482.1
SNRNP70,CNTNAP5
NES,WDFY2
SRPX,TMEM38A
ZXDC,MLF2
MAP3K2,EVA1B
IMMP2L,PPA2
SLC37A1,ADD2
ANXA5,UBC
CD109,AF038458.3
PDLIM3,AC069209.1
SNTB1,U91319.1
NBN,TMEM160
HNRNPA3,TMSB15B
RPL11,AL023284.4
SETD5,AC008760.2
ATP5F1D,AC083837.1
SHC2,DRAXIN
HAVCR2,LINC00640
DLGAP1-AS2,LLGL1
UBXN4,NT5DC2
OXSR1,AC084880.3
LINC00862,AC013391.3
PDK3,NFATC4
SRRM4,MYCN
SMTN,TEKT1
ZBTB5,TNFRSF12A
GATAD2A,AL031056.2
CHMP2A,AL645608.2
CTNNA1,CADM3
ANTKMT,WNT9B
SLC26A5,PPDPFL
FAM131A,PPM1E
BANF1,LINC02277
CLTB,WNK4
TXNRD1,CSMD1
SPATA6L,AC055822.1
RAB1A,SYBU
SREBF1,PMEPA1
DUSP10,SLC51B
FAM135A,ZFAT
CHD4,TGFBR3
TMEM165,AC096642.2
ELK3,LINC00551
KIF1A,LINC00989
KDM7A,AP1G2
RBMS1,RBM15
PHACTR1,FSIP2-AS2
EFCAB1,SYS1
TNFSF9,C17orf67
SERPINB6,PRMT6
SMAD7,CPM
MKNK2,CASC8
SRA1,SPATA2L
STMN4,TENT5B
CSMD3,TSHZ3
MED27,AC098656.1
FOXJ3,AP003352.1
RGS2,AC010255.3
ARL8B,AL606516.1
MAP1LC3A,LINC00997
RIC8B,ACHE
AGPAT4,AC073655.3
ZNF621,FAM27E3
CHSY3,ZNF605
IKZF2,AC002428.2
NDUFB11,AC006064.5
PREX1,VLDLR
CDV3,AL691420.1
BDKRB2,AC007535.1
TACC1,SOWAHA
WLS,TEKT2
EFHD2,SSTR2
AFF1,ZADH2
PLEKHG4B,CPLX3
CAPS,HPCA
OSTF1,AC110048.2
PAXX,IFNG-AS1
PDIA6,NUAK1
ADCY7,PLEKHA8
FSTL4,ANKRD18A
XRN2,SPR
SLC66A2,AC012645.1
CD74,AC124290.1
PCBP1,AL162497.1
NLGN2,AL365295.1
ZNF273,PTPRT
ATP2B3,HIST2H4B
MICALL2,LINC01135
OSGIN1,PLPP4
AC015908.2,AC006460.2
PLOD1,AL589863.2
ZFAND2A,SOHLH2
DNAJC1,MAP3K19
VWA5A,PSTPIP1
STK24,PDK1
LINC02656,LINC02269
NDUFS5,MAPKBP1
FGF12,AC011379.1
PLXNA1,AC084880.4
U2AF1L4,LDLRAD4-AS1
CAMK2D,LINC02770
DYNC1LI2,KDM3A
FKBP4,GABARAPL1
VCAN,LINC00648
ISCU,ADIRF
AC112196.1,CYP4F26P
CMKLR1,TNFSF14
CREM,AC025280.3
VWCE,ARL2
KAT6A,IL13RA1
HUNK,KRT222
PLAAT4,HARBI1
HES4,MARCKS
GOLGA6L10,CATSPERB
AC233296.1,TMEM102
PLEKHO1,AL358937.1
RPS6KA3,OPRM1
AC080038.1,LINC01485
HIF1A,PCDHB7
SLCO5A1,AC004817.5
DENND4B,AP001596.1
PDCD5,TRIQK
OSBPL10,THRB-AS1
PAFAH1B3,TCP10L
DYNLL1,AC036108.2
LINC02029,PTER
ARL5B,ACAP3
SYAP1,AC109927.1
AC011287.1,AHR
TCEAL2,MAPK15
WIPF1,AL442128.2
LINC02802,KBTBD11-OT1
FADS1,SPATA17
FAM181A,AC011773.3
NBEAL1,USP6
STC2,TTLL7
METRN,MYO5B
MLLT11,KRTAP5-AS1
B3GNT5,AC007527.1
AL691403.1,NPTN-IT1
EIF4G2,AL360012.1
MAP4,ZNF706
PGGHG,AL159978.1
PRICKLE2,LINC00472
PDGFA,AC091563.1
EXPH5,AC007326.5
RSRC2,MYADM
AC005920.2,AC015909.2
FOSB,JAM2
AP002762.2,MAP3K9
AC134312.4,AC073968.2
SYTL2,YBX2
RORC,DUSP18
BCR,AC004448.2
TMEM70,CEACAM16
MAP4K4,KLF16
VDAC1,JAZF1-AS1
TMEM163,TYRO3
MAP3K6,PREP
SRSF1,CCND1
LOXL2,NUP210L
RRM2B,SKI
BNIP3,TMEM200C
PGF,PMPCB
HSD17B14,AC012325.1
HLA-F-AS1,GPX8
SLC6A8,PRPH
NRARP,EIF4EBP1
NOP58,AL139220.2
PRDM8,PRKD1
ARGLU1,AC005041.3
ADAMTS9,ASXL3
XYLT1,GUCY1A1
NFKBIZ,SMAD9-IT1
MT-CYB,CBLN2
PGR,AC110995.1
DDX27,AC044893.1
KMT2E,METTL7B
DICER1,DNAAF3
HOOK2,RASGRP2
SERPINE2,GABRA1
ACTG1,CALHM2
NRCAM,DOCK7
RLIM,C2orf27A
PGR-AS1,GPR176
COL6A2,TOP3B
GPN1,CHRAC1
CAMK2N1,MMRN1
SRF,C8orf34-AS1
RPS11,MORF4L2-AS1
AC098656.1,AKR1E2
MT-ATP6,PITPNM1
ALKBH5,AL009177.1
LENG8,TERC
PSMB4,AC022613.1
ARSI,HBA2
MTMR11,ZNF385A
EPHA2,AC091691.3
DPYD,MSRA
GNB2,AL158071.1
TEAD3,AL731571.1
DCUN1D4,C7orf61
FGD3,AC093297.2
C19orf53,LRRC66
TGIF1,LRTM2
CALU,CALCR
IP6K3,FAAH2
AP003086.1,PCDHGA1
AQP1,LPAR4
AC139100.2,TCEAL1
BTG3-AS1,LEF1
SLC27A3,KCNA5
ZNF302,KLHL17
ITPRID2,LINC00639
IL20RA,PCDH17
WASF2,AL670729.2
MCRIP1,LINC02388
POPDC3,DGCR9
RAI2,TFAP4
AC005400.1,TOB1
LINC00313,RTL9
FAM53C,CEBPB
RAC1,SV2C
URB1,AL162717.1
KHDRBS1,RAB3A
CHCHD2,LMNTD2
PDGFRB,AC009133.4
SLC15A4,SLC25A30-AS1
CAPZA2,PRDM8
MT-CO3,SLC7A5
SERF2,AL391097.3
CFAP157,LINC02268
CXCL2,ATG16L2
ALDH3A2,TMED7
BCLAF1,AC007463.1
ZYX,CYYR1-AS1
ARPP19,AL590652.1
PCSK1N,FZD7
SLCO1C1,LINC02223
AC093151.8,PLCE1-AS2
LLGL1,DCDC2
HAS2,HIST1H2BD
ZCCHC24,SHTN1
HNRNPAB,AC015802.6
CD200,TSPAN1
RPLP1,DARS-AS1
RASSF1,GLP2R
ABCB7,ALS2CL
EIF4A3,TRIM36
APBA2,LINC02767
RBM38,CCDC62
DNAJB9,BTC
DNAH11,AC025265.1
PGD,TYMSOS
ARMCX3,AC096577.1
ARPC3,CREB3L1
RFC2,AC015908.3
AP2M1,TMEM40
RPS8,CYP1A1
AC013270.1,B4GALNT2
PILRB,RGS2
KDM6B,GPR88
PLEKHH3,AC090371.2
AC036108.3,MAFG-DT
SELENOM,XIRP2
MT1H,AC007614.1
CNTNAP3B,HES7
TMEM243,ASCC1
SORCS1,TRARG1
SDR39U1,LINC02246
NACA,SH2D6
HOMER3,MEIS3
PDIA4,BMP1
ARID3A,MSX1
SLC25A25,PCDHA4
PSMB6,PAPPA-AS2
SPECC1,GSG1L
RPAP3,DCK
PRPH,RNF208
GOLGA8A,AL353613.1
ZNF295-AS1,AL031073.2
SNHG18,FHAD1
SEC14L3,AL137100.3
FOXJ1,BMF
CSRP2,AC003077.1
ABCC4,AC012645.2
RPL27A,CCDC151
AL356055.1,C3orf62
ADAMTS6,PLEKHA2
SPARC,NEDD4
AJ011931.2,FP236383.4
B3GALNT2,AC093898.1
INPP5E,DDIT4-AS1
GABRQ,LINC01320
RPS16,RPP25
RSL24D1,PLEKHG2
SLC2A1,AC133785.1
KRTAP5-AS1,THRA
PLS3,AL008718.2
NECAB2,DIPK1A
LINC02232,RTL8B
MRPS6,AC074117.1
COG5,AC025946.1
NAV2-AS3,COL4A5
KSR1,CCL28
CDH23,CLTB
USP22,AC090630.1
PARP8,LINC01176
FXR1,HIP1
TMED5,PCBP1
CPEB2,AC027279.1
ZNF644,AC026369.2
FAM3D-AS1,CLCNKA
BCAR1,LINC02798
SSB,AC073332.1
CSNK1G2,ELFN1
FAM162A,AL121749.2
SLC39A1,KCNE2
DOK5,AC011228.2
DRC1,CATSPERG
ZBTB41,TRAM2
MCL1,AC019117.1
CCND2-AS1,AC106895.1
AC092924.2,SLC25A24
RASSF5,CATIP
FAM222A,AL050338.2
STX16,LINC00484
PTCHD1-AS,VIPR1
Z82215.1,PPP3CB-AS1
ARHGAP22,AC008632.1
DCX,C10orf113
AL021578.1,DNAI1
PLXNC1,COL14A1
EPHA5-AS1,FAM163A
EMILIN1,SSBP2
EPB41,AL162493.1
CCDC47,AC103409.1
WAC,DHRSX-IT1
NT5C2,SLC5A11
CSF1,ANTXR2
PLAG1,EFCAB5
CCT8,CENPP
SOCS2,CD180
MTDH,BEST4
FAM162B,ATF1
USP32,AP003100.2
TTC19,AL773573.1
AK3,LINC02822
ZBTB38,SEMA3A
AC103810.2,RPH3A
ATP6V1B2,STARD10
MIEN1,IGF2BP2
BHLHE41,GPR137C
ITPKB-AS1,TRPM8
ARHGAP17,LRRC56
ENGASE,CCDC102A
ANGPTL2,RNF207
FANCL,AC093849.3
BAG2,NUP188
OSBPL11,SGCZ
SLC12A7,PLCD3
DDX23,AC079584.2
COX14,NYNRIN
CRISPLD2,MIR548A1HG
GADD45G,AL139300.2
LINC01141,SIGLEC1
WDR1,SNCG
NKRF,PGGHG
ZNF106,ANXA2
DYNLT1,AL121852.1
JTB,TAFA5
EIF1B,AL158071.5
LAMA1,EDA2R
PRKG2,ALDH16A1
NPIPA8,EBF2
PWRN1,STC2
STAT1,C3orf35
CFAP45,AC006511.6
SPRY2,GLRA2
LINC00623,NRXN2
EFCAB2,U2AF2
MINK1,AF038458.2
RHEB,PCDHA3
ZNF227,AL096869.2
ARL17A,PRDM15
AC015912.3,LINC02182
AP003469.4,LINC01989
NOP56,SH2D3A
PCAT1,KLF6
RAB5A,AL606469.1
REEP5,KCNK15-AS1
FAM50A,RBM48
MBOAT7,CYSLTR2
GPR135,ZNF503-AS2
AC083864.5,IFT140
AGAP9,AC003102.1
AL354743.2,TEX26
CNTN3,FAM229A
AC020907.1,AC010132.4
ARL6IP4,FAT1
MIR4300HG,SHISA5
CCDC91,AC013451.1
SEC61A1,AL139424.2
RAN,AC012313.5
PHPT1,TSPAN2
AC100849.1,SPEF1
COL4A1,GRB10
SIDT1,AC130710.1
POLR2J,STARD7
LRRC9,TEX43
APLP2,AC010524.1
NUAK1,LAMB1
PLEKHH2,AP002833.1
CDK2,PEA15
ATP6V0C,TLR5
TAP1,LINC00320
RFFL,FAM110C
GNAL,INA
ST3GAL1,NANOS3
TCAF2,AL035670.1
TAOK1,SSC5D
TCTEX1D1,NPTX2
AC007923.4,ATP1B1
ARHGAP6,SOCS4
PPP1R3B,LINC02336
BMP2,LYG1
COL22A1,DGKD
SBK1,AC026336.2
MVD,C3orf52
SLC30A1,LINC01948
TEX41,SLC22A1
CPXM2,WDR54
RPS4X,AL353586.1
HSPA8,RNF41
CCDC124,UBE2QL1
NDNF,NPIPA8
SNX3,DKKL1
ABR,CDHR1
CCDC151,SNX25
PTPN2,PPP1CB
GRID2IP,DPYD-AS1
CYP39A1,ECE2
ENPP2,PCDHB13
PRLR,AC007743.1
TTC39B,Z93022.1
BTBD11,AL121821.2
MLIP,JPH2
HUWE1,PCDH11X
NDUFB4,AC069540.2
AL133257.1,ETS1
EDNRA,KCNAB1
AL158068.2,HSPB7
EEF1D,TMPRSS7
GLRX,FP671120.4
SNHG16,TNRC6A
LINC02832,REEP1
TTYH3,SVOPL
SH3PXD2A,AC124045.1
RELT,AC019131.2
GALNT4,AADACL2-AS1
DTNBP1,AC007163.1
RAB29,PLCZ1
DCDC2,PLA2G4A
ARHGEF26,MMP2
TP53INP2,AL442163.1
TFE3,CLCN4
PDIA3,AC020907.1
NGEF,ODF3B
PCDHB14,FAM160A1
LNCSRLR,KCNF1
CTSB,AC010230.1
RPLP2,GADD45GIP1
ATP1B2,AP000757.1
SIDT1-AS1,CCDC190
OCA2,AL121895.1
REEP1,ZIC5
AKAP6,LRRC71
MRPL55,INPP4A
ITPRIP,FRMD3
EIF5A,AL391097.1
STAU1,NCALD
TENM1,ARHGDIG
AC009133.1,NPFF
VRK2,HOOK1
EPHB6,AP000851.1
MLLT6,CTSD
CDK2AP2,GCK
SMARCD3,SLCO5A1
AK1,NANOS1
LINC02669,AL355499.1
HSPA4,TMEM221
AC090403.1,AL929091.1
YBX1,SPHK1
AC018682.1,AC020612.4
AC006387.1,WDR76
BMPR1B,AC040934.1
ADAM10,AL591506.1
PTPRQ,BCAS2
NDUFA4,ZBTB7A
CIB1,TMEM65
NPIPA5,ADGRG7
NDUFB10,AL121839.2
YWHAQ,BNC2
TMEM238L,TIGD5
AC132872.1,AC115989.1
HCFC1R1,AC078962.1
FAM177A1,AC103808.4
BCL3,AP006295.1
RNF175,LINC02109
PIR,MTMR8
ROM1,AL035446.1
TCEAL1,RASL10B
LATS2,LINC02599
LINC02307,UHRF1
NDUFB8,ADPRHL2
WDR37,IL1RAPL2
IRF7,LINC02161
NRSN1,JPH3
NHLH2,EFNB3
BVES-AS1,HSP90AB1
UPP1,APOD
NSMF,LPIN2
EIF3I,LGALS1
LZTS2,AC060814.5
GNG5,AC023830.3
GPR88,MYO1C
PSMA7,AL359643.3
RPS23,TECTB
FAM160B2,TOX3
EEF2K,LTBP1
C1QL1,AL139815.1
PODXL,AC147651.3
ST3GAL6,AL359732.1
REV3L,EVI5
MAP3K5,GABRB2
AC099560.1,MMP26
RAB21,AC079174.1
AC015923.1,NUDT4B
CDC42EP1,SP100
C6orf223,AL078622.1
AC020611.2,ELF4
PLCL2,GPD1L
TEAD2,AC006960.2
GLUL,SYNE2
DSEL,HIST2H2AB
EIF4A1,RIPOR3
GPR37,AP000477.3
COA6,RPGR
ATP6V1C1,C1orf194
LINC-PINT,AC020584.1
POLM,SYT5
TF,AC091181.2
FHDC1,AC020718.1
LSM10,MPPED1
MT-ND4,LINC02351
ATP5PD,AC107375.1
IFITM10,SULT1B1
AZIN1,AC106028.3
STN1,LINC01708
BCO2,P3H2-AS1
CPEB1,AL163192.1
MUC1,SI
TRAF2,ADGRL2
GLRX2,AC108449.2
ITM2B,B4GALNT4
CSRP1,RIT2
GDPD5,AC016590.3
SYNDIG1,CASR
TMEM43,AL390760.1
HNRNPH3,AC108066.2
IFFO1,GALNT6
PGAM2,AF241728.2
SREK1,SCD
RPS24,EQTN
TNKS1BP1,AC010173.1
MYBPC2,B4GALT2
FAM184A,OBSCN-AS1
ATP5MF,FER
ISG15,PAM
L3HYPDH,FXYD2
NUDT3,LINC00667
PAN2,ICOSLG
MXRA7,TNFSF18
USP36,AL391097.2
GPR158,CALB2
FRMPD2,PKD1L3
RNF187,AC113137.1
OLMALINC,INTS12
LRRC74B,FLVCR2
SERHL2,AC019257.2
SRI,AP003555.1
KLHL21,EYA4
AL365295.1,PROM1
SCD,AC018742.1
ATN1,AL445433.2
KALRN,PLAAT3
SPATA2L,RAB23
TMEM178A,CIPC
RING1,LINC01108
TBCB,RAD51AP2
CHPF,AKT1S1
SMARCA5,POU3F4
CCDC136,AC012467.1
C2orf16,P2RY11
CADPS,MYL7
SVEP1,LINC02477
AMIGO2,AC021134.1
PDXK,GPR37
RIN2,SHISAL2B
SELENOW,AC007608.3
BASP1-AS1,AL008727.1
CST3,KCNH7
SUGT1,C7orf57
CDC14B,AL355488.1
EPHA7,AC011509.2
FAM182A,SLCO1B1
CLSTN1,LINC01591
AGFG1,B3GALT2
NQO1,TAB2-AS1
AC005332.4,UNC13C
AC016831.7,AL049869.2
TRMT112,TCOF1
LOXL1-AS1,AL589702.1
NDUFC2,SIPA1
POMP,SEMA6B
SSBP4,PLIN4
AC004889.1,NECTIN3
CNDP2,AP002812.2
PHF1,FBXO5
GAB3,NLRP1
FUT11,NEUROD1
DHX9,AL031123.1
SCN1A-AS1,MAFK
STX4,PRPF19
CCDC74B,ADH1B
OR2A1-AS1,AC135012.1
KLF9,MYLK-AS1
KANK2,EEF1A1
BIRC2,LRFN4
SAP30BP,AC016252.1
TBC1D1,HSPE1
EGLN2,AC093627.4
SEC24D,LINC01478
STXBP6,AC068633.1
TFG,LINC02267
MYCBP,AC079382.2
FKBP5,PWWP2A
JPH2,GALNTL6
CCT5,AC008737.3
AC019127.1,CCDC184
FGFRL1,PPP1R42
AP001439.1,SLC22A14
AC253572.2,AC009486.1
RPL10,HAUS3
CRIPT,NECAB1
ZNF410,MRGPRF-AS1
TOMM20,RELN
TNIP2,AC109361.2
PTOV1,LINC00373
IL12A,DDX11-AS1
AP006545.1,TPI1
MEIS2,ZNF583
SLC19A3,AC188616.1
LARS,AC119868.2
ZNF135,PDGFRA
SCYL2,AC098679.5
PSD,RHOD
RNF144A,AL590096.1
HMOX1,FAM242F
PTCD1,LINC02228
RND3,RNASE7
GTPBP2,LINC01065
SLC22A23,XK
JMJD6,L3MBTL4-AS1
RBBP8,GPC3
MAFB,ADAMTS6
ZNFX1,KCNIP4-IT1
PITPNM1,SLFN13
SLC2A8,OTUD1
EDEM3,MRAP
SESTD1,LY6E
ENTPD4,TRDN-AS1
AC005064.1,AC025272.1
NOL4,COL19A1
GSTP1,AP002755.1
LINC00877,MSS51
EPS8L2,LAMP5
TRIM28,LINC02831
ARFGAP3,LINC02848
LINC01902,LDHA
GRHPR,RTN4RL1
ATP6V1F,LINC01044
MYO1C,CEBPG
G0S2,PALM3
HPN-AS1,GAS1
RELA,AL031123.5
AL391097.3,AP000224.1
ZNF121,KCNU1
RAB37,HTR2A
DUSP16,SOCS5
CDK2AP1,AL161734.1
OSBPL6,AC006019.3
PDAP1,AC134312.4
UQCRQ,PROK2
CLPB,DIRC3-AS1
AKR1C3,AC090651.1
FASN,AP005671.1
PLA2G6,HCFC1R1
PTGDS,HDAC5
ADGB,CAMK2N2
SOGA3,RCC1
SMC5-AS1,AC026790.1
SCML1,AC244517.1
GAK,COL9A3
TBC1D9,RNASE3
RPL30,KCNAB1-AS2
SLC1A1,AC092490.1
KDSR,AC022634.2
TUBE1,AL356295.1
TSC22D1,POU6F2-AS2
AC004594.1,CCDC170
TSPYL4,MEP1A
NLRP1,AC012557.1
TMEM126B,AC005786.2
NELFCD,LINC01510
GPR171,ABRACL
LRFN5,SLC2A3
RARRES2,AL031733.2
ITGAV,ECRG4
AC107021.2,TSNARE1
SPEG,DHRS7C
DHX15,BNIP3L
LRMDA,AC011483.2
STK19,ZNF124
ALDH18A1,AC245164.1
SLC16A2,AC021016.3
NDUFAF4,IRF1
SAV1,ITGA8
LAMB2,LINC02600
RHBG,PPIL6
PI4KA,GBP2
EXOSC4,PBLD
SERBP1,AC132938.6
SYNGAP1,AL158038.1
CEMIP2,ZSCAN16
CDKL2,RFX5
TRIP6,AL591846.2
AL360012.1,AC104695.2
HNRNPH1,AC108169.1
TMEM41B,AL031121.3
CFAP36,AC125611.3
CNTROB,LINC01416
SGMS1,AP003121.1
PPFIA4,AL136526.1
HMGA2,INPP5J
VPS13D,AL035401.1
GPD1,SCN9A
NANS,C1orf94
AC007032.1,FAM230A
PSMD11,C7orf25
REL,AC114928.1
OTUD3,NFKB1
CD164,ZBTB33
KCNK15-AS1,ORAI2
MGRN1,TMEM229B
LAPTM4A,TYROBP
GBE1,MICAL1
NUDC,DACH2
YPEL5,RGS7BP
ZDHHC3,AC068700.1
TSEN34,PRC1-AS1
ITPR1,LINC01778
MRPL51,ADAMTS5
GPRC5B,NOG
UBE2D3-AS1,AC079600.3
PTH1R,PCDHB8
AC245060.5,RARA
HBB,LINC02511
AC072022.1,AC009567.1
DENND2D,MMS22L
TAX1BP1,LINC02064
EHBP1L1,CLDN1
SPACA6,AC026356.1
CFAP161,ADAM22
LINC01561,AF064860.1
GRAMD1A,NHEJ1
VDAC2,TGFB1I1
CCDC173,ARHGEF2
AL035071.1,LINC01844
FAM43B,SEMA7A
PSMG4,AJM1
PIFO,TPGS1
RPS19BP1,AC002480.2
HTR2C,NEXN-AS1
PDZRN3,LINC02096
CELSR3,AC073316.3
ATP5PF,JAKMIP3
LZTS3,AC017050.1
PEX5,AC127522.1
SF3B2,AC090348.1
HK1,UNC5B
CCDC14,AC104530.1
RPS20,SLC2A13
MAP7D1,GABRB3
RAB39A,AL133167.1
LINC00910,AC004014.1
FOXP2,HIST1H2AG
ARID4B,AC009097.2
EID3,AC006144.2
AP006248.4,HIST1H1E
KPNA2,PROX1
NSG1,ARL14EPL
NPC2,LINC00963
PCGF5,S100A4
COLEC11,SGK1
SRSF10,AC092675.1
ITPRIPL2,AC244033.2
AC007529.2,AC105940.1
PRELID1,AC007001.1
LRRC55,AC007749.1
DERL3,HIST1H4D
NTMT1,AC034187.1
KLF4,RMND5A
MYOF,AP001207.3
FGFR2,LINC02855
RBFOX2,AC105254.1
DNAJB5,AL359851.1
EEA1,PCDH11Y
SH3PXD2B,LIPH
AC006058.1,AL110115.2
SLC11A2,AL603840.1
C1RL-AS1,PLXNB3
DLGAP1-AS4,AC093627.3
KCTD8,N4BP2L2-IT2
STARD4,C2CD4D
ASRGL1,AC004223.2
CARMIL2,AL354836.1
ZNF706,AC117473.1
ADGRA1,AP001831.1
HDAC5,AC141002.1
MAGI1,AC093866.1
MIR22HG,ZNF785
TSPO,AC072022.1
HVCN1,C11orf86
P3H2-AS1,PRPSAP1
FAM27E3,AL606534.2
PNPT1,AC010997.4
TMEM176A,LINC01538
MGST3,C8orf88
SLC37A3,RENBP
KCTD20,TM4SF18
AL157829.1,NFASC
UFD1,FAM216B
PSMC6,NGEF
TRIR,DNAH9
N4BP2L2,AC010595.1
SAMD4B,AC109347.2
PCK2,AC008966.3
AL731533.3,BOLA3-AS1
LINC02593,CEP19
C4A,DCDC1
UFC1,LINC02743
DYRK1A,AC074011.1
CCDC40,AL358933.1
ETF1,LINC02724
INTS1,TMEM213
TSTD2,AC016687.2
IFITM2,CLEC3A
AC058791.1,AC006483.2
SYNE1,HCN4
PLP2,CPNE2
SGCZ,ST3GAL6-AS1
CDKN2B-AS1,SOX1
PPIA,LINC01090
LINC02762,FRMD7
PPM1J,Z93241.1
RHOU,SRPX
TENT5C,AL133215.2
MAN2C1,LINC01919
AL391097.2,SLC22A13
HSPA13,AC006305.1
B4GALT1,AL109615.4
AASS,AC092168.2
HPCAL1,SMLR1
CIC,AC011498.6
LINC02634,PIK3CD-AS2
AC068888.1,PRR7-AS1
RLF,LINC01435
NONO,ADARB2
GATM,RBM24
NAA10,LOX
AC073648.7,AC073311.1
MKX,SPATA16
ARL15,AC104819.3
HLA-DRB1,MTNR1B
MTMR7,SCIN
NIM1K,FSIP1
ALKBH2,AC008568.1
ALPL,CARHSP1
ZC3H12A,SHOX2
CDON,LINC01772
EIF3A,PRKCZ
CYLD,PTPRQ
CORO6,TNFRSF10C
TTC23,RAMP2-AS1
MRPS24,RASAL3
AL354822.1,AC013652.1
AC012447.1,AC010601.1
MAFG-DT,AL356966.1
GRIK4,SFI1
CLCN7,EPHX3
MZT2B,DR1
GTF2IRD2,AC097478.3
RAB20,AC009509.2
NOP53,ELN-AS1
PDE1B,AL354824.2
LINC00200,AC079684.1
SPAG6,AC020550.2
SNAP23,AC004817.3
DIO2,CLVS2
AC139149.1,TMEM179
SEMA7A,AC003666.1
LINC00880,ASH1L-IT1
PCBP4,AC026415.1
DERA,AC121342.1
CDC42SE1,AC023421.2
ANK1,CDH18
BOP1,SMOC2
MYD88,USP21
PARK7,AC073288.2
LINC01580,HSD11B1L
CIT,AC068489.1
STXBP1,AC080079.2
ADRA1B,TDRD6
LGALS8,EXOC8
NTRK3,AL451123.2
ZNF678,AC005225.2
VWA1,COL1A1
SNHG26,LCA5
HS6ST1,ODAPH
SERPINA5,HTR3C
ACAP3,AL355490.2
SELENOI,AC073359.2
AC010618.3,LINC02349
TBC1D24,AL731559.1
SORBS3,TINAGL1
AC093117.1,GLYAT
PACS1,AL451064.1
TMEM18,AC107027.3
CMAS,AJ239322.1
NUMB,POLD1
RPS9,AP003071.4
AC010997.5,LAMA5
PIF1,DPPA4
ADORA1,AC027807.2
ECEL1,PODN
ATP5MC2,ZAP70
BTBD19,AC009560.3
AC093297.2,AP001781.1
AMZ1,LINC02540
APOL1,AL356022.1
RAB11FIP3,AP001527.1
DOCK11,MUC3A
DOC2A,EDIL3
AURKAIP1,RAPGEFL1
AC009716.1,AMIGO3
TMEM61,PAXX
PPP2CA,AC090365.1
AL158071.1,AC022150.2
COL26A1,RNF133
HSBP1L1,RPH3AL
STEAP3,AC138356.3
FOXK1,LINC00378
HPS5,AL031123.2
KSR2,AL353593.1
GTF3C6,AL121672.1
PCDHB11,AC111182.1
CAPZA1,AL391987.3
PRKCQ-AS1,AC007823.1
HIPK1,AC005674.2
KMT2C,RDH10
COX4I1,AP002784.1
FUBP1,AL445255.1
TMF1,AC135782.1
VMO1,TTC39A
AL590608.1,AC022832.2
IFNLR1,KIAA1549
AC024560.5,AC097480.1
R3HDM2,RAB39B
DEXI,AL356299.2
ACSL4,OVCH1-AS1
ZNF469,AC104407.1
RAB39B,AC011700.1
CALN1,AP002518.2
UBA6,BLID
SLC1A5,CLN8
EID1,TMEM45B
FAM43A,SHC2
RTL8C,AL451105.2
OXA1L,DISP3
PHGDH,AC092821.3
AC083862.3,AC145423.2
NKAP,KIF13B
AC006064.2,SPOCK3
KCTD3,NONO
COMMD6,AC239802.2
ADAM17,FTO
SLC22A17,TLCD2
LINC02605,C11orf88
SKP1,AC016766.1
UHRF1BP1L,SCN3B
AC244517.1,PRRG3
PKP4,AC005062.1
AC015943.1,LINC02462
S100A11,AC011124.1
AL118516.1,COX4I2
SH2D5,C12orf74
RAP1A,C14orf132
GNS,ANKRD50
TMEM160,AC062037.3
WBP4,AC025423.4
UBR5,MUC16
CCND1,ADCK1
MYRIP,AC093249.2
FNDC1,FER1L6-AS1
CHRD,AP000892.3
GDI1,RTN4RL2
CALCA,AC092053.4
PPIB,ITGB6
MED16,S100A9
BVES,PCDHA8
NDUFA12,AC015878.1
GPI,AC025430.1
